"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.038","-2.597"," 1.907"
"3"," 1.709","-2.359"," 1.910"
"4"," 1.904","-1.812"," 2.054"
"5"," 1.858","-1.481"," 2.338"
"6"," 1.903","-1.406"," 2.275"
"7"," 1.669","-0.852"," 2.404"
"8"," 1.656","-0.669"," 2.183"
"9"," 1.637","-0.988"," 2.250"
"10"," 1.610","-1.372"," 2.348"
"11"," 1.559","-1.236"," 2.286"
"12"," 1.944","-1.430"," 1.875"
"13"," 1.601","-1.517"," 2.062"
"14"," 2.129","-1.819"," 2.593"
"15"," 1.979","-1.382"," 2.429"
"16"," 1.970","-1.076"," 2.463"
"17"," 1.471","-1.171"," 2.107"
"18"," 1.443","-0.988"," 2.369"
"19"," 2.037","-1.287"," 1.834"
"20"," 1.587","-1.151"," 1.692"
"21"," 1.634","-1.083"," 1.956"
"22"," 1.681","-1.015"," 2.496"
"23"," 1.993","-1.373"," 2.154"
"24"," 2.035","-1.267"," 2.390"
"25"," 2.077","-1.225"," 2.284"
"26"," 1.678","-1.111"," 1.952"
"27"," 1.647","-1.106"," 1.992"
"28"," 1.653","-0.785"," 2.214"
"29"," 1.558","-0.878"," 2.019"
"30"," 1.792","-1.242"," 2.181"
"31"," 1.352","-1.290"," 2.170"
"32"," 1.588","-1.074"," 1.815"
"33"," 1.726","-1.014"," 2.027"
"34"," 1.555","-0.322"," 2.382"
"35"," 1.474","-0.482"," 2.108"
"36"," 1.606","-1.364"," 2.258"
"37"," 1.600","-1.569"," 1.851"
"38"," 1.525","-1.389"," 1.832"
"39"," 1.723","-1.891"," 2.465"
"40"," 1.763","-1.684"," 1.951"
"41"," 2.009","-1.147"," 2.208"
"42"," 1.590","-0.737"," 2.063"
"43"," 1.973","-0.951"," 2.375"
"44"," 1.868","-1.343"," 2.335"
"45"," 1.874","-1.075"," 2.115"
"46"," 1.589","-0.794"," 1.607"
"47"," 1.975","-0.952"," 2.084"
"48"," 1.475","-0.762"," 1.773"
"49"," 1.738","-0.986"," 2.388"
"50"," 1.652","-0.898"," 2.159"
"51"," 1.310","-1.193"," 2.125"
"52"," 1.260","-1.236"," 1.618"
"53"," 1.712","-1.404"," 1.873"
"54"," 1.914","-0.932"," 2.264"
"55"," 1.516","-0.481"," 1.829"
"56"," 1.371","-0.941"," 2.206"
"57"," 1.775","-1.150"," 2.121"
"58"," 1.664","-1.034"," 2.023"
"59"," 1.801","-0.812"," 2.757"
"60"," 1.744","-1.146"," 2.383"
"61"," 2.017","-1.312"," 1.912"
"62"," 1.486","-0.720"," 2.025"
"63"," 1.200","-0.944"," 2.058"
"64"," 1.535","-1.311"," 2.136"
"65"," 1.398","-1.232"," 1.836"
"66"," 1.612","-0.953"," 1.957"
"67"," 1.702","-0.894"," 2.092"
"68"," 1.073","-0.780"," 1.524"
"69"," 1.594","-1.571"," 1.955"
"70"," 1.764","-1.592"," 2.328"
"71"," 1.925","-1.271"," 2.048"
"72"," 1.443","-1.224"," 2.018"
"73"," 1.789","-1.010"," 1.935"
"74"," 1.761","-1.089"," 2.323"
"75"," 1.591","-1.279"," 2.001"
"76"," 1.714","-1.040"," 1.868"
"77"," 1.928","-0.863"," 1.802"
"78"," 1.526","-0.818"," 2.032"
"79"," 1.576","-1.076"," 2.166"
"80"," 1.180","-0.975"," 1.981"
"81"," 1.363","-1.388"," 2.033"
"82"," 1.600","-1.617"," 2.385"
"83"," 1.918","-1.445"," 2.223"
"84"," 1.784","-0.938"," 2.019"
"85"," 1.785","-0.962"," 2.016"
"86"," 1.878","-0.874"," 2.406"
"87"," 1.645","-1.188"," 1.806"
"88"," 1.658","-1.009"," 2.041"
"89"," 1.872","-0.732"," 2.191"
"90"," 1.923","-0.404"," 2.079"
"91"," 2.056","-0.671"," 2.118"
"92"," 1.852","-0.678"," 2.294"
"93"," 1.551","-0.645"," 1.925"
"94"," 1.644","-0.380"," 2.237"
"95"," 1.445","-0.402"," 1.866"
"96"," 1.521","-0.938"," 2.326"
"97"," 1.755","-0.777"," 2.333"
"98"," 1.751","-0.676"," 1.963"
"99"," 1.434","-0.380"," 1.757"
"100"," 1.589","-1.113"," 2.008"
