"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.264","-2.379"," 2.076"
"3"," 2.070","-1.853"," 2.264"
"4"," 2.238","-1.345"," 2.338"
"5"," 1.657","-1.115"," 2.148"
"6"," 1.865","-1.217"," 2.065"
"7"," 2.041","-1.428"," 2.086"
"8"," 2.107","-1.102"," 2.232"
"9"," 1.601","-0.870"," 2.208"
"10"," 1.515","-0.958"," 2.145"
"11"," 1.309","-1.006"," 1.651"
"12"," 1.885","-1.153"," 2.186"
"13"," 1.655","-0.712"," 2.139"
"14"," 1.422","-0.907"," 1.685"
"15"," 1.549","-0.833"," 1.942"
"16"," 1.559","-0.872"," 1.998"
"17"," 1.183","-0.823"," 1.906"
"18"," 1.757","-1.201"," 2.392"
"19"," 1.863","-1.108"," 1.990"
"20"," 1.737","-0.875"," 2.173"
"21"," 2.193","-0.987"," 2.237"
"22"," 1.553","-1.060"," 2.251"
"23"," 1.717","-0.868"," 2.019"
"24"," 1.721","-0.873"," 1.863"
"25"," 1.902","-1.112"," 2.261"
"26"," 1.779","-0.888"," 1.505"
"27"," 1.610","-1.232"," 2.200"
"28"," 1.983","-1.567"," 2.083"
"29"," 1.852","-1.488"," 2.409"
"30"," 1.905","-1.301"," 2.283"
"31"," 1.692","-1.183"," 2.450"
"32"," 1.801","-1.015"," 2.201"
"33"," 1.762","-1.604"," 2.274"
"34"," 1.935","-1.449"," 2.133"
"35"," 1.652","-1.303"," 2.255"
"36"," 1.183","-1.255"," 1.669"
"37"," 1.246","-1.449"," 2.270"
"38"," 1.967","-1.564"," 2.173"
"39"," 1.765","-1.388"," 2.240"
"40"," 1.875","-1.004"," 2.080"
"41"," 1.487","-1.096"," 2.161"
"42"," 1.739","-1.158"," 2.454"
"43"," 1.825","-1.157"," 2.534"
"44"," 1.650","-0.897"," 2.772"
"45"," 1.550","-1.016"," 1.817"
"46"," 1.629","-0.951"," 2.391"
"47"," 1.696","-1.096"," 2.006"
"48"," 1.752","-1.421"," 2.141"
"49"," 1.898","-1.109"," 2.289"
"50"," 1.900","-1.144"," 2.103"
"51"," 1.788","-1.266"," 2.312"
"52"," 1.332","-1.118"," 2.495"
"53"," 1.617","-1.219"," 2.273"
"54"," 1.444","-1.139"," 2.234"
"55"," 1.804","-1.338"," 2.434"
"56"," 1.961","-1.296"," 1.837"
"57"," 1.864","-0.991"," 2.359"
"58"," 1.547","-0.982"," 2.156"
"59"," 1.557","-1.258"," 2.314"
"60"," 1.581","-1.303"," 1.952"
"61"," 1.751","-1.213"," 2.300"
"62"," 1.622","-1.059"," 1.925"
"63"," 1.721","-1.150"," 2.317"
"64"," 2.323","-0.873"," 1.931"
"65"," 1.966","-0.539"," 2.487"
"66"," 1.754","-0.827"," 2.165"
"67"," 1.793","-0.763"," 2.160"
"68"," 1.889","-0.917"," 2.084"
"69"," 2.286","-0.750"," 2.045"
"70"," 2.144","-0.805"," 2.083"
"71"," 1.365","-0.496"," 2.278"
"72"," 1.377","-1.150"," 1.665"
"73"," 1.563","-1.258"," 1.981"
"74"," 1.492","-1.425"," 2.190"
"75"," 1.427","-1.227"," 1.935"
"76"," 1.307","-1.096"," 2.063"
"77"," 1.662","-0.872"," 2.346"
"78"," 1.612","-0.971"," 2.228"
"79"," 1.853","-1.097"," 2.053"
"80"," 1.807","-1.144"," 2.252"
"81"," 1.591","-0.762"," 1.965"
"82"," 1.395","-0.982"," 2.000"
"83"," 1.532","-1.090"," 1.948"
"84"," 1.776","-0.958"," 1.738"
"85"," 2.201","-1.111"," 2.234"
"86"," 2.158","-0.665"," 2.234"
"87"," 1.550","-0.495"," 2.385"
"88"," 1.247","-1.054"," 1.609"
"89"," 1.551","-1.300"," 1.883"
"90"," 1.734","-1.410"," 2.500"
"91"," 1.518","-1.308"," 1.877"
"92"," 1.714","-1.383"," 2.258"
"93"," 1.751","-1.263"," 2.406"
"94"," 1.714","-1.038"," 2.488"
"95"," 1.966","-0.965"," 2.260"
"96"," 1.896","-1.033"," 1.562"
"97"," 2.196","-0.849"," 2.313"
"98"," 1.818","-0.870"," 2.263"
"99"," 2.178","-1.047"," 2.291"
"100"," 2.042","-0.564"," 2.270"
