"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.266","-2.470"," 1.982"
"3"," 2.011","-2.074"," 2.007"
"4"," 2.009","-1.278"," 2.130"
"5"," 1.709","-1.508"," 2.377"
"6"," 1.780","-1.202"," 2.094"
"7"," 2.008","-1.256"," 2.067"
"8"," 1.664","-1.220"," 1.871"
"9"," 1.401","-1.094"," 2.210"
"10"," 1.287","-0.836"," 2.159"
"11"," 1.920","-1.033"," 1.744"
"12"," 1.876","-0.773"," 2.345"
"13"," 1.770","-0.720"," 2.295"
"14"," 1.551","-0.713"," 2.103"
"15"," 1.579","-0.997"," 2.281"
"16"," 1.750","-0.820"," 2.503"
"17"," 1.765","-0.924"," 1.925"
"18"," 1.979","-0.889"," 2.016"
"19"," 1.545","-1.172"," 2.150"
"20"," 1.467","-1.011"," 2.184"
"21"," 1.720","-1.063"," 2.185"
"22"," 1.952","-0.974"," 1.802"
"23"," 1.913","-1.050"," 2.412"
"24"," 2.209","-1.133"," 2.406"
"25"," 1.722","-0.853"," 1.802"
"26"," 1.579","-1.140"," 1.998"
"27"," 1.830","-1.232"," 2.173"
"28"," 1.521","-1.296"," 1.855"
"29"," 1.946","-1.509"," 2.280"
"30"," 1.796","-1.119"," 2.511"
"31"," 1.702","-1.290"," 2.336"
"32"," 1.935","-1.355"," 2.214"
"33"," 1.597","-1.101"," 2.268"
"34"," 1.773","-1.231"," 2.128"
"35"," 1.357","-1.178"," 2.161"
"36"," 1.316","-1.292"," 2.151"
"37"," 2.003","-1.775"," 2.647"
"38"," 1.696","-0.953"," 2.402"
"39"," 1.862","-1.252"," 2.249"
"40"," 1.570","-1.203"," 1.894"
"41"," 1.620","-1.541"," 2.250"
"42"," 1.991","-1.369"," 1.930"
"43"," 1.481","-1.158"," 2.005"
"44"," 1.924","-1.305"," 2.280"
"45"," 2.189","-1.195"," 2.086"
"46"," 1.944","-1.163"," 2.282"
"47"," 2.074","-1.000"," 2.147"
"48"," 1.641","-0.505"," 1.748"
"49"," 1.602","-0.760"," 2.173"
"50"," 1.387","-1.019"," 2.041"
"51"," 1.543","-1.630"," 2.291"
"52"," 1.421","-1.399"," 1.773"
"53"," 1.812","-1.384"," 2.102"
"54"," 1.945","-0.829"," 2.117"
"55"," 1.441","-0.716"," 2.020"
"56"," 1.667","-1.021"," 2.014"
"57"," 1.764","-0.567"," 2.502"
"58"," 1.557","-0.778"," 2.312"
"59"," 1.857","-0.942"," 1.667"
"60"," 1.638","-0.774"," 2.132"
"61"," 1.573","-1.156"," 1.831"
"62"," 1.547","-1.173"," 2.467"
"63"," 1.487","-1.336"," 2.428"
"64"," 1.639","-0.972"," 2.039"
"65"," 1.759","-0.955"," 1.885"
"66"," 1.662","-1.264"," 1.747"
"67"," 1.617","-1.268"," 1.541"
"68"," 1.927","-1.551"," 2.153"
"69"," 1.608","-0.884"," 1.922"
"70"," 1.892","-1.150"," 1.977"
"71"," 1.726","-1.167"," 2.138"
"72"," 1.550","-1.291"," 2.127"
"73"," 1.658","-1.554"," 1.622"
"74"," 1.623","-1.833"," 2.155"
"75"," 1.828","-1.560"," 1.989"
"76"," 1.500","-1.563"," 2.276"
"77"," 1.137","-1.255"," 1.589"
"78"," 1.473","-1.621"," 2.138"
"79"," 1.951","-1.581"," 1.891"
"80"," 1.587","-1.145"," 2.058"
"81"," 1.515","-1.358"," 1.817"
"82"," 2.024","-1.246"," 2.567"
"83"," 1.431","-1.088"," 2.182"
"84"," 1.871","-1.057"," 1.899"
"85"," 1.484","-0.882"," 1.660"
"86"," 1.583","-1.125"," 2.449"
"87"," 2.263","-1.611"," 2.435"
"88"," 1.926","-1.347"," 1.794"
"89"," 1.939","-1.556"," 1.971"
"90"," 2.199","-1.310"," 2.437"
"91"," 2.256","-1.122"," 2.501"
"92"," 2.139","-1.094"," 2.097"
"93"," 1.994","-1.090"," 1.878"
"94"," 1.748","-0.581"," 2.302"
"95"," 1.822","-1.012"," 2.027"
"96"," 2.087","-0.520"," 2.221"
"97"," 1.466","-0.471"," 2.238"
"98"," 1.305","-1.092"," 1.736"
"99"," 1.393","-1.377"," 1.975"
"100"," 1.781","-1.348"," 1.883"
