"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.345","-2.489"," 2.005"
"3"," 1.918","-1.861"," 1.773"
"4"," 1.580","-1.647"," 2.224"
"5"," 1.438","-1.725"," 1.532"
"6"," 1.864","-1.808"," 2.127"
"7"," 1.663","-1.715"," 2.257"
"8"," 1.809","-1.335"," 2.284"
"9"," 1.736","-1.286"," 2.212"
"10"," 1.502","-1.008"," 2.115"
"11"," 1.630","-1.375"," 1.938"
"12"," 1.613","-1.291"," 2.138"
"13"," 1.844","-1.502"," 1.943"
"14"," 1.640","-1.019"," 2.082"
"15"," 1.546","-0.984"," 2.022"
"16"," 1.801","-1.613"," 1.948"
"17"," 1.462","-1.463"," 2.203"
"18"," 1.473","-1.780"," 2.085"
"19"," 1.470","-1.369"," 2.179"
"20"," 1.759","-1.200"," 2.186"
"21"," 1.891","-1.099"," 2.339"
"22"," 2.141","-0.954"," 2.107"
"23"," 1.517","-1.061"," 2.029"
"24"," 1.620","-1.307"," 1.927"
"25"," 1.812","-1.057"," 2.528"
"26"," 1.352","-0.645"," 1.959"
"27"," 1.895","-1.001"," 1.885"
"28"," 1.573","-0.682"," 2.123"
"29"," 1.794","-1.316"," 1.937"
"30"," 1.339","-1.348"," 2.051"
"31"," 1.660","-1.612"," 2.389"
"32"," 1.875","-1.205"," 2.045"
"33"," 1.880","-0.910"," 2.294"
"34"," 1.642","-0.762"," 2.229"
"35"," 1.367","-1.046"," 2.310"
"36"," 1.725","-1.420"," 1.853"
"37"," 1.884","-1.407"," 1.824"
"38"," 1.808","-1.210"," 1.847"
"39"," 1.710","-0.923"," 1.827"
"40"," 1.431","-0.990"," 2.035"
"41"," 1.575","-1.186"," 2.287"
"42"," 1.657","-1.133"," 2.174"
"43"," 1.779","-1.166"," 2.302"
"44"," 1.309","-1.035"," 1.850"
"45"," 1.354","-1.339"," 1.641"
"46"," 1.662","-1.646"," 2.151"
"47"," 1.790","-1.538"," 2.217"
"48"," 1.606","-1.187"," 1.683"
"49"," 1.712","-1.388"," 2.180"
"50"," 1.593","-1.177"," 1.988"
"51"," 1.481","-1.296"," 2.045"
"52"," 1.382","-1.395"," 1.913"
"53"," 1.761","-1.824"," 2.355"
"54"," 1.581","-1.271"," 1.854"
"55"," 1.932","-1.331"," 1.891"
"56"," 1.758","-0.552"," 2.429"
"57"," 1.361","-0.310"," 1.672"
"58"," 2.047","-0.989"," 2.116"
"59"," 1.915","-0.851"," 1.758"
"60"," 1.760","-0.992"," 2.145"
"61"," 1.214","-0.778"," 1.549"
"62"," 1.340","-1.296"," 2.075"
"63"," 1.626","-1.543"," 2.222"
"64"," 1.337","-1.526"," 2.129"
"65"," 1.719","-1.508"," 2.013"
"66"," 1.929","-1.536"," 2.209"
"67"," 1.663","-1.509"," 1.851"
"68"," 1.734","-1.556"," 2.487"
"69"," 1.665","-0.915"," 2.137"
"70"," 1.576","-0.891"," 1.930"
"71"," 1.655","-1.200"," 2.019"
"72"," 1.533","-1.494"," 1.971"
"73"," 1.652","-1.478"," 2.182"
"74"," 1.896","-1.371"," 1.941"
"75"," 1.967","-1.088"," 2.204"
"76"," 1.648","-0.504"," 2.418"
"77"," 1.398","-1.156"," 2.036"
"78"," 1.749","-1.324"," 2.331"
"79"," 1.838","-0.684"," 2.532"
"80"," 1.291","-0.853"," 1.647"
"81"," 1.535","-1.220"," 2.243"
"82"," 1.789","-0.911"," 2.330"
"83"," 1.343","-0.723"," 2.051"
"84"," 1.280","-1.004"," 1.674"
"85"," 1.656","-0.864"," 1.788"
"86"," 1.722","-0.592"," 2.150"
"87"," 1.622","-0.781"," 2.129"
"88"," 1.887","-0.684"," 1.976"
"89"," 1.853","-0.679"," 2.283"
"90"," 1.345","-0.616"," 1.837"
"91"," 1.847","-1.328"," 2.241"
"92"," 1.613","-1.564"," 2.133"
"93"," 1.627","-1.019"," 1.961"
"94"," 1.774","-1.234"," 2.052"
"95"," 1.959","-1.213"," 2.225"
"96"," 2.013","-0.919"," 2.277"
"97"," 1.550","-0.956"," 1.998"
"98"," 1.585","-1.133"," 2.354"
"99"," 1.417","-1.148"," 2.089"
"100"," 1.559","-0.938"," 2.219"
