"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.196","-2.755"," 1.850"
"3"," 1.711","-2.364"," 2.234"
"4"," 1.797","-2.175"," 2.267"
"5"," 2.026","-2.043"," 2.039"
"6"," 1.813","-1.442"," 2.031"
"7"," 2.014","-1.221"," 2.434"
"8"," 1.440","-0.862"," 2.345"
"9"," 1.617","-1.190"," 2.152"
"10"," 1.666","-1.422"," 2.026"
"11"," 1.818","-1.641"," 1.872"
"12"," 1.948","-1.412"," 2.278"
"13"," 1.426","-1.199"," 1.966"
"14"," 1.899","-1.188"," 2.085"
"15"," 1.809","-0.982"," 2.286"
"16"," 1.810","-1.002"," 2.005"
"17"," 1.598","-1.220"," 2.396"
"18"," 1.903","-1.352"," 1.841"
"19"," 1.682","-1.180"," 1.978"
"20"," 2.044","-1.030"," 2.152"
"21"," 1.869","-1.065"," 1.955"
"22"," 1.363","-1.102"," 1.632"
"23"," 1.736","-1.364"," 1.837"
"24"," 1.787","-1.093"," 1.962"
"25"," 1.571","-1.123"," 1.969"
"26"," 1.729","-1.223"," 2.375"
"27"," 1.900","-1.311"," 2.153"
"28"," 2.120","-1.552"," 2.080"
"29"," 1.974","-1.523"," 2.106"
"30"," 1.534","-1.434"," 2.023"
"31"," 1.714","-1.378"," 1.913"
"32"," 1.547","-1.122"," 1.930"
"33"," 1.663","-0.551"," 2.241"
"34"," 1.453","-0.836"," 2.291"
"35"," 1.539","-1.166"," 1.945"
"36"," 1.821","-1.070"," 1.991"
"37"," 1.518","-0.795"," 2.196"
"38"," 1.293","-1.169"," 1.928"
"39"," 1.476","-1.151"," 2.005"
"40"," 1.403","-1.284"," 2.143"
"41"," 1.304","-0.860"," 1.906"
"42"," 1.528","-1.445"," 1.959"
"43"," 1.919","-1.539"," 2.416"
"44"," 1.744","-1.217"," 2.103"
"45"," 1.764","-1.397"," 2.061"
"46"," 1.932","-1.445"," 2.250"
"47"," 1.938","-1.143"," 2.424"
"48"," 1.974","-0.543"," 2.001"
"49"," 1.716","-0.835"," 1.961"
"50"," 1.724","-0.768"," 2.281"
"51"," 1.696","-0.900"," 2.498"
"52"," 1.884","-1.006"," 1.961"
"53"," 2.094","-0.907"," 2.986"
"54"," 1.928","-0.799"," 2.185"
"55"," 1.726","-0.427"," 2.353"
"56"," 1.528","-0.811"," 1.917"
"57"," 1.564","-0.847"," 1.882"
"58"," 1.622","-1.419"," 2.201"
"59"," 1.808","-1.499"," 2.235"
"60"," 1.956","-1.125"," 1.679"
"61"," 1.556","-1.138"," 2.159"
"62"," 1.280","-0.860"," 1.746"
"63"," 1.481","-1.329"," 2.022"
"64"," 1.741","-1.418"," 2.212"
"65"," 1.702","-1.168"," 2.144"
"66"," 1.818","-1.049"," 2.168"
"67"," 1.825","-0.867"," 2.337"
"68"," 1.545","-0.940"," 1.938"
"69"," 1.325","-1.102"," 2.423"
"70"," 1.643","-1.641"," 2.270"
"71"," 1.639","-1.501"," 1.694"
"72"," 1.905","-1.096"," 2.036"
"73"," 1.871","-1.284"," 2.116"
"74"," 1.546","-0.880"," 1.980"
"75"," 1.815","-1.043"," 2.090"
"76"," 1.304","-0.511"," 1.820"
"77"," 1.429","-0.948"," 2.305"
"78"," 1.506","-1.142"," 1.950"
"79"," 1.802","-0.920"," 2.025"
"80"," 1.505","-0.787"," 2.073"
"81"," 1.715","-0.951"," 2.322"
"82"," 1.833","-1.063"," 2.393"
"83"," 1.359","-0.883"," 1.832"
"84"," 1.427","-1.058"," 1.557"
"85"," 1.303","-1.156"," 2.200"
"86"," 1.576","-1.484"," 2.478"
"87"," 0.964","-1.455"," 1.660"
"88"," 1.433","-1.581"," 2.178"
"89"," 1.691","-1.518"," 2.186"
"90"," 1.670","-1.283"," 2.057"
"91"," 1.761","-1.129"," 1.900"
"92"," 1.933","-1.186"," 2.174"
"93"," 1.735","-0.727"," 2.538"
"94"," 1.363","-0.967"," 1.813"
"95"," 1.426","-1.420"," 2.053"
"96"," 1.364","-1.368"," 2.051"
"97"," 1.636","-1.412"," 1.666"
"98"," 2.135","-1.128"," 2.312"
"99"," 1.666","-0.968"," 2.297"
"100"," 1.758","-0.525"," 2.029"
