"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.629","-2.965"," 1.574"
"3"," 1.965","-3.076"," 2.083"
"4"," 2.239","-2.297"," 2.462"
"5"," 1.688","-1.749"," 2.173"
"6"," 1.731","-1.152"," 1.792"
"7"," 2.193","-0.973"," 2.097"
"8"," 1.710","-0.952"," 1.910"
"9"," 1.476","-0.762"," 2.353"
"10"," 1.508","-0.978"," 1.732"
"11"," 1.823","-1.128"," 2.184"
"12"," 1.988","-0.645"," 2.437"
"13"," 1.931","-0.529"," 2.065"
"14"," 1.835","-0.978"," 2.645"
"15"," 1.836","-1.023"," 1.859"
"16"," 2.083","-1.135"," 2.283"
"17"," 2.019","-1.107"," 2.175"
"18"," 1.570","-0.984"," 2.039"
"19"," 1.655","-1.366"," 1.737"
"20"," 1.483","-1.145"," 2.109"
"21"," 1.530","-1.280"," 2.515"
"22"," 1.545","-0.921"," 1.894"
"23"," 1.738","-1.021"," 1.810"
"24"," 1.717","-0.888"," 2.207"
"25"," 1.500","-0.810"," 2.102"
"26"," 1.291","-1.347"," 1.885"
"27"," 1.392","-1.774"," 1.856"
"28"," 1.377","-1.848"," 2.083"
"29"," 1.607","-1.295"," 1.838"
"30"," 1.805","-1.286"," 1.905"
"31"," 1.797","-1.376"," 2.634"
"32"," 1.427","-0.985"," 1.659"
"33"," 1.679","-1.195"," 1.918"
"34"," 1.838","-1.050"," 1.850"
"35"," 1.617","-0.993"," 2.110"
"36"," 2.017","-1.139"," 2.261"
"37"," 1.971","-1.267"," 2.358"
"38"," 1.752","-1.401"," 2.322"
"39"," 1.701","-1.200"," 2.279"
"40"," 1.787","-1.408"," 2.107"
"41"," 1.454","-1.013"," 1.976"
"42"," 1.601","-1.294"," 2.022"
"43"," 1.617","-0.996"," 1.920"
"44"," 1.545","-1.211"," 1.766"
"45"," 1.861","-1.608"," 2.230"
"46"," 1.725","-1.624"," 1.925"
"47"," 1.670","-1.351"," 2.180"
"48"," 1.597","-1.176"," 1.708"
"49"," 1.728","-1.083"," 2.262"
"50"," 1.312","-0.885"," 1.980"
"51"," 1.340","-1.436"," 1.952"
"52"," 2.074","-1.388"," 1.990"
"53"," 1.829","-0.905"," 2.000"
"54"," 1.832","-0.845"," 2.305"
"55"," 1.451","-0.950"," 2.137"
"56"," 1.345","-0.952"," 1.814"
"57"," 1.538","-1.145"," 2.075"
"58"," 1.820","-0.963"," 2.181"
"59"," 1.796","-1.199"," 2.488"
"60"," 1.820","-0.831"," 2.332"
"61"," 1.791","-0.893"," 2.053"
"62"," 1.958","-0.910"," 2.329"
"63"," 1.710","-1.255"," 2.037"
"64"," 1.738","-0.651"," 2.469"
"65"," 1.461","-1.032"," 2.272"
"66"," 1.728","-0.738"," 1.859"
"67"," 1.774","-0.873"," 2.572"
"68"," 1.855","-0.688"," 1.792"
"69"," 1.576","-0.844"," 2.183"
"70"," 1.498","-1.251"," 1.819"
"71"," 1.746","-1.339"," 1.919"
"72"," 2.155","-0.861"," 1.758"
"73"," 1.912","-0.760"," 2.755"
"74"," 1.644","-0.722"," 2.250"
"75"," 2.047","-0.748"," 2.286"
"76"," 1.861","-0.737"," 2.254"
"77"," 1.285","-1.323"," 1.885"
"78"," 1.467","-1.477"," 2.040"
"79"," 1.718","-0.776"," 2.140"
"80"," 2.222","-0.816"," 1.991"
"81"," 2.151","-0.811"," 1.982"
"82"," 1.954","-0.850"," 1.987"
"83"," 1.635","-1.019"," 1.957"
"84"," 1.776","-1.164"," 2.084"
"85"," 1.874","-1.115"," 2.305"
"86"," 1.895","-1.433"," 1.841"
"87"," 2.036","-1.156"," 2.257"
"88"," 1.800","-1.472"," 2.021"
"89"," 2.019","-1.121"," 2.445"
"90"," 1.568","-1.163"," 1.795"
"91"," 1.618","-1.130"," 2.129"
"92"," 1.323","-1.608"," 1.860"
"93"," 1.303","-1.162"," 1.753"
"94"," 1.415","-1.117"," 1.805"
"95"," 1.779","-1.176"," 2.226"
"96"," 1.778","-1.289"," 2.449"
"97"," 1.623","-1.630"," 1.776"
"98"," 1.938","-1.498"," 2.279"
"99"," 1.580","-0.990"," 1.876"
"100"," 1.645","-1.016"," 2.169"
