"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.133","-2.412"," 1.566"
"3"," 1.600","-2.085"," 1.820"
"4"," 2.014","-1.737"," 1.986"
"5"," 2.115","-1.557"," 2.109"
"6"," 1.571","-0.867"," 1.902"
"7"," 1.684","-1.030"," 1.831"
"8"," 2.100","-1.307"," 2.003"
"9"," 1.546","-1.107"," 2.008"
"10"," 1.516","-1.054"," 1.863"
"11"," 1.749","-1.135"," 2.097"
"12"," 2.120","-1.265"," 2.394"
"13"," 1.516","-1.110"," 2.184"
"14"," 1.894","-1.511"," 2.221"
"15"," 2.065","-1.180"," 2.320"
"16"," 1.449","-1.219"," 2.008"
"17"," 1.778","-1.409"," 2.348"
"18"," 1.473","-1.194"," 1.857"
"19"," 1.387","-1.353"," 2.091"
"20"," 1.529","-1.787"," 2.059"
"21"," 1.387","-1.920"," 2.247"
"22"," 1.962","-2.143"," 2.077"
"23"," 1.495","-1.790"," 1.326"
"24"," 1.862","-1.262"," 2.132"
"25"," 1.528","-1.048"," 1.928"
"26"," 1.493","-1.061"," 1.905"
"27"," 1.754","-0.821"," 1.760"
"28"," 1.597","-0.483"," 2.348"
"29"," 1.512","-0.774"," 1.958"
"30"," 1.629","-1.037"," 2.079"
"31"," 1.951","-1.227"," 2.254"
"32"," 1.241","-1.060"," 2.156"
"33"," 1.585","-0.901"," 1.956"
"34"," 1.558","-1.094"," 2.455"
"35"," 1.284","-1.274"," 2.351"
"36"," 1.772","-1.305"," 1.975"
"37"," 1.630","-1.268"," 2.586"
"38"," 1.466","-0.938"," 2.172"
"39"," 1.701","-1.201"," 2.220"
"40"," 1.658","-1.073"," 2.030"
"41"," 1.345","-0.955"," 2.506"
"42"," 2.079","-1.032"," 2.454"
"43"," 1.812","-1.088"," 2.108"
"44"," 1.435","-1.263"," 1.887"
"45"," 1.506","-1.207"," 2.125"
"46"," 1.363","-0.861"," 2.277"
"47"," 1.782","-0.974"," 1.836"
"48"," 1.748","-0.819"," 1.777"
"49"," 1.874","-0.867"," 1.741"
"50"," 2.121","-0.709"," 2.200"
"51"," 1.393","-0.766"," 2.029"
"52"," 1.515","-1.507"," 1.943"
"53"," 1.831","-1.467"," 2.005"
"54"," 2.054","-1.486"," 2.234"
"55"," 1.493","-0.926"," 1.694"
"56"," 1.660","-1.256"," 2.255"
"57"," 1.455","-0.904"," 1.740"
"58"," 1.257","-1.240"," 1.880"
"59"," 1.727","-1.100"," 2.249"
"60"," 1.910","-1.039"," 2.163"
"61"," 1.775","-0.970"," 2.075"
"62"," 1.191","-0.582"," 1.634"
"63"," 1.325","-0.839"," 1.702"
"64"," 1.265","-1.281"," 1.786"
"65"," 1.659","-1.295"," 1.744"
"66"," 1.696","-1.287"," 2.136"
"67"," 1.752","-0.915"," 2.165"
"68"," 1.861","-1.093"," 2.198"
"69"," 1.497","-0.873"," 1.790"
"70"," 1.622","-1.185"," 2.156"
"71"," 1.454","-1.124"," 2.181"
"72"," 1.227","-1.317"," 1.994"
"73"," 1.422","-1.591"," 1.679"
"74"," 1.816","-1.680"," 2.201"
"75"," 1.859","-1.234"," 2.072"
"76"," 1.897","-1.226"," 2.070"
"77"," 1.862","-1.145"," 2.538"
"78"," 1.732","-0.733"," 1.811"
"79"," 1.927","-0.875"," 1.860"
"80"," 1.582","-0.516"," 1.988"
"81"," 1.424","-1.238"," 1.754"
"82"," 1.578","-0.945"," 1.556"
"83"," 1.789","-1.161"," 2.258"
"84"," 1.418","-1.192"," 1.949"
"85"," 1.579","-0.904"," 1.898"
"86"," 1.459","-0.951"," 2.106"
"87"," 1.473","-1.105"," 2.213"
"88"," 1.666","-1.099"," 1.865"
"89"," 1.820","-1.098"," 2.181"
"90"," 1.500","-1.219"," 2.051"
"91"," 1.609","-1.418"," 2.088"
"92"," 1.614","-0.986"," 2.218"
"93"," 1.802","-1.097"," 2.091"
"94"," 1.468","-1.135"," 2.155"
"95"," 2.073","-1.091"," 2.333"
"96"," 1.882","-1.132"," 1.913"
"97"," 1.970","-0.731"," 2.217"
"98"," 2.034","-1.090"," 2.175"
"99"," 1.856","-0.720"," 2.323"
"100"," 1.816","-0.646"," 1.795"
