"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.582","-2.534"," 2.187"
"3"," 1.767","-2.068"," 2.307"
"4"," 1.462","-1.714"," 1.769"
"5"," 1.897","-1.557"," 2.400"
"6"," 1.352","-1.281"," 2.349"
"7"," 2.026","-1.234"," 2.206"
"8"," 1.682","-0.868"," 1.902"
"9"," 1.923","-1.311"," 2.416"
"10"," 2.011","-1.032"," 2.348"
"11"," 2.090","-0.850"," 1.901"
"12"," 1.577","-0.928"," 2.367"
"13"," 1.814","-0.812"," 2.332"
"14"," 1.218","-0.831"," 2.102"
"15"," 1.485","-1.189"," 2.123"
"16"," 1.602","-0.652"," 1.965"
"17"," 1.414","-0.899"," 1.741"
"18"," 1.705","-0.919"," 1.845"
"19"," 1.863","-1.154"," 2.247"
"20"," 1.820","-0.873"," 1.758"
"21"," 1.559","-0.558"," 2.167"
"22"," 1.443","-0.939"," 2.132"
"23"," 1.572","-1.086"," 1.608"
"24"," 1.565","-1.277"," 1.923"
"25"," 2.022","-1.261"," 2.189"
"26"," 2.086","-0.784"," 2.011"
"27"," 1.673","-0.513"," 2.178"
"28"," 1.333","-0.967"," 2.120"
"29"," 1.773","-1.458"," 1.741"
"30"," 1.947","-1.474"," 2.371"
"31"," 2.080","-1.234"," 1.995"
"32"," 1.763","-0.768"," 2.342"
"33"," 1.297","-0.972"," 2.145"
"34"," 1.619","-1.344"," 2.272"
"35"," 1.523","-1.249"," 2.024"
"36"," 1.558","-1.193"," 2.088"
"37"," 1.624","-1.353"," 2.043"
"38"," 1.448","-1.529"," 2.301"
"39"," 1.989","-1.592"," 2.322"
"40"," 1.490","-1.428"," 2.168"
"41"," 1.677","-1.562"," 2.081"
"42"," 1.701","-1.413"," 1.806"
"43"," 1.848","-1.462"," 2.450"
"44"," 1.991","-1.240"," 2.096"
"45"," 1.850","-1.208"," 1.948"
"46"," 1.974","-1.011"," 2.233"
"47"," 2.034","-0.621"," 2.095"
"48"," 1.651","-0.474"," 2.186"
"49"," 1.671","-0.689"," 2.046"
"50"," 1.710","-1.075"," 2.141"
"51"," 1.657","-1.465"," 2.046"
"52"," 1.872","-1.080"," 2.072"
"53"," 1.444","-1.100"," 2.156"
"54"," 2.014","-0.849"," 2.493"
"55"," 1.599","-0.560"," 1.686"
"56"," 1.395","-0.972"," 2.112"
"57"," 1.252","-1.084"," 2.020"
"58"," 1.526","-1.374"," 2.074"
"59"," 1.592","-1.069"," 2.110"
"60"," 1.566","-1.021"," 1.750"
"61"," 1.585","-1.318"," 1.933"
"62"," 1.703","-1.366"," 2.159"
"63"," 1.717","-1.636"," 2.134"
"64"," 1.742","-1.068"," 1.889"
"65"," 1.969","-1.015"," 2.266"
"66"," 1.386","-1.030"," 1.988"
"67"," 1.498","-1.002"," 1.982"
"68"," 1.785","-1.327"," 1.875"
"69"," 2.063","-1.124"," 2.063"
"70"," 1.898","-0.850"," 2.542"
"71"," 1.988","-0.752"," 2.215"
"72"," 1.759","-0.926"," 2.000"
"73"," 1.358","-1.049"," 1.894"
"74"," 1.596","-1.158"," 1.982"
"75"," 1.711","-1.203"," 1.913"
"76"," 1.722","-1.430"," 2.210"
"77"," 1.410","-1.199"," 1.986"
"78"," 1.497","-1.045"," 2.313"
"79"," 1.319","-0.779"," 1.951"
"80"," 1.694","-1.081"," 2.035"
"81"," 1.725","-0.789"," 2.029"
"82"," 1.745","-1.369"," 1.813"
"83"," 1.514","-1.524"," 1.698"
"84"," 2.049","-0.966"," 2.028"
"85"," 1.969","-0.939"," 1.948"
"86"," 2.088","-0.704"," 2.244"
"87"," 1.591","-0.697"," 1.869"
"88"," 1.429","-0.668"," 2.083"
"89"," 1.450","-1.143"," 1.797"
"90"," 1.555","-0.870"," 1.957"
"91"," 1.255","-0.993"," 1.785"
"92"," 1.947","-1.022"," 1.738"
"93"," 1.780","-0.917"," 2.503"
"94"," 1.386","-1.145"," 1.951"
"95"," 1.251","-1.491"," 1.742"
"96"," 1.795","-1.593"," 2.171"
"97"," 1.808","-1.441"," 1.789"
"98"," 1.528","-1.308"," 2.067"
"99"," 1.849","-1.056"," 2.708"
"100"," 1.810","-1.174"," 2.047"
