"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.192","-2.313"," 1.843"
"3"," 1.581","-2.375"," 1.825"
"4"," 2.033","-2.031"," 2.085"
"5"," 1.944","-1.649"," 2.455"
"6"," 1.481","-1.218"," 1.761"
"7"," 1.759","-1.509"," 1.573"
"8"," 1.588","-1.359"," 1.922"
"9"," 1.801","-1.126"," 2.233"
"10"," 1.722","-1.035"," 1.719"
"11"," 1.713","-1.115"," 2.196"
"12"," 1.853","-1.116"," 2.186"
"13"," 1.571","-1.278"," 2.092"
"14"," 1.905","-1.189"," 2.516"
"15"," 1.742","-1.378"," 2.050"
"16"," 1.872","-1.277"," 2.194"
"17"," 1.844","-1.344"," 2.321"
"18"," 1.924","-1.334"," 2.334"
"19"," 1.637","-1.348"," 2.244"
"20"," 1.484","-0.956"," 1.729"
"21"," 1.672","-1.093"," 1.971"
"22"," 1.759","-0.721"," 1.770"
"23"," 1.477","-0.777"," 1.955"
"24"," 1.617","-1.112"," 2.235"
"25"," 1.995","-0.889"," 2.213"
"26"," 1.504","-0.588"," 2.132"
"27"," 1.359","-0.547"," 2.120"
"28"," 1.089","-0.745"," 1.863"
"29"," 1.006","-1.407"," 1.593"
"30"," 1.860","-1.763"," 2.778"
"31"," 1.782","-1.420"," 2.600"
"32"," 2.047","-1.447"," 2.226"
"33"," 2.142","-0.918"," 2.488"
"34"," 1.435","-0.646"," 1.805"
"35"," 1.316","-0.733"," 1.761"
"36"," 1.590","-0.581"," 1.882"
"37"," 1.364","-0.810"," 1.958"
"38"," 2.113","-1.034"," 2.357"
"39"," 1.803","-0.900"," 1.879"
"40"," 1.881","-0.831"," 2.105"
"41"," 1.517","-0.520"," 2.474"
"42"," 1.088","-1.170"," 1.527"
"43"," 1.673","-1.411"," 1.863"
"44"," 1.946","-0.907"," 2.278"
"45"," 1.478","-1.276"," 2.138"
"46"," 1.458","-1.053"," 2.060"
"47"," 1.700","-1.132"," 1.760"
"48"," 1.762","-1.308"," 2.172"
"49"," 1.563","-0.930"," 2.476"
"50"," 1.916","-1.025"," 2.265"
"51"," 2.003","-1.040"," 2.487"
"52"," 1.420","-0.780"," 1.896"
"53"," 1.501","-0.740"," 2.291"
"54"," 1.501","-1.189"," 2.065"
"55"," 1.803","-0.993"," 2.357"
"56"," 1.949","-0.815"," 2.193"
"57"," 1.963","-0.683"," 2.354"
"58"," 1.581","-0.400"," 2.082"
"59"," 1.673","-1.050"," 2.056"
"60"," 1.714","-0.529"," 2.196"
"61"," 1.658","-0.782"," 1.852"
"62"," 1.779","-1.392"," 1.895"
"63"," 2.082","-0.743"," 1.970"
"64"," 2.025","-0.881"," 2.093"
"65"," 1.767","-0.678"," 1.745"
"66"," 1.576","-1.126"," 1.991"
"67"," 1.602","-0.994"," 2.093"
"68"," 1.563","-0.725"," 1.937"
"69"," 1.896","-0.997"," 2.650"
"70"," 1.644","-0.544"," 2.414"
"71"," 1.596","-0.788"," 1.761"
"72"," 1.466","-0.997"," 2.082"
"73"," 1.734","-1.325"," 1.731"
"74"," 1.770","-1.434"," 2.543"
"75"," 1.918","-1.304"," 2.181"
"76"," 1.654","-1.220"," 2.183"
"77"," 2.113","-1.298"," 2.085"
"78"," 2.041","-1.022"," 2.032"
"79"," 1.920","-0.893"," 2.052"
"80"," 1.989","-0.477"," 2.147"
"81"," 1.666","-0.702"," 2.156"
"82"," 1.549","-0.603"," 2.276"
"83"," 1.604","-0.633"," 1.946"
"84"," 1.729","-0.922"," 2.215"
"85"," 1.916","-0.736"," 1.904"
"86"," 2.110","-0.416"," 2.457"
"87"," 1.998","-0.128"," 1.872"
"88"," 1.128","-0.249"," 1.869"
"89"," 1.191","-1.288"," 1.831"
"90"," 1.297","-1.144"," 1.502"
"91"," 1.779","-0.968"," 1.848"
"92"," 1.235","-0.753"," 2.051"
"93"," 1.705","-1.147"," 1.707"
"94"," 1.799","-1.103"," 1.690"
"95"," 1.811","-1.182"," 2.017"
"96"," 1.656","-1.103"," 1.892"
"97"," 2.025","-1.233"," 2.075"
"98"," 1.821","-1.231"," 2.070"
"99"," 1.696","-1.075"," 2.164"
"100"," 1.552","-0.925"," 1.731"
