"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.918","-2.899"," 1.882"
"3"," 1.714","-2.629"," 2.101"
"4"," 1.892","-2.412"," 2.146"
"5"," 1.781","-2.135"," 2.081"
"6"," 1.778","-2.054"," 2.149"
"7"," 1.699","-1.705"," 1.903"
"8"," 1.997","-1.704"," 2.335"
"9"," 1.664","-1.310"," 1.791"
"10"," 1.449","-1.164"," 2.315"
"11"," 1.632","-1.188"," 1.955"
"12"," 1.677","-0.919"," 2.033"
"13"," 1.436","-1.226"," 1.444"
"14"," 1.948","-1.279"," 2.462"
"15"," 2.077","-1.404"," 1.949"
"16"," 1.903","-1.244"," 2.340"
"17"," 1.387","-1.318"," 2.241"
"18"," 1.615","-1.229"," 2.088"
"19"," 1.786","-1.264"," 2.378"
"20"," 1.410","-1.090"," 2.051"
"21"," 1.982","-1.489"," 1.933"
"22"," 1.921","-1.350"," 2.032"
"23"," 1.881","-1.451"," 2.334"
"24"," 1.810","-1.742"," 1.970"
"25"," 1.946","-1.829"," 2.412"
"26"," 1.747","-1.794"," 1.761"
"27"," 1.915","-1.866"," 2.389"
"28"," 2.130","-1.376"," 2.354"
"29"," 2.099","-0.981"," 2.651"
"30"," 1.755","-1.224"," 2.027"
"31"," 1.923","-1.507"," 2.383"
"32"," 1.890","-1.829"," 1.991"
"33"," 1.695","-1.424"," 2.136"
"34"," 1.647","-1.422"," 1.493"
"35"," 1.760","-1.396"," 2.000"
"36"," 1.614","-1.247"," 1.982"
"37"," 2.064","-0.888"," 2.322"
"38"," 1.928","-0.968"," 1.710"
"39"," 1.994","-0.705"," 2.338"
"40"," 1.686","-0.818"," 2.049"
"41"," 1.738","-0.602"," 1.745"
"42"," 1.879","-0.779"," 2.451"
"43"," 1.979","-0.840"," 1.939"
"44"," 1.495","-1.024"," 2.480"
"45"," 1.630","-0.937"," 1.938"
"46"," 1.774","-1.040"," 2.439"
"47"," 1.547","-1.057"," 1.824"
"48"," 1.525","-1.236"," 2.009"
"49"," 1.628","-1.125"," 1.944"
"50"," 2.022","-1.179"," 2.295"
"51"," 1.904","-1.271"," 2.040"
"52"," 1.453","-1.190"," 2.655"
"53"," 1.356","-1.498"," 2.251"
"54"," 1.364","-1.167"," 2.105"
"55"," 1.697","-1.515"," 2.318"
"56"," 1.900","-1.322"," 1.684"
"57"," 1.653","-1.461"," 2.091"
"58"," 1.652","-1.803"," 2.190"
"59"," 1.806","-1.828"," 2.154"
"60"," 2.113","-1.502"," 2.301"
"61"," 2.040","-1.165"," 2.391"
"62"," 2.417","-0.790"," 2.399"
"63"," 1.422","-0.372"," 1.803"
"64"," 1.837","-0.482"," 1.804"
"65"," 1.924","-0.685"," 2.089"
"66"," 2.414","-1.092"," 2.376"
"67"," 2.210","-0.948"," 2.189"
"68"," 1.727","-0.582"," 2.384"
"69"," 1.522","-1.329"," 2.132"
"70"," 1.665","-0.913"," 1.988"
"71"," 1.359","-0.892"," 2.419"
"72"," 1.432","-1.186"," 2.003"
"73"," 1.645","-1.564"," 1.888"
"74"," 1.419","-0.870"," 1.817"
"75"," 1.527","-1.120"," 2.164"
"76"," 1.498","-1.040"," 1.892"
"77"," 1.563","-1.055"," 2.126"
"78"," 1.560","-1.067"," 2.530"
"79"," 1.108","-1.610"," 1.913"
"80"," 1.330","-1.408"," 2.149"
"81"," 2.100","-1.229"," 2.141"
"82"," 2.028","-0.904"," 2.348"
"83"," 1.472","-0.621"," 1.774"
"84"," 1.410","-0.565"," 1.829"
"85"," 1.314","-0.900"," 2.090"
"86"," 1.751","-1.235"," 2.379"
"87"," 1.656","-1.148"," 2.160"
"88"," 1.531","-1.172"," 1.995"
"89"," 1.432","-1.562"," 2.123"
"90"," 1.801","-1.433"," 2.511"
"91"," 1.860","-1.355"," 2.029"
"92"," 1.883","-1.011"," 2.073"
"93"," 1.881","-0.862"," 2.002"
"94"," 1.807","-0.856"," 2.156"
"95"," 1.747","-1.056"," 1.971"
"96"," 1.932","-1.157"," 2.119"
"97"," 1.720","-0.925"," 2.168"
"98"," 1.361","-0.979"," 2.179"
"99"," 1.569","-1.443"," 2.081"
"100"," 1.572","-0.936"," 2.018"
