"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.167","-2.047"," 1.895"
"3"," 1.837","-1.673"," 2.094"
"4"," 1.638","-1.459"," 1.695"
"5"," 1.989","-1.362"," 2.211"
"6"," 1.746","-1.391"," 2.139"
"7"," 1.814","-1.833"," 2.141"
"8"," 1.796","-1.475"," 1.807"
"9"," 1.724","-1.005"," 2.398"
"10"," 1.523","-0.969"," 2.316"
"11"," 1.882","-0.793"," 2.713"
"12"," 1.726","-0.784"," 2.012"
"13"," 1.327","-0.601"," 1.978"
"14"," 1.563","-1.057"," 2.197"
"15"," 2.031","-1.139"," 2.534"
"16"," 2.350","-1.000"," 2.028"
"17"," 1.950","-0.984"," 1.911"
"18"," 1.645","-1.224"," 2.243"
"19"," 1.832","-1.235"," 2.200"
"20"," 1.792","-1.336"," 2.376"
"21"," 1.694","-1.533"," 2.199"
"22"," 1.711","-1.188"," 2.009"
"23"," 1.806","-0.748"," 1.873"
"24"," 1.816","-0.963"," 1.981"
"25"," 1.567","-0.992"," 2.046"
"26"," 1.591","-0.892"," 1.563"
"27"," 1.890","-1.230"," 2.388"
"28"," 1.501","-1.522"," 2.206"
"29"," 1.650","-1.204"," 2.084"
"30"," 1.756","-1.219"," 2.147"
"31"," 2.180","-1.212"," 1.880"
"32"," 2.145","-1.131"," 2.198"
"33"," 1.797","-0.533"," 1.700"
"34"," 1.615","-1.108"," 2.367"
"35"," 1.524","-1.452"," 2.036"
"36"," 1.960","-1.699"," 2.214"
"37"," 1.821","-1.787"," 2.164"
"38"," 2.027","-1.493"," 2.009"
"39"," 1.946","-1.561"," 2.456"
"40"," 1.887","-1.621"," 1.813"
"41"," 1.924","-1.229"," 1.928"
"42"," 2.001","-1.200"," 2.214"
"43"," 1.660","-0.859"," 2.118"
"44"," 1.532","-1.114"," 1.809"
"45"," 1.355","-1.160"," 2.160"
"46"," 1.349","-1.160"," 2.218"
"47"," 1.542","-1.471"," 1.866"
"48"," 1.656","-1.468"," 1.986"
"49"," 2.093","-1.311"," 2.482"
"50"," 1.923","-1.127"," 2.035"
"51"," 1.442","-0.854"," 1.854"
"52"," 1.563","-1.706"," 2.151"
"53"," 1.779","-1.692"," 2.019"
"54"," 1.973","-1.368"," 2.398"
"55"," 1.451","-1.023"," 1.931"
"56"," 1.849","-0.779"," 2.297"
"57"," 1.739","-0.657"," 2.230"
"58"," 1.827","-0.659"," 2.186"
"59"," 1.638","-1.025"," 2.113"
"60"," 1.628","-0.767"," 2.273"
"61"," 1.885","-0.775"," 2.299"
"62"," 2.387","-0.891"," 2.428"
"63"," 1.733","-0.985"," 2.275"
"64"," 1.554","-1.134"," 1.848"
"65"," 1.759","-1.078"," 1.928"
"66"," 1.826","-1.089"," 2.531"
"67"," 1.859","-0.865"," 1.906"
"68"," 1.486","-1.278"," 2.095"
"69"," 1.845","-1.200"," 2.200"
"70"," 1.967","-0.707"," 1.921"
"71"," 2.080","-0.524"," 2.101"
"72"," 1.666","-0.393"," 1.688"
"73"," 1.428","-0.776"," 1.963"
"74"," 1.321","-1.300"," 1.884"
"75"," 1.545","-1.555"," 2.178"
"76"," 1.284","-1.117"," 1.717"
"77"," 1.937","-1.497"," 2.167"
"78"," 1.705","-1.274"," 1.990"
"79"," 2.009","-1.415"," 1.987"
"80"," 2.098","-1.020"," 2.251"
"81"," 1.644","-1.277"," 1.882"
"82"," 2.064","-1.292"," 2.183"
"83"," 1.399","-1.468"," 2.171"
"84"," 1.650","-1.624"," 2.178"
"85"," 1.847","-1.678"," 2.087"
"86"," 1.570","-1.254"," 1.839"
"87"," 2.208","-1.055"," 2.647"
"88"," 2.088","-0.751"," 2.428"
"89"," 1.937","-0.696"," 2.379"
"90"," 1.750","-0.735"," 2.300"
"91"," 1.413","-0.779"," 1.971"
"92"," 1.943","-1.025"," 2.170"
"93"," 1.978","-1.245"," 1.974"
"94"," 1.821","-1.059"," 2.173"
"95"," 2.067","-0.863"," 2.350"
"96"," 1.673","-0.742"," 1.972"
"97"," 1.825","-0.676"," 1.967"
"98"," 1.895","-0.505"," 2.253"
"99"," 1.685","-0.356"," 1.958"
"100"," 1.553","-0.856"," 2.252"
