"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.958","-2.541"," 2.017"
"3"," 1.077","-2.493"," 1.903"
"4"," 1.757","-2.484"," 2.067"
"5"," 1.848","-1.818"," 2.201"
"6"," 1.341","-1.981"," 1.753"
"7"," 1.834","-1.462"," 2.393"
"8"," 1.309","-1.294"," 2.135"
"9"," 1.428","-1.302"," 2.209"
"10"," 1.526","-1.090"," 1.983"
"11"," 1.746","-1.182"," 2.531"
"12"," 2.093","-1.411"," 1.816"
"13"," 2.008","-0.894"," 2.332"
"14"," 1.564","-0.723"," 2.074"
"15"," 1.174","-1.533"," 1.897"
"16"," 1.786","-2.347"," 1.988"
"17"," 1.984","-2.323"," 2.678"
"18"," 1.898","-1.858"," 1.777"
"19"," 2.211","-1.850"," 2.225"
"20"," 1.741","-1.076"," 1.972"
"21"," 1.760","-1.345"," 2.044"
"22"," 1.718","-1.222"," 2.290"
"23"," 1.596","-1.222"," 2.458"
"24"," 1.547","-1.167"," 1.732"
"25"," 1.550","-1.446"," 1.903"
"26"," 1.963","-1.261"," 2.365"
"27"," 1.754","-1.022"," 2.036"
"28"," 1.654","-1.206"," 2.084"
"29"," 1.705","-1.412"," 2.034"
"30"," 1.592","-0.832"," 1.986"
"31"," 1.313","-0.917"," 2.130"
"32"," 1.574","-0.986"," 2.025"
"33"," 1.351","-0.807"," 1.792"
"34"," 1.769","-1.107"," 1.863"
"35"," 1.767","-1.037"," 2.128"
"36"," 1.959","-1.104"," 2.117"
"37"," 1.673","-1.148"," 2.269"
"38"," 1.614","-0.980"," 2.212"
"39"," 2.228","-0.974"," 2.013"
"40"," 1.903","-0.818"," 2.034"
"41"," 1.581","-1.024"," 2.121"
"42"," 1.788","-0.798"," 1.972"
"43"," 1.601","-0.664"," 1.633"
"44"," 1.668","-0.875"," 2.608"
"45"," 1.601","-1.265"," 2.448"
"46"," 1.602","-1.054"," 2.269"
"47"," 1.750","-1.147"," 2.401"
"48"," 2.200","-0.645"," 2.256"
"49"," 1.589","-0.676"," 2.348"
"50"," 1.254","-0.735"," 1.875"
"51"," 1.350","-0.860"," 1.822"
"52"," 1.643","-0.815"," 1.876"
"53"," 1.665","-1.270"," 2.214"
"54"," 1.358","-0.973"," 1.911"
"55"," 1.458","-1.322"," 2.010"
"56"," 1.645","-1.426"," 2.004"
"57"," 1.915","-1.285"," 1.642"
"58"," 1.995","-1.208"," 2.186"
"59"," 1.391","-1.181"," 1.959"
"60"," 1.396","-1.247"," 2.146"
"61"," 1.884","-1.308"," 1.965"
"62"," 1.934","-1.086"," 2.304"
"63"," 1.696","-0.876"," 2.176"
"64"," 1.707","-0.717"," 1.916"
"65"," 2.002","-1.149"," 2.161"
"66"," 1.813","-1.345"," 2.015"
"67"," 1.299","-1.790"," 2.327"
"68"," 2.369","-1.549"," 2.121"
"69"," 1.875","-1.289"," 2.297"
"70"," 1.346","-0.867"," 2.214"
"71"," 1.558","-0.966"," 2.117"
"72"," 1.324","-1.037"," 2.167"
"73"," 1.342","-1.470"," 1.714"
"74"," 2.399","-1.561"," 2.450"
"75"," 1.412","-1.349"," 1.987"
"76"," 1.727","-1.522"," 2.128"
"77"," 1.844","-1.116"," 2.104"
"78"," 1.521","-1.328"," 2.168"
"79"," 1.580","-1.360"," 1.928"
"80"," 1.726","-1.515"," 2.030"
"81"," 1.589","-1.454"," 2.046"
"82"," 1.815","-1.000"," 2.070"
"83"," 1.469","-0.800"," 1.971"
"84"," 1.565","-1.091"," 2.003"
"85"," 1.402","-1.326"," 2.536"
"86"," 1.781","-0.995"," 2.062"
"87"," 2.065","-0.750"," 2.429"
"88"," 1.656","-0.420"," 2.376"
"89"," 1.258","-0.279"," 2.208"
"90"," 1.316","-0.738"," 1.937"
"91"," 1.692","-1.104"," 1.906"
"92"," 1.622","-0.801"," 1.880"
"93"," 1.189","-0.498"," 1.819"
"94"," 1.283","-0.826"," 2.376"
"95"," 1.281","-1.237"," 2.047"
"96"," 1.975","-1.487"," 2.019"
"97"," 1.708","-0.925"," 2.100"
"98"," 1.368","-1.494"," 1.982"
"99"," 1.449","-1.546"," 2.084"
"100"," 1.904","-1.518"," 2.161"
