"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.381","-2.635"," 1.665"
"3"," 1.972","-2.841"," 2.312"
"4"," 1.934","-2.545"," 2.311"
"5"," 2.015","-2.095"," 2.235"
"6"," 1.725","-1.913"," 2.302"
"7"," 1.677","-1.484"," 1.747"
"8"," 2.084","-1.383"," 2.094"
"9"," 2.035","-0.921"," 2.443"
"10"," 1.627","-1.373"," 2.326"
"11"," 1.674","-1.241"," 1.799"
"12"," 1.636","-1.302"," 2.394"
"13"," 1.657","-0.873"," 2.026"
"14"," 1.755","-1.468"," 2.227"
"15"," 1.721","-1.270"," 2.071"
"16"," 1.967","-1.201"," 2.138"
"17"," 1.595","-1.043"," 1.843"
"18"," 1.913","-0.615"," 2.181"
"19"," 1.772","-0.614"," 1.981"
"20"," 1.551","-0.887"," 2.180"
"21"," 1.695","-1.117"," 2.183"
"22"," 1.617","-1.187"," 2.115"
"23"," 2.064","-1.014"," 2.428"
"24"," 1.895","-0.863"," 2.317"
"25"," 1.666","-0.697"," 2.069"
"26"," 1.589","-0.200"," 2.113"
"27"," 1.572","-0.682"," 1.986"
"28"," 1.569","-0.915"," 2.565"
"29"," 1.989","-0.771"," 2.069"
"30"," 1.957","-0.656"," 2.171"
"31"," 1.599","-0.518"," 2.084"
"32"," 1.226","-0.507"," 1.894"
"33"," 0.936","-1.001"," 1.658"
"34"," 1.151","-1.353"," 1.692"
"35"," 1.936","-1.245"," 2.230"
"36"," 1.705","-0.902"," 2.289"
"37"," 1.338","-0.988"," 1.846"
"38"," 1.713","-1.058"," 2.181"
"39"," 1.781","-0.949"," 2.226"
"40"," 1.237","-1.440"," 1.940"
"41"," 1.404","-1.168"," 1.869"
"42"," 1.797","-1.216"," 2.140"
"43"," 1.746","-1.293"," 2.347"
"44"," 1.770","-0.952"," 2.006"
"45"," 1.450","-0.902"," 2.112"
"46"," 1.128","-1.248"," 2.007"
"47"," 1.176","-1.069"," 2.016"
"48"," 1.624","-1.265"," 1.809"
"49"," 1.909","-1.081"," 1.936"
"50"," 1.913","-0.915"," 1.576"
"51"," 1.498","-0.934"," 1.645"
"52"," 1.328","-0.971"," 1.899"
"53"," 1.851","-1.352"," 2.359"
"54"," 1.515","-1.289"," 2.056"
"55"," 1.989","-1.543"," 2.260"
"56"," 1.452","-1.214"," 1.892"
"57"," 1.610","-1.061"," 2.122"
"58"," 1.642","-1.142"," 1.746"
"59"," 2.152","-1.306"," 2.225"
"60"," 1.974","-0.888"," 2.267"
"61"," 1.638","-0.952"," 1.953"
"62"," 1.633","-0.807"," 1.753"
"63"," 1.311","-0.918"," 1.708"
"64"," 1.728","-0.960"," 2.612"
"65"," 1.356","-0.974"," 2.038"
"66"," 1.333","-0.971"," 2.104"
"67"," 1.390","-1.074"," 2.068"
"68"," 1.509","-1.097"," 1.911"
"69"," 1.596","-0.858"," 1.969"
"70"," 1.888","-0.697"," 2.259"
"71"," 1.371","-0.610"," 1.950"
"72"," 1.826","-1.032"," 1.925"
"73"," 1.657","-0.814"," 2.207"
"74"," 1.446","-0.897"," 1.908"
"75"," 1.514","-1.200"," 2.043"
"76"," 1.883","-1.410"," 2.494"
"77"," 1.817","-1.030"," 2.246"
"78"," 1.524","-1.171"," 1.593"
"79"," 1.520","-0.914"," 2.032"
"80"," 1.682","-1.018"," 2.254"
"81"," 1.373","-0.802"," 2.359"
"82"," 1.934","-1.163"," 1.976"
"83"," 1.833","-0.896"," 2.253"
"84"," 1.343","-0.832"," 1.983"
"85"," 1.512","-1.543"," 1.943"
"86"," 1.689","-1.863"," 1.941"
"87"," 1.869","-1.566"," 2.264"
"88"," 1.957","-1.445"," 2.267"
"89"," 1.295","-1.256"," 1.677"
"90"," 1.659","-1.333"," 2.321"
"91"," 1.348","-1.041"," 1.868"
"92"," 1.607","-1.166"," 2.256"
"93"," 1.878","-1.383"," 2.095"
"94"," 1.896","-1.137"," 1.912"
"95"," 2.041","-1.086"," 2.307"
"96"," 1.956","-0.903"," 2.194"
"97"," 1.757","-0.617"," 2.004"
"98"," 1.711","-0.810"," 2.258"
"99"," 1.420","-1.106"," 2.200"
"100"," 1.971","-1.096"," 2.268"
