"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.028","-2.461"," 1.726"
"3"," 1.896","-2.068"," 2.419"
"4"," 1.796","-1.760"," 2.191"
"5"," 1.415","-1.571"," 1.947"
"6"," 1.925","-1.220"," 2.115"
"7"," 1.868","-1.182"," 1.627"
"8"," 1.319","-1.320"," 2.021"
"9"," 1.632","-1.543"," 1.871"
"10"," 1.546","-1.131"," 1.888"
"11"," 1.549","-1.107"," 1.688"
"12"," 1.711","-1.010"," 1.943"
"13"," 1.781","-1.757"," 2.207"
"14"," 1.619","-1.451"," 2.019"
"15"," 1.902","-1.323"," 2.047"
"16"," 1.370","-1.175"," 2.104"
"17"," 1.257","-0.922"," 1.996"
"18"," 1.550","-0.896"," 1.760"
"19"," 1.898","-0.820"," 2.333"
"20"," 1.594","-0.768"," 2.178"
"21"," 1.769","-0.606"," 2.263"
"22"," 1.450","-0.777"," 2.025"
"23"," 1.707","-0.883"," 1.946"
"24"," 1.729","-0.877"," 1.992"
"25"," 1.869","-0.919"," 2.205"
"26"," 1.151","-1.125"," 1.938"
"27"," 1.581","-1.366"," 2.343"
"28"," 1.667","-1.382"," 2.023"
"29"," 1.919","-1.289"," 2.496"
"30"," 1.451","-0.616"," 1.947"
"31"," 1.426","-0.740"," 1.709"
"32"," 1.598","-1.577"," 2.111"
"33"," 1.600","-1.638"," 2.114"
"34"," 1.594","-1.627"," 2.003"
"35"," 1.939","-1.659"," 2.105"
"36"," 1.920","-1.768"," 1.937"
"37"," 1.536","-1.600"," 2.402"
"38"," 1.307","-1.444"," 2.016"
"39"," 1.674","-1.355"," 2.166"
"40"," 1.970","-1.030"," 2.723"
"41"," 1.784","-0.694"," 1.778"
"42"," 1.333","-1.137"," 2.141"
"43"," 1.663","-1.020"," 1.789"
"44"," 1.547","-0.795"," 2.153"
"45"," 1.426","-1.264"," 2.295"
"46"," 1.752","-1.637"," 2.367"
"47"," 1.822","-1.662"," 2.160"
"48"," 1.694","-1.706"," 1.845"
"49"," 2.019","-1.414"," 1.952"
"50"," 1.623","-1.388"," 1.953"
"51"," 1.647","-1.450"," 2.147"
"52"," 1.372","-1.293"," 1.830"
"53"," 1.629","-1.148"," 2.420"
"54"," 1.663","-1.167"," 1.993"
"55"," 2.005","-1.327"," 2.362"
"56"," 1.771","-1.037"," 1.982"
"57"," 1.654","-0.550"," 2.273"
"58"," 1.282","-0.772"," 2.118"
"59"," 1.491","-1.166"," 2.152"
"60"," 1.394","-1.071"," 2.315"
"61"," 2.046","-1.202"," 2.143"
"62"," 1.674","-0.908"," 1.893"
"63"," 1.604","-0.843"," 2.055"
"64"," 1.561","-0.917"," 2.393"
"65"," 1.408","-0.911"," 2.418"
"66"," 1.684","-1.132"," 2.262"
"67"," 1.743","-1.063"," 2.330"
"68"," 1.544","-1.194"," 2.226"
"69"," 1.557","-1.086"," 1.941"
"70"," 1.845","-1.221"," 2.074"
"71"," 1.925","-1.037"," 1.894"
"72"," 1.744","-1.114"," 1.926"
"73"," 1.673","-1.194"," 2.046"
"74"," 1.510","-1.602"," 2.196"
"75"," 1.513","-1.485"," 2.254"
"76"," 1.986","-1.682"," 2.344"
"77"," 1.613","-1.312"," 2.040"
"78"," 1.502","-0.796"," 1.494"
"79"," 1.749","-1.313"," 2.030"
"80"," 1.661","-1.112"," 2.202"
"81"," 1.663","-1.223"," 1.926"
"82"," 1.528","-1.139"," 2.332"
"83"," 1.419","-1.208"," 2.282"
"84"," 1.678","-0.905"," 2.144"
"85"," 1.504","-0.718"," 2.205"
"86"," 1.574","-1.040"," 2.069"
"87"," 1.492","-0.947"," 2.448"
"88"," 1.657","-1.213"," 1.630"
"89"," 1.339","-1.137"," 2.182"
"90"," 1.519","-0.681"," 1.999"
"91"," 1.516","-0.809"," 1.947"
"92"," 1.366","-0.766"," 2.274"
"93"," 1.784","-1.133"," 2.025"
"94"," 1.733","-0.748"," 1.948"
"95"," 1.991","-0.797"," 1.957"
"96"," 1.944","-1.071"," 2.248"
"97"," 2.122","-0.845"," 2.511"
"98"," 2.090","-0.944"," 2.326"
"99"," 1.610","-0.747"," 1.856"
"100"," 1.592","-1.010"," 2.309"
