"","C_est","D_est","C_est_woutFR","D_est_woutFR"
"42",14.9527584476304,0.245574451013783,14.6648023827545,0.25786896739656
"43",15.0032249134445,0.248219895609065,16.6870544922637,0.288688612220745
"44",14.9403138928452,0.247354761998634,13.5619829669425,0.211669647923277
"45",14.9726988080066,0.243924815794438,14.2423407481515,0.238385227966357
"46",15.0270791923179,0.252942037125197,15.2425599611591,0.272731402882672
"47",14.9822613825446,0.239180109453995,14.726274075176,0.213119500095774
"48",14.9986043717235,0.24947988058522,15.9676203514555,0.240750996936202
"49",14.9629858309793,0.247995520441471,16.5323090841981,0.381646639923911
"50",14.8865042992693,0.235405880651796,14.1888335460842,0.21059797492985
"51",14.9658331700493,0.245433230817933,14.7049625725682,0.230933802414839
"52",15.0233772718585,0.251722061107945,15.5524785591698,0.25578698793064
"53",14.9662767497312,0.248823767925466,15.2309215607477,0.296796425398108
"54",14.9468105924674,0.247643084178549,14.4501294024096,0.217717567195162
"55",15.0436100285382,0.252257647317334,14.454990219507,0.211905498373213
"56",15.0472764519501,0.258445285219018,13.9110171909655,0.189116658712924
"57",15.00697502803,0.254827437841703,14.6092468013432,0.235272971510554
"58",15.0241212957693,0.255755154555081,14.7774689932542,0.272299072372623
"59",14.9919973818994,0.249532538185815,11.1761708252806,0.0947296662152336
"60",14.985191277895,0.249861551847817,14.8495499229768,0.236226538166362
"61",15.0154568530788,0.25020109985017,15.1677318496912,0.279385049414106
"62",15.0296794904316,0.252318599257608,15.8963629545056,0.353546351515005
"63",14.9897500775448,0.252251120894211,30.9316713886899,0.720810251165547
"64",15.0391294947304,0.260971259897828,14.6255821376032,0.26113033642196
"65",14.9464095729703,0.247385547246656,14.9191861397472,0.247826866649935
"66",15.0103572669928,0.252477201252925,16.383533403968,0.238007842008949
"67",15.1258678648368,0.262815842148317,13.3529705229084,0.245202636521035
"68",14.9936729936689,0.248754532697717,13.2605183881037,0.146991404460157
"69",15.0629549046816,0.254440212025717,11.1783140978926,0.0878412113625851
"70",14.9992381771993,0.251218070413327,18.7520955527449,0.881008533046908
"71",15.0101798836273,0.253833628611305,14.9736597140967,0.228500087750558
"72",14.990874108045,0.250093860194705,14.6160516666089,0.225667614972401
"73",14.9699535980949,0.249906261364264,15.7959284915932,0.274404427802274
"74",15.0678101472598,0.258410354254652,15.700999287871,0.307079377262631
"75",15.0549837889388,0.251958808860516,7.01846032578155,0.0290870849178484
"76",15.0162565365558,0.252905841760103,14.0026659415806,0.144524961939673
"77",14.9154309537008,0.241445309129176,11.3647364709133,0.108031839801129
"78",15.0050450819299,0.252014122051025,15.0350327834701,0.27240943377327
"79",15.0070464793766,0.257441329477699,16.3504372757243,0.333696709163043
"80",15.0123311018744,0.255190687863618,14.0004232424506,0.201175414530942
"81",15.0176156370959,0.251104536954614,15.4299341058414,0.27358567365891
"82",15.0038356206463,0.253270662835246,13.7262690970219,0.20638520162689
"83",15.0113025746037,0.254235999517502,14.1103011163397,0.253032536052083
"84",15.039635787033,0.256062617636755,15.3380708618669,0.281403457743855
"85",14.9914318202066,0.249089196886787,15.4529753913577,0.367944038822218
"86",15.0031232625965,0.246150273245933,15.8209934006391,0.308359807799363
"87",14.9906177796436,0.250904420182156,14.7253302822217,0.235478608696167
"88",15.0031446109736,0.244314507166171,16.6574354376198,0.327544374788833
"89",15.0678315010593,0.255808657481594,13.4776687708476,0.288574715825766
"90",14.9733705332784,0.248900484159685,14.5258306901722,0.245660995000652
"91",15.0069324886199,0.24815217246876,13.8694566018783,0.207917235017109
"92",14.9626693974448,0.243814065451587,14.2069933249123,0.253360450357623
"93",14.9772753244785,0.251779713681556,15.7167537976095,0.280176322778975
"94",14.9878660391077,0.246499120039458,13.8911957929937,0.218671652485428
"95",15.0485392762263,0.251569513520532,16.9846153542016,0.340661504637805
"96",14.9618078474229,0.246955466884002,14.2190753880288,0.213728356735272
"97",15.0431589335699,0.253840861780522,15.6116591749879,0.282460255422381
"98",15.0785902164,0.25295888344313,15.865040841698,0.306334395228039
"99",14.9803351469564,0.250928076208221,14.1815948229496,0.186295266437335
"100",14.9808197730684,0.249533171633676,15.569788814774,0.273741751395851
