"","","","FR"
"1"," 0.000","-2.303","12.000"
"2"," 0.235","-2.455","12.436"
"3"," 0.431","-2.302","12.804"
"4"," 1.000","-2.267","13.403"
"5"," 1.374","-2.071","14.043"
"6"," 1.613","-2.178","14.376"
"7"," 1.693","-1.794","14.398"
"8"," 1.135","-1.541","14.083"
"9"," 0.590","-1.250","13.279"
"10","-0.548","-1.778","10.498"
"11","-2.009","-2.326"," 5.131"
"12","-3.867","-3.637"," 0.859"
"13","-2.961","-5.946"," 2.749"
"14","-0.999","-5.894"," 9.237"
"15"," 0.528","-5.398","13.211"
"16"," 1.525","-4.850","14.277"
"17"," 1.986","-4.477","14.426"
"18"," 1.340","-3.945","14.180"
"19"," 1.592","-3.548","14.233"
"20"," 1.932","-2.678","14.645"
"21"," 1.328","-2.178","14.527"
"22"," 1.421","-1.658","14.124"
"23"," 1.126","-1.384","13.847"
"24"," 0.188","-0.957","12.712"
"25","-2.335","-1.860"," 3.811"
"26","-6.631","-4.035","-0.206"
"27","-2.200","-8.510"," 4.576"
"28","-0.221","-8.203","11.623"
"29"," 1.324","-8.001","14.388"
"30"," 1.950","-7.404","14.652"
"31"," 1.906","-7.057","14.444"
"32"," 1.691","-6.280","14.137"
"33"," 1.842","-5.912","14.664"
"34"," 1.523","-5.523","14.123"
"35"," 1.904","-4.654","14.207"
"36"," 1.754","-4.531","14.208"
"37"," 1.390","-3.760","14.073"
"38"," 1.682","-3.255","14.112"
"39"," 1.600","-3.211","14.072"
"40"," 1.813","-2.775","14.063"
"41"," 1.842","-2.429","14.952"
"42"," 1.565","-2.303","14.243"
"43"," 1.354","-2.027","14.017"
"44"," 1.767","-1.983","14.742"
"45"," 1.665","-1.948","14.259"
"46"," 1.364","-1.609","14.298"
"47"," 1.229","-1.529","13.836"
"48"," 1.225","-1.585","14.070"
"49"," 1.026","-1.617","13.922"
"50"," 0.352","-1.575","12.395"
"51","-0.227","-1.888","11.623"
"52","-1.040","-2.594"," 9.114"
"53","-1.860","-2.984"," 5.600"
"54","-1.706","-4.273"," 6.059"
"55","-0.557","-4.349","10.053"
"56"," 0.494","-3.870","13.518"
"57"," 1.285","-3.369","13.943"
"58"," 1.553","-2.706","13.768"
"59"," 1.590","-2.425","14.463"
"60"," 1.750","-2.261","14.631"
"61"," 1.447","-1.789","14.115"
"62"," 0.835","-1.566","13.394"
"63"," 0.378","-1.230","12.574"
"64","-1.006","-1.476"," 8.720"
"65","-5.178","-2.544"," 0.185"
"66","-5.796","-7.056"," 0.225"
"67","-3.716","-8.477"," 1.213"
"68","-1.934","-8.027"," 6.118"
"69","-0.129","-7.172","12.081"
"70"," 1.403","-6.183","14.046"
"71"," 1.601","-5.593","14.095"
"72"," 1.834","-5.321","14.472"
"73"," 1.789","-5.036","14.504"
"74"," 1.861","-4.370","14.692"
"75"," 1.675","-3.469","14.251"
"76"," 1.565","-2.679","14.412"
"77"," 1.862","-2.208","14.615"
"78"," 1.710","-2.344","14.252"
"79"," 1.958","-1.938","14.692"
"80"," 1.638","-1.624","14.737"
"81"," 0.690","-2.048","13.412"
"82"," 1.002","-2.128","13.887"
"83"," 0.573","-1.766","12.975"
"84"," 0.416","-2.015","12.982"
"85"," 0.287","-1.986","12.250"
"86"," 0.256","-2.145","12.849"
"87"," 0.509","-2.255","13.191"
"88"," 0.603","-2.186","13.011"
"89"," 0.971","-2.265","13.421"
"90"," 0.943","-2.275","13.479"
"91"," 0.957","-2.010","13.759"
"92"," 1.399","-2.011","13.900"
"93"," 1.649","-1.595","14.279"
"94"," 1.315","-1.175","13.986"
"95"," 0.726","-1.581","13.668"
"96"," 0.761","-1.539","13.512"
"97"," 0.509","-1.798","12.854"
"98"," 0.382","-2.427","12.965"
"99"," 0.521","-2.398","13.084"
"100"," 0.849","-2.428","13.854"
