"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2"," 0.23759","-2.59531","12.51385"
"3"," 0.86641","-2.65051","13.45969"
"4"," 1.05993","-2.32281","13.89234"
"5"," 1.39218","-1.90718","14.25437"
"6"," 1.05306","-1.81708","13.83994"
"7"," 0.84288","-1.76578","13.73333"
"8"," 0.73379","-1.93744","13.46602"
"9"," 0.41094","-1.86817","12.68810"
"10"," 0.29147","-1.84702","12.63311"
"11"," 0.07443","-2.37834","12.21691"
"12"," 0.22943","-2.07336","13.01048"
"13"," 0.11306","-2.17487","12.19806"
"14","-0.03060","-2.32091","12.25724"
"15","-0.00232","-2.52123","12.56883"
"16","-0.05437","-2.48808","11.47954"
"17","-0.04412","-2.31298","11.90284"
"18","-0.27194","-2.77002","11.04956"
"19"," 0.12786","-3.26219","12.09006"
"20"," 1.10449","-3.11326","13.74928"
"21"," 1.47203","-2.77527","14.33118"
"22"," 1.45470","-2.58815","14.20755"
"23"," 1.25771","-2.25673","13.85487"
"24"," 1.23906","-1.70735","14.01075"
"25"," 1.16651","-1.17621","13.58644"
"26"," 0.11994","-1.35274","12.32232"
"27","-1.39668","-1.76744"," 7.21771"
"28","-4.28777","-3.31782"," 0.90189"
"29","-4.69056","-6.52570"," 0.48308"
"30","-2.63031","-7.16014"," 3.25702"
"31","-0.62607","-6.72059"," 9.83232"
"32"," 1.06461","-6.43666","13.72453"
"33"," 1.55658","-6.34891","14.00977"
"34"," 1.45835","-5.78418","14.44161"
"35"," 1.89414","-5.74768","14.36055"
"36"," 2.27454","-5.25195","14.11949"
"37"," 2.07636","-4.68513","14.11940"
"38"," 1.75638","-4.17612","14.32445"
"39"," 1.68992","-3.70115","14.39570"
"40"," 1.84759","-3.27780","14.45634"
"41"," 1.87074","-2.73329","14.21898"
"42"," 2.03536","-2.22875","14.51646"
"43"," 2.12817","-1.92859","14.55181"
"44"," 1.69428","-2.10553","14.40448"
"45"," 1.88088","-1.72381","13.89971"
"46"," 1.55087","-1.98790","14.68305"
"47"," 0.98272","-1.78411","13.66275"
"48"," 0.49718","-1.89760","13.54414"
"49","-0.21591","-1.81505","11.31737"
"50","-0.88556","-1.93292"," 9.06736"
"51","-2.39551","-2.99319"," 4.11120"
"52","-2.89181","-4.04423"," 2.73994"
"53","-2.28617","-4.81004"," 4.26079"
"54","-0.30072","-5.07209","10.91941"
"55"," 0.60677","-4.76188","13.44566"
"56"," 1.61714","-4.26786","14.31165"
"57"," 1.05862","-3.68870","13.35189"
"58"," 1.65352","-3.36707","14.06148"
"59"," 1.52974","-2.71975","14.11439"
"60"," 1.60575","-2.21560","14.42631"
"61"," 1.38082","-1.59506","14.38899"
"62"," 1.39859","-1.36720","14.06687"
"63"," 0.75581","-1.09751","12.77476"
"64","-0.57544","-1.48262","10.55589"
"65","-3.35464","-2.65536"," 1.76411"
"66","-4.97513","-5.33175"," 0.34293"
"67","-3.16617","-7.00865"," 1.92550"
"68","-1.12362","-6.82580"," 8.33716"
"69"," 0.59486","-6.46510","13.52832"
"70"," 2.02506","-5.92003","14.59899"
"71"," 1.80214","-5.40679","14.40258"
"72"," 2.27845","-4.71379","14.56662"
"73"," 2.18230","-4.12789","14.46963"
"74"," 1.80494","-3.71461","14.58857"
"75"," 1.67960","-3.18965","14.16404"
"76"," 2.28753","-2.86852","14.65301"
"77"," 1.83012","-2.31105","14.05893"
"78"," 1.96056","-2.04479","14.60877"
"79"," 1.28113","-1.71603","14.26617"
"80"," 0.57155","-1.81100","13.28377"
"81"," 0.74950","-1.79090","13.47530"
"82"," 0.83726","-1.91246","13.43116"
"83"," 0.62774","-1.93085","13.12570"
"84"," 0.46316","-1.89792","13.08421"
"85"," 0.13779","-2.27637","12.27118"
"86"," 0.22585","-2.83694","12.61809"
"87"," 1.04870","-2.71907","13.73003"
"88"," 1.02117","-2.42123","13.72049"
"89"," 1.18012","-2.36123","13.84931"
"90"," 1.69120","-2.10369","14.39693"
"91"," 1.37406","-1.81055","13.79879"
"92"," 0.99322","-1.74293","13.92110"
"93"," 0.69368","-1.85925","13.47621"
"94"," 0.05708","-1.89099","12.30646"
"95","-0.65738","-2.15520","10.43866"
"96","-1.46058","-2.77649"," 7.21427"
"97","-1.57030","-3.75006"," 6.77263"
"98","-0.78508","-3.80344"," 9.79798"
"99"," 0.40238","-3.36834","13.07129"
"100"," 1.00434","-3.12779","13.95633"
