"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.1206","-2.7550","12.2092"
"3"," 0.6877","-2.6349","13.4422"
"4"," 1.1095","-2.5972","13.9798"
"5"," 1.5937","-2.5121","14.1054"
"6"," 1.5538","-1.9058","14.1285"
"7"," 1.6080","-1.6318","14.5133"
"8"," 0.9099","-1.2714","13.9523"
"9"," 0.1508","-1.6613","12.4119"
"10","-0.6710","-2.3889"," 9.9971"
"11","-0.7944","-3.2604"," 9.3783"
"12"," 0.1936","-3.3726","12.5280"
"13"," 0.6831","-3.1100","13.2691"
"14"," 1.5489","-2.7571","14.1544"
"15"," 1.6601","-2.3018","14.4576"
"16"," 1.6524","-2.0174","14.1711"
"17"," 1.3335","-1.9921","14.3894"
"18"," 1.4793","-1.9624","13.8573"
"19"," 1.2427","-1.7415","13.8611"
"20"," 1.3737","-1.5489","14.0457"
"21"," 1.1092","-1.6343","13.6461"
"22"," 0.4472","-1.7421","12.5738"
"23"," 0.1995","-2.1403","12.1625"
"24"," 0.2620","-2.1722","12.4004"
"25"," 0.1784","-2.3856","12.3049"
"26"," 0.4958","-2.5402","13.2699"
"27"," 1.0749","-2.6009","13.7984"
"28"," 1.7025","-2.7291","14.1941"
"29"," 1.8037","-2.5859","14.3175"
"30"," 1.3981","-2.3489","14.0935"
"31"," 1.4602","-2.0899","13.9721"
"32"," 1.1892","-1.7119","13.8082"
"33"," 0.9650","-1.0524","13.8351"
"34","-0.2911","-1.4444","11.5056"
"35","-2.4991","-2.4989"," 3.5966"
"36","-4.0298","-4.2890"," 0.8350"
"37","-2.9128","-5.7375"," 2.8227"
"38","-1.4246","-5.8899"," 7.3227"
"39"," 0.1583","-5.3640","12.3323"
"40"," 1.0872","-4.9923","13.9705"
"41"," 1.3472","-4.0717","14.0246"
"42"," 1.6938","-3.9350","14.2453"
"43"," 1.9961","-3.6517","14.7430"
"44"," 1.7778","-3.0907","14.3665"
"45"," 1.7676","-2.9271","14.3130"
"46"," 1.8887","-2.7095","14.5198"
"47"," 1.8631","-2.2099","14.6788"
"48"," 1.8261","-1.3888","14.2248"
"49"," 1.2870","-1.4272","13.8732"
"50"," 0.8794","-1.2925","13.7494"
"51"," 0.1351","-1.5823","12.6962"
"52","-0.6691","-2.1592"," 9.8704"
"53","-0.9628","-2.7975"," 9.8255"
"54","-0.6620","-3.2404","10.1053"
"55"," 0.1593","-2.9300","12.5947"
"56"," 0.7751","-2.9182","13.3132"
"57"," 1.2347","-2.5016","13.7979"
"58"," 1.3964","-2.6464","14.2393"
"59"," 1.6221","-2.4978","14.3820"
"60"," 1.7757","-1.9625","13.8794"
"61"," 1.2785","-1.8104","14.1180"
"62"," 0.7289","-1.3913","13.1754"
"63","-0.0436","-1.8710","11.8797"
"64","-0.5580","-2.4472","10.5249"
"65","-0.6441","-2.7642","10.1916"
"66","-0.1820","-2.9844","11.5563"
"67"," 0.6093","-2.8266","13.3890"
"68"," 0.9872","-2.6619","13.5991"
"69"," 1.0091","-2.4482","14.1949"
"70"," 1.3349","-2.6286","14.2487"
"71"," 1.3964","-2.3439","13.7270"
"72"," 1.6084","-1.7929","14.1454"
"73"," 1.4573","-1.8648","14.1240"
"74"," 1.0601","-1.4131","13.7238"
"75"," 0.7287","-1.5544","13.3249"
"76","-0.1772","-1.2719","11.4060"
"77","-2.6375","-2.2125"," 3.6259"
"78","-6.3174","-4.5402"," 0.0114"
"79","-4.2462","-7.8796"," 0.6920"
"80","-2.4874","-7.4756"," 3.7697"
"81","-0.4682","-7.0075","10.9229"
"82"," 1.1900","-6.6056","14.1774"
"83"," 1.3681","-5.9906","13.9456"
"84"," 1.6141","-5.4476","13.8300"
"85"," 1.4551","-4.9480","14.4066"
"86"," 1.7711","-4.6743","14.7942"
"87"," 1.0872","-4.2764","13.6841"
"88"," 1.5492","-3.8118","14.4036"
"89"," 1.7519","-3.3951","14.4522"
"90"," 1.6838","-2.8770","14.2879"
"91"," 1.7212","-2.4028","14.1251"
"92"," 1.8043","-2.1681","14.3973"
"93"," 1.5427","-1.5157","14.6519"
"94"," 0.8598","-1.5235","13.3875"
"95"," 0.2426","-1.9509","12.5780"
"96","-0.2831","-2.1896","11.3226"
"97","-0.5303","-2.6435","10.1012"
"98"," 0.1779","-2.7634","12.4804"
"99"," 0.5997","-2.7035","13.3843"
"100"," 1.1658","-2.0328","13.8122"
