"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.2800","-2.7076","12.6942"
"3"," 0.9189","-2.5111","13.6986"
"4"," 1.0236","-2.3028","13.4445"
"5"," 1.0572","-2.0395","14.1294"
"6"," 1.2572","-1.9987","14.3077"
"7"," 1.4301","-1.4891","14.1723"
"8"," 1.2255","-1.2383","14.1240"
"9"," 0.9303","-1.3668","13.4421"
"10"," 0.1685","-1.5049","12.2073"
"11","-1.1825","-1.8190"," 7.9537"
"12","-3.3531","-3.3975"," 1.9675"
"13","-3.2586","-5.5978"," 2.0174"
"14","-1.5123","-5.5033"," 6.9124"
"15"," 0.1627","-5.0879","12.1250"
"16"," 1.2367","-4.5385","13.5176"
"17"," 1.6188","-3.8162","14.2117"
"18"," 1.9172","-3.4371","14.4944"
"19"," 1.1846","-2.8119","13.7367"
"20"," 1.6523","-2.2463","14.3138"
"21"," 1.8223","-1.9779","14.3857"
"22"," 1.6201","-1.6096","14.0104"
"23"," 0.9610","-1.4288","13.7577"
"24"," 0.3508","-1.4796","13.2698"
"25","-0.5309","-1.7469","10.7534"
"26","-2.0390","-2.4638"," 5.2952"
"27","-3.5146","-3.6850"," 1.6558"
"28","-2.3347","-5.8160"," 4.2042"
"29","-0.4684","-5.6669","10.8375"
"30"," 0.9847","-5.6503","13.6567"
"31"," 1.6770","-5.2480","14.1842"
"32"," 1.8772","-4.7886","14.3128"
"33"," 1.8058","-4.0909","14.2197"
"34"," 1.7493","-3.8518","14.4639"
"35"," 1.7537","-3.2072","14.5115"
"36"," 1.8938","-2.9579","14.7190"
"37"," 1.9824","-2.7056","14.7773"
"38"," 1.6539","-2.6085","14.3657"
"39"," 1.7733","-2.4277","14.2739"
"40"," 1.8683","-1.7924","14.3172"
"41"," 1.2628","-1.6051","13.8622"
"42"," 0.7352","-1.5562","13.4666"
"43"," 0.0831","-1.8050","11.9226"
"44","-0.5531","-2.4414","10.2752"
"45","-0.7961","-3.0302"," 9.4103"
"46","-0.2565","-3.1154","11.1476"
"47"," 0.6707","-3.0564","13.5506"
"48"," 1.2787","-2.6676","13.9463"
"49"," 1.5441","-2.2292","14.0714"
"50"," 1.4841","-1.9576","14.2760"
"51"," 1.5722","-1.8486","14.5722"
"52"," 1.1089","-1.5453","13.9615"
"53"," 0.7016","-1.5351","12.9285"
"54"," 0.5381","-1.9796","13.2017"
"55"," 0.3809","-2.1008","13.0411"
"56"," 0.5614","-1.8264","13.0056"
"57"," 0.5866","-1.7087","13.2935"
"58","-0.1178","-1.8296","11.4691"
"59","-0.9010","-2.6830"," 9.4019"
"60","-1.0755","-2.9936"," 8.7446"
"61","-0.8362","-3.2495"," 9.4707"
"62","-0.2276","-3.2812","11.2960"
"63"," 0.7765","-3.2065","13.4545"
"64"," 1.3656","-2.7640","13.9497"
"65"," 1.5244","-2.7512","14.2666"
"66"," 1.2041","-2.5775","13.9054"
"67"," 1.5652","-2.4949","13.8473"
"68"," 1.4713","-1.8816","14.6258"
"69"," 1.4424","-1.6657","14.4408"
"70"," 1.1975","-1.3303","14.2035"
"71"," 0.5880","-1.2973","12.8971"
"72","-0.6833","-1.8495","10.1634"
"73","-2.1467","-2.9368"," 4.8375"
"74","-2.1352","-4.0206"," 5.0696"
"75","-1.0076","-4.1424"," 9.1044"
"76"," 0.5382","-4.3375","12.9690"
"77"," 1.3529","-3.6998","14.0130"
"78"," 1.5179","-2.9966","14.6364"
"79"," 1.6708","-2.3165","14.3810"
"80"," 1.8208","-2.1895","14.5983"
"81"," 1.4519","-1.7225","14.1609"
"82"," 1.2187","-1.3574","13.7279"
"83"," 0.7893","-1.5129","13.3781"
"84"," 0.1734","-1.4560","12.5231"
"85","-1.1719","-2.0214"," 8.5804"
"86","-3.1428","-3.1703"," 2.6118"
"87","-3.7433","-5.0381"," 1.4154"
"88","-2.3338","-5.2764"," 3.8377"
"89","-0.2272","-5.5819","11.6255"
"90"," 0.9526","-5.1104","14.0663"
"91"," 2.0421","-4.7929","14.4530"
"92"," 1.7604","-4.2651","14.2474"
"93"," 1.7856","-3.5383","14.5208"
"94"," 1.7868","-2.9609","14.3836"
"95"," 1.8293","-2.2441","14.9442"
"96"," 1.6940","-1.5091","14.5770"
"97"," 1.1255","-1.6119","13.3741"
"98"," 1.3422","-1.6806","14.0362"
"99"," 0.9343","-1.3683","13.8635"
"100"," 0.2156","-1.6914","12.2745"
