"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.2411","-2.4000","12.7759"
"3"," 0.0471","-2.2718","11.7816"
"4"," 0.4534","-2.6876","13.0687"
"5"," 1.0947","-2.2590","13.4126"
"6"," 1.0987","-2.4378","14.3933"
"7"," 1.2507","-1.9153","13.7784"
"8"," 1.2713","-1.9530","14.2370"
"9"," 0.9511","-1.6192","13.6820"
"10"," 0.7748","-1.9318","13.1510"
"11"," 0.9637","-1.9779","14.0690"
"12"," 0.6664","-2.0182","13.7085"
"13"," 0.4715","-1.8036","12.7291"
"14","-0.0171","-1.8157","11.5348"
"15","-0.8383","-2.6174"," 9.8807"
"16","-0.5163","-2.6612","10.4815"
"17","-0.1943","-2.8988","11.4385"
"18"," 0.4165","-3.1126","12.3693"
"19"," 1.2740","-2.9848","14.0013"
"20"," 1.5953","-2.8793","14.5979"
"21"," 1.5499","-2.5294","14.1037"
"22"," 1.9512","-2.1458","14.3086"
"23"," 1.5424","-1.6347","14.2973"
"24"," 1.0258","-1.5046","13.7861"
"25"," 0.6472","-1.6038","13.5665"
"26"," 0.1214","-1.8875","12.4778"
"27","-0.3772","-2.1683","11.1601"
"28","-0.7151","-2.7379"," 9.9580"
"29","-0.5970","-3.0441","10.6549"
"30"," 0.2530","-3.2039","12.7814"
"31"," 1.0331","-3.1045","13.7017"
"32"," 1.5348","-2.6387","14.0661"
"33"," 1.5134","-2.0100","14.1809"
"34"," 1.5687","-1.4986","14.2777"
"35"," 1.3432","-1.4043","13.9783"
"36"," 0.8923","-1.7493","13.4703"
"37"," 0.6408","-1.6805","13.4608"
"38"," 0.7459","-1.7323","13.4423"
"39"," 0.6922","-2.0159","13.5173"
"40"," 0.6811","-1.8529","13.6152"
"41"," 0.6420","-2.0690","12.9335"
"42"," 0.6675","-2.1910","13.4669"
"43"," 0.6019","-2.1103","13.4066"
"44"," 0.6364","-2.0717","12.9865"
"45"," 0.3537","-2.2381","12.4676"
"46"," 0.5958","-2.5862","12.8854"
"47"," 1.2874","-2.8615","14.2270"
"48"," 1.7582","-2.4871","14.6032"
"49"," 1.4193","-2.3251","14.0488"
"50"," 1.4815","-2.2284","14.3360"
"51"," 1.6251","-1.9115","13.9521"
"52"," 1.3804","-1.8737","13.6549"
"53"," 1.6757","-1.4190","13.9056"
"54"," 1.1403","-0.9620","13.9473"
"55"," 0.4735","-1.4351","12.7614"
"56","-0.3337","-1.7376","11.0040"
"57","-1.6956","-2.2893"," 6.3277"
"58","-3.3694","-3.8024"," 1.7401"
"59","-2.6498","-5.6365"," 3.2890"
"60","-1.2505","-5.9083"," 8.0391"
"61"," 0.5186","-5.6227","12.9228"
"62"," 1.6050","-5.5585","14.8398"
"63"," 1.9194","-4.9090","14.5390"
"64"," 1.7450","-4.1494","14.7703"
"65"," 1.3704","-3.5021","14.3378"
"66"," 1.4588","-3.0456","14.7075"
"67"," 1.3360","-2.8097","14.3649"
"68"," 1.7473","-2.7686","14.3525"
"69"," 1.4301","-2.3124","14.3375"
"70"," 1.7155","-2.1007","14.4829"
"71"," 1.6859","-1.6730","14.3750"
"72"," 1.3408","-1.5204","13.9198"
"73"," 0.9054","-1.1960","14.2204"
"74","-0.3519","-1.4925","10.9730"
"75","-2.4142","-2.2269"," 4.1817"
"76","-5.5968","-4.3399"," 0.2512"
"77","-4.6686","-7.6065"," 0.1467"
"78","-2.9222","-7.8442"," 2.9537"
"79","-1.1918","-7.1542"," 8.4358"
"80"," 0.6995","-6.6976","12.9430"
"81"," 1.5501","-6.2824","14.0223"
"82"," 1.5514","-5.4362","14.0147"
"83"," 1.6528","-4.4482","14.5601"
"84"," 1.9188","-3.5478","14.4904"
"85"," 1.9787","-2.6567","14.4268"
"86"," 2.0470","-2.1011","13.9760"
"87"," 1.6931","-1.5967","14.3094"
"88"," 1.3228","-1.6501","13.7889"
"89"," 1.5212","-1.2347","14.0060"
"90"," 0.9128","-1.1743","13.5715"
"91","-0.0592","-1.5315","11.8615"
"92","-1.5988","-2.2949"," 6.9921"
"93","-3.1921","-3.4062"," 2.0112"
"94","-2.8003","-5.2332"," 2.9536"
"95","-0.9154","-5.4161"," 9.0396"
"96"," 0.3149","-4.8067","13.0088"
"97"," 1.4520","-4.0376","14.1770"
"98"," 2.0162","-3.2355","14.3780"
"99"," 2.0424","-2.6374","14.7608"
"100"," 1.8080","-2.4231","14.4649"
