"","","","FR"
"1","  0.0000"," -2.3026"," 12.0000"
"2","  0.0471"," -2.2733"," 12.3782"
"3","  0.1698"," -2.6464"," 12.3070"
"4","  0.3058"," -2.1400"," 13.2251"
"5","  0.1812"," -2.3654"," 12.9257"
"6","  0.4208"," -2.5197"," 12.7402"
"7","  0.8457"," -1.7752"," 13.8218"
"8","  0.6792"," -1.7081"," 13.2612"
"9","  0.2271"," -1.9753"," 12.9132"
"10"," -0.5818"," -2.2466"," 10.5020"
"11"," -0.9530"," -2.7742","  8.9595"
"12"," -0.3354"," -3.3217"," 11.2359"
"13","  0.6248"," -3.1092"," 13.2398"
"14","  1.3028"," -2.8964"," 14.1470"
"15","  1.4341"," -2.3135"," 13.6163"
"16","  1.6082"," -1.9829"," 14.3342"
"17","  1.5118"," -1.4124"," 13.9365"
"18","  1.0299"," -1.3340"," 13.5633"
"19","  0.2146"," -1.5011"," 12.7482"
"20"," -0.8785"," -2.2187","  9.2519"
"21"," -2.0040"," -2.5983","  5.3141"
"22"," -3.3675"," -3.8166","  2.0615"
"23"," -2.4293"," -5.4772","  3.6016"
"24"," -1.1443"," -5.3976","  8.3748"
"25","  0.4669"," -4.8061"," 13.1056"
"26","  1.7427"," -4.7783"," 14.1922"
"27","  2.0702"," -4.4072"," 14.1293"
"28","  1.9143"," -4.3165"," 15.2404"
"29","  1.8369"," -3.7439"," 14.4986"
"30","  1.8584"," -3.0779"," 14.2677"
"31","  1.5104"," -2.8437"," 14.3190"
"32","  1.7227"," -2.3516"," 14.3615"
"33","  1.7105"," -1.7520"," 14.5573"
"34","  1.3216"," -1.3494"," 14.2004"
"35","  0.3602"," -1.3396"," 12.5982"
"36"," -0.9181"," -1.9417","  9.0106"
"37"," -2.4951"," -2.7401","  3.3672"
"38"," -3.1952"," -4.4505","  2.0593"
"39"," -2.0022"," -5.1465","  5.2863"
"40"," -0.0710"," -5.1731"," 11.7776"
"41","  1.2812"," -5.1759"," 13.9871"
"42","  1.3824"," -4.7957"," 13.5760"
"43","  1.9080"," -4.4617"," 14.7835"
"44","  1.7713"," -3.7901"," 14.4600"
"45","  1.3156"," -3.3072"," 14.1697"
"46","  1.7151"," -2.8707"," 14.5722"
"47","  1.9852"," -2.4010"," 14.6012"
"48","  1.5969"," -1.9455"," 13.8389"
"49","  1.0147"," -1.5572"," 13.4857"
"50","  0.7098"," -1.4449"," 13.1604"
"51"," -0.4049"," -1.9205"," 10.6331"
"52"," -1.3383"," -2.4262","  7.7367"
"53"," -2.0316"," -3.3093","  4.9631"
"54"," -1.5534"," -3.8019","  6.9377"
"55"," -0.2834"," -4.1125"," 11.3993"
"56","  1.3919"," -3.9323"," 14.1461"
"57","  1.9460"," -3.6108"," 14.4188"
"58","  1.9256"," -3.4606"," 14.7224"
"59","  1.6514"," -3.1254"," 14.2196"
"60","  1.7611"," -2.6870"," 14.2525"
"61","  1.7917"," -2.0089"," 14.4548"
"62","  1.6089"," -1.9126"," 14.4661"
"63","  1.5262"," -1.7293"," 14.7170"
"64","  1.1907"," -1.4264"," 13.9216"
"65","  0.7916"," -0.7546"," 13.5793"
"66"," -1.3610"," -1.4131","  7.8559"
"67"," -6.8717"," -3.1364","  0.2357"
"68","-14.2737"," -8.7656"," -0.0439"
"69"," -1.4967","-16.1312","  7.1650"
"70","  0.2490","-15.8876"," 12.5583"
"71","  1.3956","-15.4730"," 14.0709"
"72","  1.5033","-14.5854"," 14.3292"
"73","  1.6314","-14.2011"," 14.2943"
"74","  1.8064","-13.6568"," 14.3247"
"75","  2.0473","-13.1094"," 14.8023"
"76","  1.6457","-12.6712"," 14.5241"
"77","  2.0716","-12.0911"," 14.6708"
"78","  1.8788","-11.4190"," 14.3720"
"79","  1.6559","-11.0104"," 14.1931"
"80","  1.8451","-10.5441"," 14.3874"
"81","  1.4585"," -9.7723"," 14.3307"
"82","  1.9207"," -9.4305"," 14.5969"
"83","  2.0595"," -8.8418"," 14.4995"
"84","  1.5305"," -8.4995"," 14.6668"
"85","  2.0048"," -7.9540"," 14.6250"
"86","  2.1361"," -7.0485"," 14.2621"
"87","  1.9943"," -6.1243"," 14.9493"
"88","  1.9445"," -5.8654"," 14.5680"
"89","  1.7004"," -5.3496"," 14.1385"
"90","  1.9083"," -4.3956"," 14.4986"
"91","  1.8523"," -3.7429"," 14.4521"
"92","  2.0665"," -3.3441"," 14.8529"
"93","  2.2341"," -3.1473"," 14.3284"
"94","  2.1792"," -2.6301"," 14.4263"
"95","  1.5054"," -2.2415"," 14.6981"
"96","  1.5533"," -1.9920"," 14.4110"
"97","  1.4860"," -2.0118"," 14.4196"
"98","  1.3398"," -1.4183"," 14.2239"
"99","  1.0460"," -1.3752"," 14.0123"
"100","  0.6900"," -1.4687"," 13.0627"
