"","","","FR"
"1"," 0.000000","-2.302585","12.000000"
"2","-0.117355","-2.540621","11.918428"
"3","-0.347289","-2.863359","11.117933"
"4"," 0.323791","-3.198760","12.637692"
"5"," 1.119852","-2.656390","13.909425"
"6"," 0.942897","-2.798096","13.439715"
"7"," 1.482084","-2.183821","14.431311"
"8"," 0.971813","-1.928446","13.869871"
"9"," 0.741094","-1.820549","13.595500"
"10"," 0.446499","-1.678530","12.860390"
"11"," 0.057054","-2.008032","12.537339"
"12"," 0.134229","-2.627108","11.900193"
"13"," 0.798458","-2.337481","13.610710"
"14"," 0.855058","-2.089105","13.564917"
"15"," 0.505713","-2.621340","13.022733"
"16"," 1.139265","-3.287868","13.735656"
"17"," 1.729462","-3.227948","14.843250"
"18"," 1.795513","-2.704111","14.004763"
"19"," 2.082986","-2.591368","14.518510"
"20"," 1.630869","-1.747640","14.144870"
"21"," 1.378626","-1.841233","14.022266"
"22"," 1.182866","-1.684059","14.103134"
"23"," 0.813301","-1.709643","13.882686"
"24"," 0.397310","-1.776057","12.513137"
"25","-0.079739","-2.305698","11.644377"
"26"," 0.259977","-2.448466","12.748153"
"27"," 0.558036","-2.384454","13.027632"
"28"," 0.800605","-2.507549","13.471303"
"29"," 1.135522","-2.572451","13.803948"
"30"," 1.232234","-1.845408","13.889041"
"31"," 0.777821","-1.675426","13.614612"
"32"," 0.492642","-1.634381","12.966144"
"33","-0.326273","-1.667790","10.946743"
"34","-1.525437","-2.485031"," 6.705951"
"35","-2.261441","-3.543270"," 4.405291"
"36","-1.337723","-4.465281"," 7.607671"
"37"," 0.000124","-4.488803","12.164110"
"38"," 1.091161","-3.960535","13.965765"
"39"," 2.196320","-3.458564","14.349957"
"40"," 1.931515","-2.996008","14.333659"
"41"," 1.614319","-2.765768","14.336665"
"42"," 1.770681","-2.104117","14.218181"
"43"," 1.452263","-1.597341","13.723654"
"44"," 1.160309","-1.484290","14.414909"
"45"," 0.682426","-1.830694","13.685192"
"46"," 0.407783","-1.762598","13.049445"
"47"," 0.093716","-2.085173","12.489466"
"48"," 0.432153","-1.901073","12.910985"
"49"," 0.073161","-2.151357","12.443897"
"50","-0.319551","-2.231168","11.090127"
"51","-0.647637","-2.401176"," 9.987541"
"52","-0.724355","-2.620652"," 9.676578"
"53","-0.569399","-3.374081","10.515150"
"54","-0.005955","-3.124657","11.907938"
"55"," 0.650123","-3.160377","13.250429"
"56"," 1.265532","-2.981261","13.920797"
"57"," 1.736988","-2.593519","13.830682"
"58"," 1.854802","-2.297928","14.420301"
"59"," 1.235532","-2.075900","13.941029"
"60"," 1.004107","-1.885001","13.883915"
"61"," 1.173853","-1.851473","13.718035"
"62"," 1.221113","-1.680521","14.089968"
"63"," 0.910865","-1.510793","13.692975"
"64"," 0.487981","-1.419704","12.803934"
"65","-0.040801","-2.127069","11.859787"
"66","-0.154235","-2.774476","11.478799"
"67","-0.072835","-3.411806","12.183949"
"68"," 1.553520","-3.099436","14.081268"
"69"," 1.680959","-2.748969","14.462247"
"70"," 1.242753","-2.086928","14.220485"
"71"," 1.268911","-1.753152","14.067163"
"72"," 0.752004","-1.632673","13.610931"
"73"," 0.141730","-2.054446","12.057541"
"74"," 0.768257","-2.422575","13.599453"
"75"," 0.604747","-2.380237","13.174697"
"76"," 0.969120","-2.471930","13.705648"
"77"," 1.329345","-2.015714","14.014303"
"78"," 1.047578","-2.112268","13.907006"
"79"," 1.012976","-2.040916","13.606071"
"80"," 1.063910","-2.158528","13.716063"
"81"," 0.988910","-2.102671","13.693231"
"82"," 1.160209","-1.632853","13.830397"
"83"," 0.624775","-1.441733","13.167467"
"84","-0.120141","-1.841237","11.636089"
"85","-1.103903","-2.569471"," 9.081876"
"86","-1.320983","-2.932615"," 7.667635"
"87","-0.738431","-3.300359","10.058150"
"88"," 0.015844","-3.073250","12.314741"
"89"," 0.484417","-2.494646","13.259530"
"90"," 0.886699","-2.217580","13.564762"
"91"," 1.224674","-2.128676","13.768588"
"92"," 1.167940","-1.648692","13.709907"
"93"," 0.445429","-1.179286","12.831614"
"94","-1.136527","-1.547975"," 8.850159"
"95","-5.465564","-3.196898"," 0.340243"
"96","-6.373575","-7.437305","-0.074472"
"97","-4.448259","-8.095213"," 0.654225"
"98","-2.791411","-8.355112"," 2.944877"
"99","-1.072691","-7.992498"," 8.725699"
"100"," 0.843218","-7.568548","13.528687"
