"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.0224","-2.3677","11.9550"
"3"," 0.4798","-2.5063","12.7054"
"4"," 0.9093","-2.6081","13.8296"
"5"," 1.5543","-2.3788","14.3461"
"6"," 1.4616","-1.9657","13.8583"
"7"," 1.5419","-1.5780","14.2396"
"8"," 1.7224","-1.5060","14.6284"
"9"," 1.2236","-1.5745","13.8713"
"10"," 0.4352","-1.1136","13.2631"
"11","-1.2106","-1.2839"," 7.9382"
"12","-7.0591","-2.6468","-0.1106"
"13"," 4.2003","-8.9989","14.9805"
"14"," 1.9402","-8.4132","14.2921"
"15"," 1.6854","-7.8551","14.3365"
"16"," 1.7479","-7.2716","14.4803"
"17"," 1.7850","-6.4627","14.0507"
"18"," 1.8644","-5.6634","14.2163"
"19"," 1.6153","-4.5690","14.2680"
"20"," 1.7523","-4.1672","14.7431"
"21"," 1.3705","-3.5063","14.0039"
"22"," 1.7243","-3.0567","14.3161"
"23"," 1.5854","-2.8946","14.4981"
"24"," 1.2433","-2.5608","14.2441"
"25"," 1.4025","-2.4867","14.0435"
"26"," 1.0169","-1.7864","13.6174"
"27"," 0.6921","-1.8313","13.0855"
"28"," 0.1424","-1.4938","12.6805"
"29","-0.9640","-2.2175"," 9.2401"
"30","-1.9700","-2.9492"," 5.8410"
"31","-2.5723","-4.1307"," 3.3784"
"32","-1.6025","-4.4725"," 6.5802"
"33","-0.2505","-4.4508","11.1518"
"34"," 0.6317","-4.1579","13.4409"
"35"," 1.2569","-4.0828","14.1707"
"36"," 1.5247","-3.5222","13.9603"
"37"," 1.7855","-3.4067","14.2222"
"38"," 1.6656","-2.8480","14.1183"
"39"," 1.4487","-2.2118","14.3365"
"40"," 1.4601","-2.1220","14.3540"
"41"," 1.7342","-1.7524","14.6473"
"42"," 1.2837","-1.3361","13.6549"
"43"," 0.5464","-1.1308","12.8984"
"44","-1.1988","-1.7604"," 8.2685"
"45","-4.3496","-3.2102"," 0.8857"
"46","-5.2263","-6.2700"," 0.0908"
"47","-3.2251","-6.9127"," 2.1589"
"48","-1.2897","-6.9841"," 7.8199"
"49"," 0.4412","-6.1096","12.8091"
"50"," 1.4170","-5.7186","14.1446"
"51"," 1.6145","-5.2420","14.3540"
"52"," 2.1376","-4.4437","14.5037"
"53"," 1.9946","-3.5792","14.9262"
"54"," 1.8955","-3.0364","14.6655"
"55"," 1.8461","-2.5441","14.3290"
"56"," 1.4354","-2.1671","14.1140"
"57"," 1.5225","-1.9432","14.2697"
"58"," 1.4654","-1.4581","14.2350"
"59"," 1.3468","-1.5545","14.3274"
"60"," 0.7834","-1.4252","13.3618"
"61","-0.0388","-1.4946","11.9633"
"62","-1.5994","-2.0843"," 6.7631"
"63","-3.7750","-3.6917"," 1.2696"
"64","-2.7747","-5.5668"," 2.7955"
"65","-1.0677","-5.7526"," 8.5506"
"66"," 0.4069","-5.3238","12.8597"
"67"," 1.4376","-4.6315","14.3618"
"68"," 1.4337","-4.1919","13.7356"
"69"," 1.5769","-3.4169","14.0651"
"70"," 1.7371","-2.8557","14.7610"
"71"," 1.9342","-2.4666","14.4052"
"72"," 1.4704","-1.8978","14.2116"
"73"," 1.1828","-1.5673","13.8211"
"74"," 0.6890","-1.4972","13.3202"
"75"," 0.5218","-1.7683","12.7711"
"76"," 0.2633","-1.7484","13.0354"
"77","-0.0960","-2.0666","11.8161"
"78","-0.6145","-2.3553","10.0812"
"79","-0.7574","-3.1024"," 9.7441"
"80","-0.2107","-3.6186","11.4258"
"81"," 0.6134","-3.4173","13.0739"
"82"," 1.1843","-2.9485","13.9039"
"83"," 1.5087","-2.4931","14.0600"
"84"," 1.2487","-1.7416","14.0170"
"85"," 0.8225","-1.4167","13.5333"
"86"," 0.5006","-2.0897","13.3234"
"87"," 0.5684","-1.9921","13.0824"
"88"," 0.2861","-2.0258","12.7236"
"89"," 0.0323","-2.1336","12.1857"
"90","-0.2990","-2.5397","11.2745"
"91"," 0.0178","-2.7140","11.9102"
"92"," 0.4256","-2.8258","12.7789"
"93"," 0.9876","-2.7028","13.5574"
"94"," 1.3489","-2.6526","14.2909"
"95"," 1.6860","-2.2436","14.0499"
"96"," 1.4242","-1.9202","14.7425"
"97"," 1.5156","-1.8873","14.2010"
"98"," 1.3304","-1.6604","14.0622"
"99"," 0.6567","-1.3009","13.2684"
"100","-0.2124","-1.4426","11.1722"
