"","","","FR"
"1","  0.00000"," -2.30259"," 12.00000"
"2"," -0.13620"," -2.63196"," 11.80576"
"3","  0.73565"," -3.00231"," 13.41874"
"4","  1.45343"," -2.51101"," 14.20141"
"5","  1.70052"," -1.91246"," 14.34203"
"6","  1.45016"," -1.49292"," 14.08036"
"7","  1.30990"," -1.32001"," 14.07419"
"8","  0.54634"," -0.98885"," 12.96046"
"9"," -1.34612"," -1.34470","  7.42001"
"10"," -7.06237"," -2.80345","  0.05215"
"11"," -8.47519"," -8.66252","  0.04826"
"12"," -6.20316","-10.68390"," -0.29843"
"13"," -4.28580","-10.51044","  0.49485"
"14"," -2.55341","-10.16020","  3.72943"
"15"," -0.37945"," -9.80510"," 10.94998"
"16","  1.21074"," -9.15044"," 13.63236"
"17","  2.04992"," -8.65734"," 14.77661"
"18","  2.06447"," -8.34882"," 14.82912"
"19","  1.70195"," -8.23256"," 14.50352"
"20","  2.03896"," -7.60825"," 14.18861"
"21","  1.96649"," -7.10675"," 14.71877"
"22","  1.97279"," -6.94075"," 14.56258"
"23","  1.60468"," -6.18451"," 14.27881"
"24","  1.79857"," -5.66924"," 14.61002"
"25","  1.55206"," -5.21496"," 14.18067"
"26","  1.99416"," -4.95511"," 14.51575"
"27","  2.20317"," -4.36389"," 14.85504"
"28","  1.75772"," -3.93539"," 14.58118"
"29","  1.81934"," -3.69628"," 14.40006"
"30","  2.13666"," -3.20089"," 14.67686"
"31","  1.78438"," -2.74327"," 14.52739"
"32","  1.87643"," -2.67822"," 14.43777"
"33","  1.55841"," -2.35095"," 14.09041"
"34","  1.68046"," -1.98251"," 14.30367"
"35","  1.46310"," -1.96447"," 14.48195"
"36","  1.45538"," -1.58733"," 14.40073"
"37","  0.94609"," -1.63905"," 13.21662"
"38","  0.79784"," -1.68774"," 13.81287"
"39","  0.27665"," -1.47127"," 12.47957"
"40"," -0.90327"," -2.62581","  9.47429"
"41"," -0.81198"," -3.29058","  9.64624"
"42","  0.05062"," -3.68534"," 12.18944"
"43","  1.09627"," -3.79514"," 13.97684"
"44","  2.05105"," -3.00526"," 14.61134"
"45","  1.40921"," -2.58118"," 14.40651"
"46","  1.59639"," -2.38080"," 14.08502"
"47","  1.42270"," -2.12007"," 13.89590"
"48","  1.18795"," -2.04910"," 13.77550"
"49","  1.30075"," -1.82732"," 14.18619"
"50","  1.30507"," -1.60635"," 14.35850"
"51","  1.01031"," -1.91972"," 13.90016"
"52","  0.97627"," -1.61723"," 13.70462"
"53","  0.62698"," -1.70369"," 13.26747"
"54","  0.18171"," -1.61405"," 12.55914"
"55"," -0.62706"," -2.03622"," 10.41060"
"56"," -1.52440"," -2.89751","  7.20426"
"57"," -1.70978"," -3.87796","  6.55663"
"58"," -0.51526"," -4.42314"," 10.30768"
"59","  0.74746"," -3.61011"," 13.28372"
"60","  0.96300"," -3.27602"," 13.78294"
"61","  1.63903"," -2.89359"," 14.59640"
"62","  1.57424"," -2.85665"," 13.82898"
"63","  2.31292"," -2.36268"," 14.35090"
"64","  1.70488"," -2.01012"," 14.51734"
"65","  1.27578"," -1.40156"," 13.81409"
"66","  0.79308"," -1.29729"," 13.69006"
"67"," -0.00145"," -1.55778"," 12.00555"
"68"," -1.04697"," -2.23324","  8.46384"
"69"," -1.52026"," -2.98515","  7.38830"
"70"," -1.37025"," -3.68698","  7.31247"
"71"," -0.48536"," -3.72164"," 10.41262"
"72","  1.13112"," -3.47767"," 13.79663"
"73","  1.65773"," -3.14095"," 13.88921"
"74","  1.55878"," -2.78388"," 14.43163"
"75","  1.70608"," -2.55968"," 14.16443"
"76","  1.92334"," -2.35706"," 14.95285"
"77","  1.51126"," -1.78659"," 14.07590"
"78","  1.40157"," -1.55650"," 14.02239"
"79","  0.94909"," -1.29450"," 14.01841"
"80","  0.17059"," -1.63216"," 12.43384"
"81"," -0.72590"," -2.11825","  9.77892"
"82"," -1.47722"," -2.55061","  7.07254"
"83"," -1.96137"," -3.17098","  5.55685"
"84"," -1.33888"," -4.46253","  7.84449"
"85"," -0.11295"," -4.15466"," 11.59219"
"86","  0.72073"," -3.47266"," 13.78828"
"87","  1.09116"," -2.76729"," 13.84798"
"88","  1.30345"," -2.64259"," 13.91746"
"89","  1.50647"," -2.13511"," 14.27518"
"90","  1.20407"," -2.24494"," 13.98017"
"91","  1.45924"," -1.85710"," 14.17590"
"92","  0.95383"," -1.52290"," 13.50205"
"93","  0.80517"," -1.70294"," 13.79167"
"94","  0.50631"," -1.75112"," 13.33518"
"95","  0.16461"," -2.76592"," 12.13192"
"96","  0.71827"," -2.76094"," 13.03024"
"97","  1.10973"," -2.35262"," 13.81218"
"98","  1.18253"," -2.30457"," 14.31731"
"99","  1.34547"," -2.12667"," 13.96059"
"100","  1.39215"," -1.66301"," 14.10247"
