"","","","FR"
"1"," 0.000","-2.303","12.000"
"2"," 0.171","-2.474","12.336"
"3"," 0.214","-2.360","12.244"
"4"," 0.723","-2.495","13.962"
"5"," 1.380","-2.424","14.093"
"6"," 1.298","-2.204","14.019"
"7"," 1.271","-1.895","14.300"
"8"," 0.873","-1.717","13.576"
"9"," 0.242","-1.591","12.484"
"10","-0.353","-2.210","11.070"
"11","-1.100","-2.894"," 8.847"
"12","-0.867","-3.241"," 9.435"
"13","-0.212","-3.390","11.455"
"14"," 0.489","-2.997","12.761"
"15"," 0.989","-2.452","14.014"
"16"," 1.420","-2.281","14.346"
"17"," 1.669","-2.129","14.527"
"18"," 1.563","-1.841","13.998"
"19"," 1.412","-1.807","14.200"
"20"," 0.861","-1.443","13.731"
"21"," 0.584","-1.420","13.045"
"22","-0.270","-1.632","11.409"
"23","-1.943","-2.503"," 5.742"
"24","-3.345","-4.271"," 1.767"
"25","-2.142","-5.437"," 4.735"
"26","-0.877","-5.136"," 9.420"
"27"," 0.454","-4.795","12.739"
"28"," 1.087","-4.302","13.808"
"29"," 1.126","-3.452","13.758"
"30"," 1.477","-3.145","14.102"
"31"," 1.810","-2.590","14.842"
"32"," 2.036","-2.471","14.310"
"33"," 1.707","-2.024","14.270"
"34"," 1.245","-1.969","14.203"
"35"," 1.531","-2.008","14.174"
"36"," 1.471","-1.634","14.746"
"37"," 1.302","-1.335","13.971"
"38"," 0.843","-1.412","13.488"
"39"," 0.316","-1.485","12.652"
"40","-0.782","-1.922"," 9.324"
"41","-2.035","-3.080"," 5.526"
"42","-2.186","-4.191"," 4.265"
"43","-0.812","-4.322"," 9.432"
"44"," 0.604","-3.924","13.600"
"45"," 1.414","-3.395","13.859"
"46"," 1.717","-3.489","14.194"
"47"," 1.295","-3.491","14.031"
"48"," 1.870","-3.125","14.613"
"49"," 1.485","-2.623","14.169"
"50"," 1.496","-2.416","13.991"
"51"," 1.346","-2.069","13.780"
"52"," 1.110","-2.259","14.133"
"53"," 1.283","-1.942","14.212"
"54"," 1.325","-2.145","13.795"
"55"," 1.277","-1.848","14.206"
"56"," 1.436","-1.807","14.323"
"57"," 1.542","-1.352","14.070"
"58"," 1.220","-1.367","13.921"
"59"," 0.723","-1.177","13.444"
"60","-0.377","-1.848","10.923"
"61","-1.467","-2.674"," 6.964"
"62","-1.927","-3.384"," 5.592"
"63","-1.088","-4.176"," 8.690"
"64"," 0.890","-4.019","13.857"
"65"," 1.607","-3.490","14.308"
"66"," 1.623","-3.091","14.677"
"67"," 1.724","-2.697","14.388"
"68"," 1.797","-2.493","14.091"
"69"," 1.859","-1.982","14.142"
"70"," 1.805","-1.793","14.424"
"71"," 1.441","-1.686","14.210"
"72"," 1.237","-1.402","14.145"
"73"," 0.547","-1.498","13.007"
"74","-0.459","-1.238","10.942"
"75","-3.982","-2.466"," 0.910"
"76","-6.110","-5.876"," 0.112"
"77","-4.502","-7.664"," 0.517"
"78","-2.622","-7.595"," 3.715"
"79","-0.891","-7.290"," 9.317"
"80"," 0.448","-7.137","12.925"
"81"," 1.730","-6.548","14.532"
"82"," 2.092","-6.136","14.583"
"83"," 2.270","-5.885","14.772"
"84"," 2.430","-5.424","14.919"
"85"," 1.661","-4.889","14.580"
"86"," 2.059","-4.268","14.770"
"87"," 2.082","-3.528","14.639"
"88"," 2.228","-3.205","14.776"
"89"," 1.429","-3.131","14.134"
"90"," 2.027","-2.643","14.535"
"91"," 1.962","-2.163","14.543"
"92"," 1.597","-1.436","14.331"
"93"," 0.925","-1.418","13.679"
"94"," 0.136","-1.588","12.527"
"95","-0.940","-2.336"," 9.028"
"96","-1.228","-3.301"," 7.989"
"97","-0.446","-3.487","11.098"
"98"," 0.121","-3.437","12.125"
"99"," 1.176","-3.293","13.691"
"100"," 1.716","-2.851","13.838"
