"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2"," 0.18851","-2.37934","12.55405"
"3"," 0.80680","-2.19007","13.53907"
"4"," 1.35668","-1.90674","14.17121"
"5"," 1.05168","-1.75523","13.84386"
"6"," 1.03853","-1.84365","13.68064"
"7"," 1.21011","-2.12214","13.83284"
"8"," 1.53963","-1.83050","14.23990"
"9"," 1.12188","-1.55467","13.99825"
"10"," 0.64078","-1.55362","13.34913"
"11","-0.22261","-1.73953","11.11250"
"12","-0.96092","-2.36084"," 9.08680"
"13","-1.62460","-2.77120"," 6.65049"
"14","-2.12006","-3.73417"," 4.53599"
"15","-1.20724","-4.07600"," 8.05018"
"16"," 0.00561","-3.91060","11.94604"
"17"," 0.62079","-3.41184","13.21577"
"18"," 1.61633","-3.10067","14.55038"
"19"," 1.83496","-2.67476","14.25015"
"20"," 1.67839","-2.13259","14.37873"
"21"," 2.02519","-1.89450","14.50847"
"22"," 1.34011","-1.80020","14.26590"
"23"," 1.22414","-1.41777","13.87299"
"24"," 0.79277","-1.39848","13.21793"
"25"," 0.35476","-1.83021","12.84766"
"26"," 0.05220","-1.96005","11.48933"
"27","-0.33286","-2.62536","11.23840"
"28"," 0.28540","-3.19906","12.51192"
"29"," 1.09678","-3.13540","14.09256"
"30"," 1.64355","-2.78069","14.41567"
"31"," 1.57323","-2.43551","14.59997"
"32"," 1.65500","-1.98734","14.37138"
"33"," 1.49553","-2.33944","14.34441"
"34"," 1.65957","-2.08357","14.26751"
"35"," 1.34739","-1.85803","14.24140"
"36"," 0.66718","-1.73162","13.05015"
"37"," 0.05978","-1.94414","12.46922"
"38"," 0.02858","-2.39691","12.04798"
"39"," 0.21552","-2.59792","12.58934"
"40"," 0.78168","-2.32771","13.37303"
"41"," 0.77310","-2.34291","13.56970"
"42"," 1.12537","-2.20915","14.20187"
"43"," 1.33540","-2.07341","14.45534"
"44"," 1.21634","-1.68976","14.64019"
"45"," 0.88271","-1.66685","13.34905"
"46"," 0.57190","-1.60892","13.44646"
"47"," 0.08971","-1.94564","12.10337"
"48","-0.18733","-2.62790","11.53552"
"49"," 0.35184","-2.59297","12.87181"
"50"," 0.94322","-2.64868","13.59801"
"51"," 1.32425","-2.62438","14.23470"
"52"," 1.08538","-2.26643","14.34885"
"53"," 1.27300","-2.04593","14.20551"
"54"," 0.99699","-1.81325","13.94486"
"55"," 1.03172","-1.92056","14.06058"
"56"," 1.17940","-1.94007","13.57487"
"57"," 1.19814","-1.67487","14.14283"
"58"," 0.76436","-1.65972","13.53070"
"59"," 0.34107","-1.98391","12.98575"
"60"," 0.10369","-2.24165","12.11949"
"61"," 0.24347","-2.37888","12.71146"
"62"," 0.39911","-2.35454","12.68250"
"63"," 0.71145","-2.41680","13.55661"
"64"," 1.62535","-2.05419","13.95038"
"65"," 1.60639","-1.60182","14.57794"
"66"," 1.31596","-1.63196","14.09101"
"67"," 1.14012","-1.42591","13.90596"
"68"," 0.86479","-1.57581","13.48359"
"69"," 1.02680","-1.56215","13.54274"
"70"," 1.01570","-1.78527","13.59990"
"71"," 0.44988","-1.52939","13.22394"
"72","-0.36188","-2.11326","10.70625"
"73","-0.82732","-2.63998"," 9.45705"
"74","-0.93345","-3.30805"," 9.31877"
"75","-0.38417","-3.33522","10.89097"
"76"," 0.18570","-3.09228","12.51617"
"77"," 1.01143","-2.54353","13.99469"
"78"," 1.26164","-2.30976","14.15224"
"79"," 1.55570","-2.12054","14.13969"
"80"," 1.51104","-1.97214","14.31999"
"81"," 1.22180","-1.43727","13.85896"
"82"," 0.53861","-1.52030","13.08681"
"83","-0.19005","-1.79429","11.40994"
"84","-0.97332","-2.21806"," 8.62643"
"85","-1.30824","-3.22656"," 7.77532"
"86","-0.34530","-3.37389","11.07882"
"87"," 0.37564","-3.13181","13.12396"
"88"," 0.83145","-3.12305","13.19414"
"89"," 1.35049","-2.84998","13.90783"
"90"," 1.59608","-2.64396","14.65160"
"91"," 1.39291","-2.31832","13.94927"
"92"," 1.46056","-2.14668","14.31673"
"93"," 1.42163","-1.89377","14.42237"
"94"," 1.25253","-1.57913","14.36925"
"95"," 1.19273","-1.47638","14.00925"
"96"," 0.91106","-1.64352","13.01847"
"97"," 1.06987","-1.60567","13.87873"
"98"," 0.78271","-1.76133","13.57370"
"99"," 1.04006","-1.99914","13.82782"
"100"," 1.27613","-1.57238","14.07889"
