"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.3278","-2.1027","12.5788"
"3"," 0.4194","-1.9055","13.0757"
"4"," 0.1577","-2.0431","12.4920"
"5"," 0.0361","-2.2490","12.4090"
"6","-0.4276","-2.1710","10.6128"
"7","-0.9627","-2.7663"," 9.0400"
"8","-0.4255","-3.2280","10.8060"
"9"," 0.5339","-3.7267","12.8449"
"10"," 1.2724","-3.0536","14.2060"
"11"," 1.6317","-2.2686","14.2756"
"12"," 1.5093","-1.8917","14.1615"
"13"," 1.5012","-1.6681","13.9408"
"14"," 1.4190","-1.4948","14.4150"
"15"," 0.9735","-1.1513","13.6465"
"16","-0.1316","-1.2945","11.8039"
"17","-2.1930","-2.2355"," 4.7836"
"18","-5.1921","-4.2257"," 0.0509"
"19","-3.3151","-7.2075"," 1.8739"
"20","-1.6760","-6.6349"," 6.4198"
"21","-0.1805","-6.3221","11.1721"
"22"," 1.3042","-5.7452","13.9526"
"23"," 1.6004","-5.2887","13.9097"
"24"," 1.9465","-4.9440","14.3074"
"25"," 1.7808","-4.4632","14.4018"
"26"," 1.9203","-3.8034","14.6238"
"27"," 1.6365","-3.4224","14.5427"
"28"," 1.7721","-2.8070","14.5108"
"29"," 2.2095","-2.1309","14.1782"
"30"," 1.7474","-1.7620","14.4656"
"31"," 1.3474","-1.4008","14.2212"
"32"," 0.6962","-1.5225","13.0918"
"33"," 0.0621","-1.9938","12.2606"
"34","-0.1722","-2.2814","12.0765"
"35","-0.4823","-2.6648","10.7096"
"36","-0.0104","-3.0743","12.0296"
"37"," 0.7421","-2.6142","13.0696"
"38"," 1.0820","-2.4745","14.1002"
"39"," 1.2437","-2.6864","14.4200"
"40"," 1.5984","-2.4313","14.4388"
"41"," 1.4866","-1.7762","14.3183"
"42"," 1.4502","-1.2212","14.4380"
"43"," 0.6431","-1.1375","13.2394"
"44","-0.5178","-1.8139","11.0158"
"45","-1.8619","-2.3513"," 5.6015"
"46","-3.4562","-3.9999"," 1.8173"
"47","-2.4941","-5.3860"," 3.9980"
"48","-0.6630","-5.4283","10.6665"
"49"," 1.0478","-5.2825","13.7387"
"50"," 1.6419","-4.8578","14.4256"
"51"," 1.4325","-4.6329","14.2652"
"52"," 1.9206","-4.4800","14.1884"
"53"," 1.7734","-3.8664","14.2872"
"54"," 1.8041","-3.4331","14.3170"
"55"," 1.7685","-3.1360","14.5355"
"56"," 1.7792","-2.4208","14.2185"
"57"," 1.5390","-2.0841","14.3528"
"58"," 1.9175","-1.5518","14.7037"
"59"," 1.4779","-1.6871","14.3884"
"60"," 1.4288","-1.4651","14.2582"
"61"," 0.7323","-1.2028","13.2880"
"62","-0.4336","-1.6463","10.6968"
"63","-1.7706","-2.7533"," 6.3947"
"64","-2.2901","-3.7588"," 4.7462"
"65","-1.5701","-4.7588"," 7.0058"
"66","-0.1043","-4.6333","11.2256"
"67"," 0.7410","-4.2323","13.3769"
"68"," 1.6086","-3.7703","14.1210"
"69"," 1.7513","-3.2342","14.2040"
"70"," 1.7534","-2.7340","14.3433"
"71"," 1.7555","-2.3269","14.1737"
"72"," 1.7500","-2.1319","14.5886"
"73"," 1.6827","-1.7950","14.1184"
"74"," 1.3851","-1.2392","14.1213"
"75"," 0.9422","-0.9134","13.6050"
"76","-0.5646","-1.8093","10.2422"
"77","-1.7522","-2.6587"," 6.1127"
"78","-1.8581","-4.1693"," 6.0741"
"79","-0.6879","-4.4854","10.2263"
"80"," 0.7868","-3.9196","13.3205"
"81"," 1.0221","-3.7455","13.6377"
"82"," 1.9159","-3.6098","14.2963"
"83"," 1.5835","-3.3992","14.5104"
"84"," 1.6001","-3.1191","13.8821"
"85"," 1.8945","-2.4648","14.3473"
"86"," 1.6756","-2.2351","14.1092"
"87"," 1.6914","-2.4779","14.3371"
"88"," 1.3999","-2.0054","13.8636"
"89"," 1.8011","-2.1466","14.8286"
"90"," 1.5653","-2.1210","14.2239"
"91"," 1.2376","-1.5792","13.7796"
"92"," 1.5263","-1.7253","14.3196"
"93"," 1.3957","-1.8072","14.0075"
"94"," 1.1647","-1.6159","13.7603"
"95"," 0.9303","-1.7475","13.4275"
"96"," 0.5719","-1.8444","13.1363"
"97"," 0.2962","-1.9476","12.2832"
"98"," 0.1918","-2.0440","12.5931"
"99","-0.1944","-2.4711","11.4614"
"100","-0.2339","-2.8644","11.4614"
