"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2","-0.2233","-2.6703","11.3001"
"3"," 0.3138","-2.7112","12.5309"
"4"," 0.9419","-3.0496","13.7681"
"5"," 1.2978","-2.6804","13.9147"
"6"," 1.9396","-1.9450","14.5164"
"7"," 1.3618","-1.5064","14.0033"
"8"," 0.7980","-1.6660","13.4775"
"9"," 0.7429","-1.7969","13.2541"
"10"," 0.5696","-1.4642","12.9560"
"11","-0.2915","-1.6789","11.3906"
"12","-1.9454","-2.3776"," 5.5786"
"13","-3.9320","-4.0578"," 1.0727"
"14","-2.9070","-5.7937"," 2.5602"
"15","-1.0424","-5.9942"," 8.7799"
"16"," 0.8969","-5.8598","13.4305"
"17"," 2.0290","-5.1875","14.0872"
"18"," 2.3439","-4.8960","14.6523"
"19"," 2.0028","-4.4699","14.4514"
"20"," 1.8138","-4.1056","14.5301"
"21"," 1.8933","-3.4220","14.4852"
"22"," 1.8033","-3.0745","14.7573"
"23"," 1.9192","-2.6829","14.6944"
"24"," 1.8936","-1.9774","14.3513"
"25"," 1.3109","-1.7947","14.0904"
"26"," 1.0868","-2.2190","13.5982"
"27"," 0.9364","-1.8968","14.0034"
"28"," 1.3421","-2.0207","13.6517"
"29"," 1.7592","-1.7781","14.0040"
"30"," 1.4395","-1.3088","14.1097"
"31"," 1.3873","-1.2080","13.9110"
"32"," 0.5912","-1.3684","13.2124"
"33"," 0.0101","-2.0326","11.6839"
"34","-0.4563","-2.2023","10.8841"
"35","-1.0058","-2.5446"," 8.6939"
"36","-1.2242","-3.2515"," 8.3509"
"37","-0.6906","-3.0877"," 9.8966"
"38"," 0.0984","-3.7085","12.2999"
"39"," 1.3305","-3.5656","13.8806"
"40"," 1.5180","-3.0545","14.6502"
"41"," 1.6497","-2.5466","14.2006"
"42"," 1.2025","-2.0831","13.6973"
"43"," 1.2004","-2.0689","14.0073"
"44"," 1.4171","-1.9436","14.5145"
"45"," 1.3196","-1.7188","14.2004"
"46"," 1.0149","-1.3848","13.9727"
"47"," 0.3111","-1.6882","12.5950"
"48","-0.4131","-1.6200","11.2098"
"49","-2.3840","-2.8622"," 4.3613"
"50","-3.4611","-4.0702"," 1.6774"
"51","-2.3027","-5.1419"," 3.7291"
"52","-0.7597","-4.8387"," 9.8083"
"53"," 0.8262","-4.7042","13.6597"
"54"," 1.7897","-4.0849","14.2079"
"55"," 1.4982","-3.9039","14.2433"
"56"," 1.7442","-3.4663","14.4601"
"57"," 1.5454","-3.1233","14.6374"
"58"," 1.4074","-3.0135","13.8337"
"59"," 2.0418","-2.3664","14.3989"
"60"," 1.4615","-1.8065","14.0392"
"61"," 1.0266","-1.6909","13.7615"
"62"," 0.7323","-1.7168","12.9940"
"63"," 0.7912","-1.8270","13.2970"
"64"," 0.6888","-1.9778","13.5372"
"65"," 0.9054","-2.2736","13.6333"
"66"," 1.3401","-2.3386","13.8315"
"67"," 1.8056","-1.9961","14.4782"
"68"," 1.5702","-1.5826","14.1697"
"69"," 0.6673","-1.2470","13.3483"
"70","-0.6510","-1.9579"," 9.6968"
"71","-2.4455","-2.5891"," 3.7985"
"72","-3.9708","-4.1503"," 0.7823"
"73","-2.5308","-5.9757"," 3.6940"
"74","-0.8813","-5.4109"," 9.3521"
"75"," 0.7398","-4.5781","13.5166"
"76"," 1.4440","-4.3906","14.2702"
"77"," 1.9279","-3.6250","14.3553"
"78"," 1.8835","-3.4894","14.6658"
"79"," 2.0224","-3.4449","14.7778"
"80"," 2.0285","-2.6929","14.5423"
"81"," 1.6671","-2.6169","14.4658"
"82"," 1.5878","-2.2313","14.3980"
"83"," 1.3839","-1.8077","14.8072"
"84"," 0.8471","-1.7927","13.2068"
"85"," 0.9024","-1.5649","13.5973"
"86"," 0.2816","-1.8479","12.9057"
"87","-0.1594","-1.9585","11.6421"
"88","-0.5564","-2.3530","10.3409"
"89","-0.8376","-2.6745"," 9.7493"
"90","-0.7604","-2.9876"," 9.4469"
"91","-0.1797","-2.9365","11.6970"
"92"," 0.3861","-2.8989","13.3398"
"93"," 0.8689","-2.8383","13.4964"
"94"," 1.4755","-2.2171","14.4429"
"95"," 1.5002","-2.0042","14.0168"
"96"," 1.4126","-1.8193","14.4192"
"97"," 0.9422","-1.7959","13.2972"
"98"," 0.6956","-1.8672","13.0485"
"99"," 0.6089","-2.4321","13.3823"
"100"," 0.9244","-2.1722","13.4097"
