"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.1116","-2.6454","12.2499"
"3"," 0.4970","-2.3560","13.2044"
"4"," 0.8791","-2.5288","13.6670"
"5"," 1.1522","-2.5696","13.7524"
"6"," 1.3154","-2.2811","14.0680"
"7"," 1.6842","-1.9048","13.7897"
"8"," 1.2053","-1.6567","14.2017"
"9"," 1.1217","-1.5200","13.3587"
"10"," 0.8201","-1.3281","13.4511"
"11"," 0.2483","-1.6216","12.2734"
"12","-0.6272","-2.5934"," 9.9756"
"13","-0.2536","-3.0911","11.2799"
"14","-0.0195","-2.8113","11.8576"
"15"," 0.6758","-2.9539","12.9069"
"16"," 1.2927","-2.7304","13.8698"
"17"," 1.6169","-2.0473","13.9673"
"18"," 1.3941","-1.9147","14.1971"
"19"," 1.3022","-1.5313","14.3194"
"20"," 0.9718","-1.3678","13.9603"
"21"," 0.4824","-1.6576","12.8508"
"22","-0.4624","-1.6841","10.6434"
"23","-2.0499","-2.7508"," 4.9140"
"24","-2.6230","-4.0930"," 3.1635"
"25","-1.9428","-4.8797"," 5.5492"
"26","-0.0733","-4.5034","11.6266"
"27"," 1.2747","-4.1363","13.9220"
"28"," 1.8116","-3.7717","14.5620"
"29"," 1.6313","-3.3679","14.7525"
"30"," 1.7846","-2.7353","14.2974"
"31"," 1.5173","-2.4113","14.2830"
"32"," 1.8957","-1.9351","14.3209"
"33"," 1.6875","-2.1526","14.2451"
"34"," 1.6135","-1.7177","14.0771"
"35"," 0.8568","-1.4675","13.8834"
"36"," 0.4589","-2.2720","13.1778"
"37"," 0.8580","-2.4064","13.3337"
"38"," 1.2620","-2.5089","13.6817"
"39"," 1.9658","-2.1305","14.5673"
"40"," 1.6416","-1.6271","14.3242"
"41"," 1.6189","-1.0095","14.2741"
"42"," 0.8107","-1.3558","13.6501"
"43"," 0.3004","-1.5639","12.7110"
"44","-0.8169","-1.8438"," 9.3759"
"45","-2.4660","-3.1607"," 3.9044"
"46","-2.2501","-4.4322"," 4.0764"
"47","-0.5511","-4.5963","10.7076"
"48"," 0.5141","-4.3679","13.0422"
"49"," 1.4878","-3.8476","14.0321"
"50"," 1.6005","-3.2823","14.5600"
"51"," 1.5094","-2.5269","14.2481"
"52"," 1.9385","-2.1947","14.4888"
"53"," 1.7966","-1.6213","14.4563"
"54"," 1.1502","-1.3334","13.7290"
"55"," 0.7879","-1.6113","13.3119"
"56"," 0.3212","-1.4656","12.9308"
"57","-0.3804","-1.9595","11.0399"
"58","-0.9671","-2.6268"," 9.0910"
"59","-0.9381","-3.3264"," 9.1286"
"60","-0.3475","-3.9585","11.6512"
"61"," 0.8722","-3.6671","13.7507"
"62"," 1.5509","-3.0160","13.9825"
"63"," 1.4072","-2.7999","14.0265"
"64"," 1.5089","-2.5170","14.1325"
"65"," 1.5299","-1.9828","14.1952"
"66"," 1.3435","-1.5504","14.3632"
"67"," 0.8995","-1.5099","13.4865"
"68"," 0.3887","-1.5810","13.0130"
"69","-0.2064","-1.8083","11.7368"
"70","-1.2312","-2.2047"," 8.1132"
"71","-2.3808","-2.8892"," 4.0891"
"72","-2.8455","-4.2860"," 2.8830"
"73","-1.2965","-5.2750"," 8.2620"
"74"," 0.2812","-5.1240","12.7876"
"75"," 1.2744","-4.5161","13.6725"
"76"," 1.7758","-3.5183","14.2525"
"77"," 1.5630","-2.9664","13.8776"
"78"," 2.0206","-2.6284","14.9120"
"79"," 1.6557","-2.6110","14.3036"
"80"," 1.7308","-2.4365","14.5414"
"81"," 1.7127","-1.7694","14.5091"
"82"," 1.2193","-0.9691","14.0404"
"83"," 0.0382","-1.2900","12.1145"
"84","-2.0615","-1.9666"," 5.0229"
"85","-5.3844","-4.2439"," 0.3409"
"86","-4.5252","-7.2486"," 0.4444"
"87","-2.4155","-7.1471"," 4.0573"
"88","-0.6663","-6.5579","10.4276"
"89"," 1.2151","-5.9705","13.7145"
"90"," 1.8422","-5.7606","14.5442"
"91"," 1.8381","-5.3445","13.8363"
"92"," 1.2645","-5.2957","14.0448"
"93"," 1.6698","-4.5805","14.2515"
"94"," 1.7856","-3.9148","14.5082"
"95"," 1.2755","-3.2265","13.9044"
"96"," 1.7784","-3.3585","14.3012"
"97"," 1.7995","-2.9937","14.4297"
"98"," 1.3305","-2.2369","14.1497"
"99"," 1.1973","-1.8775","13.9426"
"100"," 1.0828","-1.8579","13.4599"
