"","","","FR"
"1","  0.0000"," -2.3026"," 12.0000"
"2","  0.0660"," -2.5583"," 11.9577"
"3","  0.1479"," -2.4952"," 12.1711"
"4","  0.4770"," -2.9207"," 12.7746"
"5","  1.3936"," -2.7348"," 14.2586"
"6","  1.6815"," -2.3187"," 14.1723"
"7","  1.6740"," -1.6915"," 14.1843"
"8","  1.2591"," -1.1039"," 14.0513"
"9","  0.4577"," -0.8055"," 13.0857"
"10"," -2.1218"," -1.6125","  4.9031"
"11"," -8.7739"," -3.8127"," -0.3077"
"12"," 37.2532","-10.8982"," 15.1677"
"13","  2.1804","-10.1319"," 15.0577"
"14","  2.0376"," -9.7133"," 14.3119"
"15","  1.9079"," -8.8772"," 14.6645"
"16","  1.7524"," -8.0809"," 14.2395"
"17","  1.4341"," -7.1904"," 13.8140"
"18","  1.6421"," -6.8203"," 14.3776"
"19","  1.9959"," -6.3282"," 14.4750"
"20","  2.1241"," -5.5806"," 14.2986"
"21","  2.0112"," -4.8154"," 14.4878"
"22","  1.9109"," -4.4628"," 14.3689"
"23","  1.8925"," -4.0313"," 14.4335"
"24","  2.1055"," -3.1236"," 14.5640"
"25","  1.7907"," -2.3442"," 14.3901"
"26","  1.4879"," -2.0698"," 14.4538"
"27","  1.3762"," -2.6690"," 13.8867"
"28","  1.4203"," -2.2977"," 13.8267"
"29","  1.5775"," -2.0372"," 14.4362"
"30","  1.2560"," -1.8120"," 13.6462"
"31","  0.9826"," -1.7234"," 14.0970"
"32","  0.7941"," -1.5027"," 13.6829"
"33","  0.3578"," -1.3938"," 12.2061"
"34"," -1.0078"," -2.1662","  8.9079"
"35"," -2.4167"," -2.9678","  3.6195"
"36"," -2.6127"," -4.5523","  3.6714"
"37"," -1.1521"," -5.0009","  8.0618"
"38","  0.2145"," -4.6915"," 12.8016"
"39","  1.2827"," -4.3696"," 14.3765"
"40","  1.9655"," -4.6373"," 14.3514"
"41","  1.5914"," -4.5244"," 14.2447"
"42","  1.6659"," -3.7577"," 14.2446"
"43","  1.6670"," -3.1626"," 14.3081"
"44","  1.7944"," -2.7798"," 14.5834"
"45","  1.6312"," -2.3873"," 14.4988"
"46","  1.5991"," -1.8196"," 14.1221"
"47","  1.3940"," -1.6898"," 14.1569"
"48","  1.3506"," -1.3913"," 14.3992"
"49","  0.9314"," -1.3021"," 13.5918"
"50","  0.0145"," -1.3301"," 11.7587"
"51"," -2.0588"," -1.9664","  4.8602"
"52"," -5.6484"," -3.5200","  0.0981"
"53"," -4.5461"," -7.7384","  0.5878"
"54"," -3.0527"," -7.5953","  2.3532"
"55"," -1.1606"," -7.5166","  8.4257"
"56","  0.5677"," -6.9780"," 13.3271"
"57","  1.6096"," -6.1229"," 13.7987"
"58","  1.9422"," -5.8577"," 14.2715"
"59","  1.9882"," -5.0573"," 14.2764"
"60","  1.7792"," -4.4700"," 14.2328"
"61","  1.7949"," -3.8742"," 14.3400"
"62","  1.5439"," -3.5145"," 14.2750"
"63","  1.9500"," -2.9061"," 14.1676"
"64","  2.0111"," -2.3144"," 14.6271"
"65","  2.0020"," -1.8560"," 14.0052"
"66","  1.9492"," -1.4431"," 14.5773"
"67","  1.3688"," -1.4912"," 14.0447"
"68","  1.2092"," -1.3248"," 13.4923"
"69","  0.1941"," -1.2855"," 12.4205"
"70"," -1.1330"," -2.3461","  8.6180"
"71"," -2.2638"," -3.1735","  4.0670"
"72"," -1.9622"," -4.3865","  5.4865"
"73"," -0.4699"," -4.6054"," 10.8594"
"74","  1.0415"," -4.0869"," 13.6112"
"75","  1.8428"," -3.9791"," 14.7227"
"76","  1.6366"," -3.6466"," 14.4812"
"77","  1.7022"," -3.2774"," 14.4669"
"78","  1.6700"," -3.3771"," 14.4078"
"79","  1.6168"," -2.8328"," 14.5067"
"80","  1.3249"," -2.6521"," 14.1664"
"81","  1.7487"," -2.0779"," 14.2118"
"82","  1.5623"," -1.6678"," 14.1332"
"83","  1.5282"," -1.6881"," 14.1876"
"84","  1.6546"," -1.7385"," 14.4566"
"85","  1.4130"," -1.6700"," 14.3041"
"86","  1.4582"," -1.3753"," 14.2475"
"87","  0.9783"," -1.4377"," 13.1924"
"88","  0.3972"," -1.8570"," 13.2821"
"89"," -0.2528"," -2.1680"," 11.6159"
"90"," -0.2475"," -2.7545"," 11.2106"
"91","  0.0847"," -2.8443"," 12.2204"
"92","  0.8757"," -3.1270"," 13.4055"
"93","  1.2582"," -2.6840"," 14.3697"
"94","  1.3599"," -2.4002"," 13.9880"
"95","  1.4430"," -2.0552"," 14.2008"
"96","  1.2443"," -1.8274"," 14.1007"
"97","  1.0165"," -1.7685"," 13.7323"
"98","  0.5756"," -1.5957"," 12.9622"
"99","  0.2157"," -1.5460"," 12.5838"
"100"," -0.5124"," -2.0773"," 10.5630"
