"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.3736","-2.4361","12.8353"
"3"," 0.6715","-2.2421","13.1363"
"4"," 0.7050","-1.8697","13.4565"
"5"," 0.7220","-1.8481","13.2342"
"6"," 1.1214","-2.1776","13.7390"
"7"," 1.5161","-2.1374","14.1924"
"8"," 1.5145","-1.9258","14.4701"
"9"," 1.1800","-1.7179","13.8867"
"10"," 1.1750","-1.7284","13.7255"
"11"," 1.0275","-1.5259","13.8492"
"12"," 0.6126","-1.4918","13.0765"
"13","-0.0415","-1.8720","12.1298"
"14","-0.4066","-2.6549","10.8194"
"15","-0.1569","-2.5978","11.8358"
"16","-0.0729","-2.7669","11.8122"
"17"," 0.2416","-2.7997","12.7371"
"18"," 1.0354","-2.9014","13.4760"
"19"," 1.1382","-2.6657","13.8048"
"20"," 1.5847","-2.3246","14.3963"
"21"," 1.6091","-1.5066","14.3146"
"22"," 1.5531","-1.5945","14.0933"
"23"," 1.1681","-1.5846","14.2152"
"24"," 1.0338","-1.1652","13.8585"
"25"," 0.1776","-1.5539","12.5132"
"26","-0.6813","-2.5661"," 9.9693"
"27","-1.0261","-3.1376"," 8.7848"
"28","-0.7259","-3.6932","10.4791"
"29"," 0.2852","-3.5101","12.6095"
"30"," 1.1808","-3.0649","14.2569"
"31"," 1.5128","-2.5390","14.3274"
"32"," 1.6765","-1.8266","14.5639"
"33"," 1.4582","-1.6531","14.1182"
"34"," 1.6429","-1.1503","14.1098"
"35"," 0.9252","-1.1366","13.5005"
"36","-0.0185","-1.8489","12.2625"
"37","-0.5110","-2.5927","10.4589"
"38","-0.4536","-2.9429","10.8938"
"39"," 0.2356","-3.4197","12.8138"
"40"," 1.1385","-2.9445","14.0579"
"41"," 1.3848","-2.7504","14.6038"
"42"," 1.5443","-2.3703","13.8624"
"43"," 1.3624","-2.5512","13.9670"
"44"," 1.5361","-2.1669","13.7349"
"45"," 1.3018","-1.8682","14.1734"
"46"," 1.3178","-1.5354","13.7506"
"47"," 1.1888","-1.3109","13.7520"
"48"," 0.5168","-1.3608","12.6061"
"49","-0.0332","-2.3740","12.0826"
"50"," 0.1794","-2.4717","12.3046"
"51"," 0.7384","-2.5625","13.1565"
"52"," 1.4045","-2.0729","14.1159"
"53"," 1.3333","-2.1703","14.1428"
"54"," 1.5000","-2.1713","13.6408"
"55"," 1.6374","-2.2285","14.2702"
"56"," 1.6177","-2.2433","14.4961"
"57"," 1.3514","-1.9959","13.7184"
"58"," 1.8388","-1.8034","14.3579"
"59"," 1.5751","-1.5242","13.8327"
"60"," 1.4552","-1.3064","14.3114"
"61"," 0.7172","-1.2243","13.3703"
"62","-0.2297","-1.6727","11.4706"
"63","-1.3011","-2.8677"," 8.0546"
"64","-0.9109","-3.4591"," 9.1503"
"65"," 0.2535","-3.5074","12.6667"
"66"," 1.3099","-3.3403","14.0412"
"67"," 1.5904","-2.9741","14.2626"
"68"," 1.5682","-2.5823","14.1933"
"69"," 1.5194","-2.3860","14.4560"
"70"," 1.4918","-2.3699","14.2016"
"71"," 1.4188","-1.8584","13.8657"
"72"," 1.1483","-1.8901","13.8947"
"73"," 0.7241","-1.8525","13.2451"
"74"," 0.6600","-1.9017","13.6183"
"75"," 0.4470","-1.9533","13.2815"
"76","-0.0703","-2.2626","12.0416"
"77"," 0.2487","-2.5860","12.4392"
"78"," 0.3401","-2.8987","12.7695"
"79"," 0.5472","-2.5316","13.0223"
"80"," 0.9031","-2.4087","13.8085"
"81"," 1.5745","-1.6527","14.2821"
"82"," 0.7166","-1.7523","13.3877"
"83"," 0.0500","-2.1049","11.9146"
"84"," 0.1364","-2.3249","12.0012"
"85","-0.0247","-2.6380","11.6401"
"86"," 0.7191","-2.9253","13.3646"
"87"," 1.2799","-2.1632","14.2237"
"88"," 1.5463","-2.0096","13.9745"
"89"," 1.9030","-2.0350","14.6006"
"90"," 1.5645","-1.7273","14.4436"
"91"," 1.2803","-1.9244","14.0871"
"92"," 0.7414","-1.8767","13.5246"
"93"," 0.3920","-1.7098","12.7445"
"94","-0.2455","-1.9660","11.3423"
"95","-0.7600","-1.9597"," 9.6398"
"96","-2.2390","-2.8580"," 4.5105"
"97","-2.6653","-4.0682"," 3.2863"
"98","-1.7557","-4.6150"," 6.0568"
"99","-0.3670","-4.7968","11.4732"
"100"," 1.0246","-4.4370","14.0477"
