"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.2705","-2.4890","12.6185"
"3"," 0.8270","-2.1563","13.1147"
"4"," 0.7308","-2.1455","13.5391"
"5"," 0.5579","-2.3364","12.6336"
"6"," 0.9901","-2.5069","13.6877"
"7"," 1.1308","-2.4524","14.0356"
"8"," 1.3899","-2.0242","14.2568"
"9"," 1.2948","-1.9012","14.1252"
"10"," 0.9518","-1.5696","13.7504"
"11"," 0.5718","-1.9315","12.9925"
"12"," 0.3772","-2.0430","12.8577"
"13"," 0.4775","-2.4529","12.7701"
"14"," 0.6913","-2.0955","13.3185"
"15"," 0.6420","-2.0102","13.2170"
"16"," 0.8008","-2.5869","13.2890"
"17"," 0.8592","-2.4435","13.7368"
"18"," 0.9407","-2.6443","13.7182"
"19"," 1.0468","-2.1506","13.9360"
"20"," 1.2227","-1.8642","14.0248"
"21"," 1.2648","-1.7207","14.1776"
"22"," 1.4348","-1.5776","14.0270"
"23"," 0.8199","-1.7111","13.4909"
"24"," 0.5342","-1.9773","12.9227"
"25"," 0.5857","-1.8933","13.5464"
"26"," 0.0685","-1.6402","12.1342"
"27","-0.4660","-2.1717","10.4383"
"28","-1.0313","-2.4485"," 8.8700"
"29","-1.2814","-3.5961"," 7.6864"
"30","-0.7068","-3.9464","10.0245"
"31"," 0.5323","-4.0220","13.3678"
"32"," 1.5368","-3.3935","14.1124"
"33"," 1.8195","-2.7896","14.5407"
"34"," 1.6295","-2.2575","14.4335"
"35"," 1.2702","-2.0847","14.3338"
"36"," 1.4110","-2.1187","13.8693"
"37"," 1.5028","-2.0044","13.8637"
"38"," 1.4012","-1.7534","13.8293"
"39"," 1.1420","-1.4231","13.6010"
"40"," 0.4058","-1.5196","12.8751"
"41","-0.4185","-1.9798","11.0861"
"42","-1.2615","-2.5678"," 8.0422"
"43","-1.6015","-3.4319"," 6.8589"
"44","-1.2986","-3.8355"," 7.7106"
"45","-0.3799","-4.0493","10.6393"
"46"," 0.8310","-4.0664","13.5768"
"47"," 1.5792","-3.7187","14.3397"
"48"," 1.5808","-3.1100","13.8673"
"49"," 1.6832","-2.9211","14.3969"
"50"," 1.5428","-2.4339","14.1498"
"51"," 1.3318","-2.2380","14.0790"
"52"," 1.0834","-2.1016","13.7449"
"53"," 1.2440","-2.3934","14.2136"
"54"," 1.1775","-1.8290","13.7081"
"55"," 1.2799","-1.8349","13.7326"
"56"," 1.1106","-1.0992","14.1552"
"57","-0.0762","-0.9086","11.4955"
"58","-3.1431","-2.2069"," 2.1100"
"59","-6.4285","-4.9538","-0.3249"
"60","-3.0026","-8.4069"," 2.4979"
"61","-1.5522","-7.7434"," 6.5004"
"62"," 0.0535","-7.4210","12.2205"
"63"," 1.3332","-7.1332","14.2053"
"64"," 1.3730","-6.7679","14.2554"
"65"," 1.8435","-6.3006","14.3220"
"66"," 2.0226","-5.9973","14.5462"
"67"," 1.7390","-5.7020","14.1186"
"68"," 1.8153","-5.4046","14.7758"
"69"," 1.7589","-4.4541","14.4153"
"70"," 1.7234","-3.8863","14.2178"
"71"," 1.7900","-3.6168","14.3189"
"72"," 1.6056","-3.5001","14.1977"
"73"," 1.6735","-3.1479","14.4120"
"74"," 1.8791","-2.7554","14.2154"
"75"," 1.9003","-2.2425","14.4703"
"76"," 1.5142","-1.4196","14.5389"
"77"," 0.8828","-1.7271","13.6258"
"78"," 0.7799","-1.8709","13.6591"
"79"," 0.7648","-1.3844","13.8120"
"80","-0.3506","-1.7375","10.7569"
"81","-1.6001","-2.5807"," 6.8871"
"82","-2.2405","-3.3378"," 4.6665"
"83","-2.2449","-4.1035"," 4.5325"
"84","-1.2808","-4.5054"," 7.6137"
"85"," 0.2434","-3.9980","12.2311"
"86"," 1.2857","-3.2703","14.0590"
"87"," 1.6073","-2.8711","14.3254"
"88"," 1.9144","-2.2376","14.2722"
"89"," 1.7835","-1.8112","14.5174"
"90"," 1.1181","-1.4062","13.7207"
"91"," 0.9545","-1.8280","13.7651"
"92"," 0.6755","-2.1966","13.3555"
"93"," 0.7308","-1.7513","13.2601"
"94"," 0.5918","-2.0373","13.0918"
"95"," 0.8320","-2.1581","13.5621"
"96"," 1.1947","-1.9215","14.0157"
"97"," 0.9115","-1.8981","13.5657"
"98"," 0.7856","-1.9506","13.7448"
"99"," 0.4919","-1.9583","13.0884"
"100"," 0.3308","-1.7995","12.8697"
