"","","","FR"
"1","  0.00000"," -2.30259"," 12.00000"
"2","  0.16407"," -2.42564"," 12.43395"
"3","  0.78706"," -2.51592"," 13.47581"
"4","  1.09175"," -2.00381"," 13.69041"
"5","  0.82685"," -1.60081"," 13.62825"
"6","  0.07107"," -1.22611"," 12.11286"
"7"," -1.81727"," -1.79495","  5.89817"
"8"," -5.95748"," -3.88508","  0.32897"
"9"," -6.68814"," -7.60690","  0.06569"
"10"," -4.35333"," -8.88450","  0.83374"
"11"," -2.35172"," -8.30402","  4.27550"
"12"," -0.44308"," -7.98072"," 10.75267"
"13","  0.75564"," -7.15925"," 13.29521"
"14","  1.41322"," -6.66548"," 13.92645"
"15","  2.00257"," -6.36254"," 14.65324"
"16","  1.76395"," -5.88383"," 14.06877"
"17","  1.55940"," -5.32657"," 14.25748"
"18","  1.85490"," -4.68863"," 14.58597"
"19","  1.80986"," -4.60308"," 14.35379"
"20","  1.59372"," -3.76002"," 13.92560"
"21","  1.44584"," -3.51148"," 14.26517"
"22","  1.59081"," -3.48194"," 13.85798"
"23","  1.53524"," -3.22511"," 14.42567"
"24","  1.98023"," -2.75616"," 14.38743"
"25","  1.81626"," -2.32072"," 14.06086"
"26","  1.80307"," -2.12076"," 14.47209"
"27","  1.74460"," -1.37116"," 14.44482"
"28","  1.31583"," -1.37246"," 14.08890"
"29","  0.96166"," -1.52760"," 13.85386"
"30","  0.65023"," -1.68725"," 13.11778"
"31"," -0.04159"," -1.87858"," 11.89092"
"32"," -0.66291"," -2.58846","  9.97476"
"33"," -0.39566"," -2.76776"," 10.68120"
"34"," -0.30639"," -3.08864"," 11.25379"
"35","  0.38148"," -2.88471"," 12.91450"
"36","  0.61819"," -2.34097"," 13.45729"
"37","  0.90318"," -1.84185"," 13.71281"
"38","  0.77479"," -1.79137"," 13.31451"
"39","  0.49563"," -2.02652"," 12.98089"
"40"," -0.13674"," -1.73085"," 11.64852"
"41"," -1.32708"," -1.94280","  7.57478"
"42"," -3.72856"," -3.42028","  1.22691"
"43"," -3.46513"," -5.73539","  1.63320"
"44"," -1.43396"," -6.13059","  7.61800"
"45","  0.00541"," -5.59229"," 11.96309"
"46","  1.32499"," -4.83417"," 14.18428"
"47","  1.86122"," -4.07951"," 14.41171"
"48","  1.96677"," -3.42130"," 14.67489"
"49","  1.58232"," -3.34164"," 14.54944"
"50","  1.60409"," -2.98015"," 14.25480"
"51","  2.30178"," -2.21149"," 14.53807"
"52","  1.90934"," -1.65218"," 14.27891"
"53","  1.61283"," -1.32090"," 14.40299"
"54","  1.01735"," -1.63776"," 13.88689"
"55","  0.25797"," -1.49617"," 12.33756"
"56"," -0.60531"," -1.55631","  9.90251"
"57"," -2.54526"," -2.62785","  3.77778"
"58"," -3.96012"," -4.57531","  1.28100"
"59"," -2.68534"," -6.13145","  3.38288"
"60"," -1.07802"," -5.54425","  8.42702"
"61","  0.60234"," -5.24541"," 12.98505"
"62","  1.30448"," -4.40592"," 13.73292"
"63","  1.85120"," -3.97525"," 14.46278"
"64","  1.82341"," -3.20550"," 13.93567"
"65","  1.62638"," -2.74225"," 14.29225"
"66","  1.35953"," -2.61729"," 13.90290"
"67","  1.43964"," -2.49742"," 13.72849"
"68","  1.44996"," -2.00376"," 14.36129"
"69","  1.24804"," -1.37590"," 13.73486"
"70","  0.84353"," -1.37225"," 13.71378"
"71","  0.06347"," -1.64096"," 12.59747"
"72"," -1.00580"," -2.26709","  8.96848"
"73"," -2.09670"," -3.41589","  5.04549"
"74"," -1.37188"," -4.68258","  7.98646"
"75","  0.26442"," -4.36661"," 12.37928"
"76","  1.58761"," -3.95075"," 14.03241"
"77","  1.86999"," -3.73691"," 14.68401"
"78","  1.97766"," -3.03785"," 14.21713"
"79","  2.00244"," -2.77583"," 14.08563"
"80","  2.19790"," -2.28950"," 14.28776"
"81","  2.17244"," -1.94213"," 14.65084"
"82","  1.60636"," -1.50539"," 14.65955"
"83","  1.48862"," -1.10694"," 14.27271"
"84","  0.63713"," -1.16245"," 12.96812"
"85"," -0.66622"," -1.92865"," 10.16093"
"86"," -1.60888"," -2.71564","  6.35817"
"87"," -1.77202"," -4.40691","  5.90733"
"88"," -0.52939"," -4.26295"," 10.45552"
"89","  0.98990"," -4.27409"," 13.52649"
"90","  1.42155"," -3.84099"," 13.90066"
"91","  1.66498"," -3.39698"," 14.42574"
"92","  1.78812"," -3.06137"," 14.88480"
"93","  1.67197"," -2.38437"," 14.49074"
"94","  1.36943"," -1.83339"," 13.83796"
"95","  1.02975"," -1.47349"," 13.78891"
"96","  0.76108"," -1.05298"," 13.47880"
"97"," -0.69417"," -1.09190"," 10.03741"
"98"," -5.63475"," -2.48470","  0.24550"
"99"," -9.35654"," -7.23495","  0.21063"
"100"," -8.96351","-11.13290"," -0.04921"
