"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.1453","-2.5309","12.5084"
"3"," 0.6940","-2.4820","13.0512"
"4"," 0.9313","-2.4088","13.7100"
"5"," 1.0714","-2.0622","13.8385"
"6"," 1.2061","-1.8423","13.9782"
"7"," 1.1418","-1.7949","13.4603"
"8"," 0.9263","-1.3135","14.0529"
"9"," 0.1458","-1.5377","12.3313"
"10","-0.7142","-2.2573"," 9.9810"
"11","-1.1827","-3.1227"," 8.7912"
"12","-0.7072","-3.2363","10.0756"
"13"," 0.4007","-3.3984","12.4462"
"14"," 1.4290","-2.9944","13.7223"
"15"," 1.5731","-2.7707","13.3312"
"16"," 1.7901","-2.5028","14.1515"
"17"," 1.7513","-1.9832","14.1184"
"18"," 1.4536","-1.5932","14.5140"
"19"," 1.4234","-1.8742","14.1859"
"20"," 1.4130","-1.8022","14.0698"
"21"," 1.3705","-1.6003","14.0960"
"22"," 1.2351","-1.2886","14.6002"
"23"," 0.6347","-1.1647","13.0846"
"24","-0.4926","-2.0085","10.6141"
"25","-0.8002","-2.4926"," 9.6325"
"26","-0.7881","-3.2784"," 9.5591"
"27"," 0.1130","-3.4340","11.9963"
"28"," 1.1269","-2.7633","13.7130"
"29"," 1.0526","-2.6227","13.4901"
"30"," 0.9371","-2.6246","13.5605"
"31"," 1.1834","-2.3544","13.9817"
"32"," 1.4831","-2.1315","14.0358"
"33"," 1.6233","-1.6535","14.5248"
"34"," 1.1176","-1.8230","14.0374"
"35"," 1.0230","-1.8003","13.5045"
"36"," 0.5959","-1.8296","13.0472"
"37"," 0.0980","-2.2007","12.3999"
"38"," 0.1204","-2.5098","12.4542"
"39"," 0.0521","-2.7732","12.0679"
"40"," 0.5460","-2.6135","13.0837"
"41"," 0.6343","-2.1586","13.2909"
"42"," 1.1644","-2.2581","14.0141"
"43"," 1.0272","-2.1962","14.1163"
"44"," 0.7924","-2.1038","13.5196"
"45"," 0.9008","-2.1585","13.2459"
"46"," 1.1135","-1.9046","13.8530"
"47"," 1.0327","-1.6876","13.5615"
"48"," 0.3362","-1.8471","12.3938"
"49"," 0.1018","-2.3576","12.0930"
"50"," 0.4166","-2.4944","13.1325"
"51"," 0.6841","-2.2822","13.4511"
"52"," 0.7209","-2.1338","13.4532"
"53"," 0.8516","-1.9259","13.5035"
"54"," 0.8455","-1.8745","13.5162"
"55"," 0.4614","-2.1267","13.2299"
"56"," 0.2327","-2.1527","12.6997"
"57"," 0.3924","-2.4206","12.7099"
"58"," 0.7958","-2.4593","13.4229"
"59"," 1.0774","-2.0300","13.5452"
"60"," 1.1058","-1.8214","13.9698"
"61"," 1.0868","-1.7366","13.5020"
"62"," 0.4992","-1.6230","12.8733"
"63"," 0.0731","-1.7144","12.2733"
"64","-0.6111","-2.2184","10.5654"
"65","-1.3102","-2.8822"," 7.5859"
"66","-0.9079","-2.9523"," 9.1476"
"67","-0.4259","-3.4677","11.0114"
"68"," 0.6340","-3.0996","13.4601"
"69"," 1.6026","-2.7208","14.2466"
"70"," 1.6929","-2.2234","14.4819"
"71"," 1.4990","-1.7871","14.0888"
"72"," 1.2493","-1.2008","13.8258"
"73"," 0.1673","-1.0436","12.6004"
"74","-2.3433","-1.7643"," 4.1203"
"75","-7.5371","-4.1320","-0.0551"
"76","-3.6957","-9.6433"," 1.3401"
"77","-2.0342","-9.0649"," 5.0037"
"78","-0.1196","-8.4348","11.4670"
"79"," 1.2427","-7.8423","14.0903"
"80"," 2.0793","-7.4016","14.4774"
"81"," 2.1050","-6.7613","14.3123"
"82"," 1.7078","-6.4083","14.4930"
"83"," 2.1317","-5.7768","14.7196"
"84"," 2.0080","-5.3630","14.5388"
"85"," 1.6912","-4.6520","14.3154"
"86"," 1.5814","-4.0514","14.1807"
"87"," 1.9663","-3.3966","14.2313"
"88"," 1.6719","-3.0816","14.3578"
"89"," 1.4968","-2.3684","14.2568"
"90"," 1.4331","-1.8207","13.9860"
"91"," 0.9627","-1.8190","13.4112"
"92"," 0.9732","-1.6592","13.6052"
"93"," 0.6906","-1.8119","13.3566"
"94"," 0.3565","-2.2764","12.7795"
"95"," 0.7795","-2.3750","13.7776"
"96"," 1.0268","-2.3996","14.0484"
"97"," 0.9867","-2.2726","14.0778"
"98"," 1.0200","-2.2533","13.6030"
"99"," 1.7921","-2.0469","14.0274"
"100"," 1.3225","-1.5556","14.0049"
