"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2","-0.04907","-2.23837","11.60220"
"3"," 0.00794","-2.59406","12.54927"
"4"," 0.53819","-2.63179","12.90085"
"5"," 1.12917","-2.71796","13.84583"
"6"," 0.88008","-2.36118","13.83795"
"7"," 1.10800","-2.28521","14.32137"
"8"," 1.05261","-2.26648","13.53056"
"9"," 1.00079","-1.55166","14.00729"
"10"," 0.15019","-2.14720","11.85203"
"11","-0.24134","-2.24320","11.25847"
"12","-0.39065","-2.81364","10.81976"
"13"," 0.15568","-3.07789","12.42101"
"14"," 1.00641","-3.24052","13.82750"
"15"," 1.58870","-3.06006","14.38473"
"16"," 1.26654","-2.59305","14.19364"
"17"," 1.08493","-2.52765","13.35393"
"18"," 1.10161","-2.15578","13.21169"
"19"," 1.33868","-1.88790","14.42880"
"20"," 0.84275","-1.54661","13.48711"
"21"," 0.39478","-1.74153","12.85068"
"22"," 0.31514","-2.18885","12.84882"
"23"," 0.52591","-2.02074","12.95887"
"24"," 0.85078","-2.17804","13.64703"
"25"," 1.05497","-2.01865","13.55937"
"26"," 0.78718","-1.92126","13.49185"
"27"," 0.22785","-2.16747","12.50880"
"28"," 0.50697","-2.69588","12.80687"
"29"," 1.26165","-2.39907","13.84793"
"30"," 1.48525","-2.25030","14.60303"
"31"," 1.50271","-2.07559","14.07874"
"32"," 1.11556","-1.74797","14.15511"
"33"," 1.24159","-1.69456","14.36577"
"34"," 0.84505","-1.46025","13.30041"
"35"," 0.37811","-1.49831","12.66788"
"36","-0.45262","-1.83562","10.87951"
"37","-1.67593","-2.75429"," 6.56323"
"38","-2.30994","-3.90802"," 4.35259"
"39","-1.25772","-4.40700"," 7.98033"
"40"," 0.22433","-3.70740","12.87854"
"41"," 1.10325","-3.52418","13.64061"
"42"," 1.63978","-3.25435","14.26376"
"43"," 2.01505","-2.81267","14.09090"
"44"," 1.64004","-2.53760","13.98274"
"45"," 1.74676","-2.28771","14.44986"
"46"," 1.61695","-1.52527","14.54128"
"47"," 0.82396","-1.17690","13.19274"
"48","-0.17711","-1.50517","11.76281"
"49","-1.63033","-2.20895"," 6.56504"
"50","-3.59768","-3.66700"," 1.61837"
"51","-3.38743","-5.43696"," 2.17485"
"52","-1.88091","-5.50720"," 5.59322"
"53"," 0.08708","-5.59730","12.07602"
"54"," 1.57366","-5.17355","14.01922"
"55"," 1.70859","-4.58557","14.24655"
"56"," 1.75669","-4.14411","14.43552"
"57"," 1.87525","-3.58293","14.43678"
"58"," 1.76704","-3.18415","14.44276"
"59"," 1.74678","-2.99018","14.46566"
"60"," 1.65880","-2.79243","14.30372"
"61"," 1.66709","-2.30941","14.54877"
"62"," 1.55466","-2.27616","14.39488"
"63"," 1.09983","-2.46552","13.97978"
"64"," 1.76938","-2.43129","14.58443"
"65"," 1.79572","-2.30923","14.55471"
"66"," 0.95950","-1.75661","13.72225"
"67"," 1.00496","-2.07260","14.00140"
"68"," 1.35204","-1.89006","14.04620"
"69"," 0.98626","-1.85189","13.63952"
"70"," 0.84644","-1.93888","13.62255"
"71"," 0.49185","-1.87932","13.54324"
"72"," 0.04188","-2.49933","12.18819"
"73"," 0.24861","-2.54095","12.83727"
"74"," 0.92195","-2.29120","13.39551"
"75"," 1.41802","-2.13909","13.96200"
"76"," 1.57864","-2.07949","13.96791"
"77"," 1.46250","-1.90600","13.95106"
"78"," 1.52409","-1.49838","14.16951"
"79"," 1.02433","-1.35849","14.13002"
"80"," 0.47798","-1.33830","12.88463"
"81","-0.54462","-1.87703","10.27485"
"82","-1.80709","-2.52063"," 6.15599"
"83","-2.94158","-4.00880"," 2.46833"
"84","-1.58865","-5.30304"," 6.46174"
"85"," 0.22241","-5.00918","12.53952"
"86"," 1.34755","-4.84514","14.23753"
"87"," 1.67907","-5.06624","14.47847"
"88"," 1.74222","-4.80430","14.25767"
"89"," 2.32519","-4.53755","14.57758"
"90"," 1.65137","-4.24943","14.43314"
"91"," 2.00263","-4.14616","14.25763"
"92"," 1.91487","-3.89539","14.48379"
"93"," 1.78024","-3.45835","14.64167"
"94"," 1.51960","-2.83827","14.26860"
"95"," 1.45263","-2.09488","14.25573"
"96"," 1.16713","-1.41255","13.54787"
"97"," 0.87387","-1.35722","13.85825"
"98"," 0.27650","-1.29767","12.87323"
"99","-1.41343","-2.20495"," 7.11264"
"100","-2.59667","-3.65721"," 3.17479"
