"","","","FR"
"1","  0.0000"," -2.3026"," 12.0000"
"2"," -0.0600"," -2.2349"," 11.8679"
"3","  0.0696"," -2.6357"," 12.3469"
"4","  0.4073"," -3.0510"," 13.1206"
"5","  0.8340"," -2.4086"," 13.2867"
"6","  1.0685"," -2.3383"," 13.8455"
"7","  1.3418"," -1.8489"," 14.5026"
"8","  1.3968"," -1.6774"," 14.4526"
"9","  1.0645"," -1.7599"," 13.6742"
"10","  0.7195"," -1.6068"," 13.4333"
"11","  0.4322"," -1.5961"," 12.7361"
"12"," -0.1228"," -1.6464"," 11.3370"
"13"," -1.6049"," -1.5623","  6.5047"
"14"," -6.9156"," -3.3188","  0.1025"
"15"," -8.7791"," -8.7350"," -0.0291"
"16"," -6.3813","-11.1107","  0.1626"
"17"," -4.4066","-11.0681","  0.8555"
"18"," -2.1999","-10.4094","  4.7025"
"19"," -0.5640"," -9.8867"," 10.2180"
"20","  1.1749"," -9.9698"," 14.2081"
"21","  1.8991"," -9.5243"," 14.0409"
"22","  1.8965"," -9.2442"," 14.1917"
"23","  1.8049"," -9.3511"," 14.3369"
"24","  1.6789"," -8.9230"," 14.6627"
"25","  2.0403"," -8.2566"," 14.5303"
"26","  1.6261"," -8.1014"," 14.7058"
"27","  2.0616"," -7.6954"," 14.4440"
"28","  2.0968"," -7.0993"," 14.6458"
"29","  1.6492"," -6.5606"," 14.6298"
"30","  1.8358"," -5.8476"," 14.4066"
"31","  2.0620"," -5.2252"," 14.6779"
"32","  1.8953"," -5.0146"," 14.2185"
"33","  1.6024"," -4.4319"," 14.3064"
"34","  1.3930"," -3.9304"," 14.2115"
"35","  1.7420"," -3.6511"," 14.4066"
"36","  1.8003"," -3.2770"," 14.3385"
"37","  1.8206"," -2.6476"," 14.5312"
"38","  1.6242"," -1.6351"," 14.0922"
"39","  1.3259"," -1.3555"," 13.7469"
"40","  1.0003"," -1.1849"," 13.4567"
"41","  0.1386"," -1.0738"," 12.2904"
"42"," -2.4199"," -2.1701","  4.4267"
"43"," -6.4068"," -4.1932"," -0.2670"
"44"," -2.1499"," -8.1609","  5.0891"
"45"," -0.2363"," -7.7859"," 11.5216"
"46","  0.9680"," -7.1948"," 13.1855"
"47","  1.6545"," -6.8717"," 14.3319"
"48","  1.7925"," -6.5363"," 14.6261"
"49","  2.1396"," -6.0579"," 14.6646"
"50","  1.7357"," -5.4747"," 14.0804"
"51","  1.7461"," -5.0006"," 14.2526"
"52","  1.6689"," -4.3244"," 14.4705"
"53","  2.0606"," -3.7327"," 14.6270"
"54","  1.8934"," -2.9823"," 14.4564"
"55","  1.6943"," -2.8055"," 14.3503"
"56","  1.8238"," -2.5784"," 14.5039"
"57","  1.6485"," -2.1034"," 14.1183"
"58","  1.1028"," -1.9496"," 13.8714"
"59","  0.6676"," -2.1320"," 13.2429"
"60","  0.8053"," -2.4383"," 13.6544"
"61","  1.1987"," -2.1950"," 13.8453"
"62","  0.9533"," -1.9598"," 14.0562"
"63","  1.1091"," -1.8267"," 13.5835"
"64","  1.1022"," -1.8141"," 13.9690"
"65","  0.8843"," -1.5120"," 13.3638"
"66","  0.0206"," -1.5387"," 11.8433"
"67"," -1.0599"," -1.9963","  8.6490"
"68"," -2.6040"," -3.0231","  3.5771"
"69"," -3.1975"," -4.5348","  2.0076"
"70"," -1.4949"," -5.4243","  7.2466"
"71"," -0.0271"," -4.8453"," 12.3419"
"72","  0.8338"," -4.5092"," 13.7881"
"73","  1.5893"," -3.9874"," 14.3682"
"74","  1.6071"," -3.6047"," 14.0637"
"75","  1.6646"," -3.0225"," 14.3795"
"76","  1.4133"," -2.7074"," 14.5124"
"77","  1.9058"," -2.0759"," 14.6645"
"78","  1.6653"," -1.9284"," 14.1903"
"79","  1.0706"," -1.3648"," 13.8644"
"80","  0.8206"," -1.5739"," 13.5420"
"81","  0.2715"," -1.6722"," 12.9282"
"82"," -0.3299"," -2.1500"," 10.7310"
"83"," -0.3053"," -2.4436"," 10.9977"
"84","  0.2162"," -2.5867"," 12.3203"
"85","  0.8017"," -2.7227"," 12.9805"
"86","  1.3310"," -2.5419"," 13.9728"
"87","  1.6890"," -2.5735"," 14.4219"
"88","  1.5202"," -2.5484"," 14.2006"
"89","  1.4977"," -1.9195"," 14.0916"
"90","  1.3544"," -1.7492"," 13.5641"
"91","  0.9587"," -1.2328"," 13.6594"
"92"," -0.0623"," -1.5165"," 11.7548"
"93"," -1.5209"," -2.3295","  6.9278"
"94"," -2.5344"," -3.3295","  3.6208"
"95"," -2.3494"," -4.5783","  3.8495"
"96"," -0.9812"," -5.1393","  8.7375"
"97","  0.2957"," -5.0837"," 12.5891"
"98","  1.3652"," -4.3532"," 13.5366"
"99","  1.6701"," -4.0433"," 14.3504"
"100","  1.5649"," -3.6467"," 13.9439"
