"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2"," 0.20078","-2.79295","12.29911"
"3"," 0.67039","-2.62863","13.39411"
"4"," 1.38192","-2.11783","14.47230"
"5"," 1.67516","-1.83343","14.29835"
"6"," 1.79018","-1.56013","14.33374"
"7"," 1.02992","-1.01314","13.31725"
"8"," 0.00256","-1.18116","12.27464"
"9","-2.42095","-2.17663"," 3.93978"
"10","-5.69570","-4.12314"," 0.04041"
"11","-4.04122","-7.73986"," 1.37604"
"12","-1.89266","-7.62301"," 5.95744"
"13","-0.04142","-6.91934","11.77622"
"14"," 1.24717","-6.37827","13.58661"
"15"," 1.67938","-6.05009","14.21575"
"16"," 1.73164","-5.39313","14.38544"
"17"," 2.28693","-5.18469","14.68328"
"18"," 1.64958","-4.90253","14.21085"
"19"," 1.81818","-4.17768","14.69452"
"20"," 1.65096","-4.00064","14.67529"
"21"," 2.03732","-3.85800","14.58412"
"22"," 1.83566","-2.99484","14.01575"
"23"," 1.73677","-2.25294","14.53198"
"24"," 2.07828","-1.60335","14.57817"
"25"," 1.73017","-1.30887","14.29005"
"26"," 1.22439","-0.74071","13.61374"
"27","-0.48560","-0.69160","10.49887"
"28","-7.26259","-2.38462","-0.11363"
"29"," 9.24315","-9.12067","15.03060"
"30"," 2.05594","-8.56709","14.63809"
"31"," 1.53137","-7.93092","14.32717"
"32"," 1.61120","-7.74636","13.86860"
"33"," 1.72361","-7.14551","14.44060"
"34"," 1.58475","-6.52331","14.23554"
"35"," 1.49329","-6.13819","14.13692"
"36"," 2.10919","-5.59275","14.73440"
"37"," 1.60008","-4.59793","14.25695"
"38"," 1.96078","-4.01219","15.39650"
"39"," 1.43471","-3.14746","13.83831"
"40"," 1.41933","-2.71057","13.85839"
"41"," 1.70175","-2.53438","14.25428"
"42"," 1.30712","-2.49076","14.17835"
"43"," 1.69816","-2.58151","14.60946"
"44"," 1.50077","-2.15070","14.27049"
"45"," 1.52744","-2.17524","14.13987"
"46"," 1.47471","-2.27068","14.57006"
"47"," 1.23934","-2.25796","14.13620"
"48"," 1.20678","-2.07878","14.26661"
"49"," 1.39045","-1.76594","13.77631"
"50"," 1.13374","-1.39614","13.62879"
"51"," 0.34250","-1.41945","12.66270"
"52","-0.64994","-1.93982","10.24874"
"53","-1.71645","-2.98371"," 6.34804"
"54","-1.40385","-3.66176"," 7.63229"
"55","-0.79771","-3.56465"," 9.40903"
"56"," 0.19413","-3.23467","12.25013"
"57"," 0.93986","-2.85519","13.80829"
"58"," 1.34839","-2.69781","13.95634"
"59"," 1.78221","-2.14539","14.61323"
"60"," 1.63778","-2.03267","14.46826"
"61"," 1.11415","-1.71295","13.40976"
"62"," 1.01417","-1.45696","13.76703"
"63"," 0.78190","-1.70896","13.37483"
"64"," 0.73496","-2.18431","13.32770"
"65"," 0.66296","-2.19188","12.65609"
"66"," 1.07721","-1.92010","14.29555"
"67"," 1.37677","-1.80229","13.94927"
"68"," 0.66805","-1.64096","13.24249"
"69"," 0.31199","-1.36544","13.10778"
"70","-0.95067","-1.80620"," 9.02829"
"71","-3.41173","-2.66101"," 1.80758"
"72","-5.58657","-4.96820"," 0.12765"
"73","-3.96183","-7.63951"," 1.12303"
"74","-1.76932","-7.17385"," 5.80955"
"75"," 0.01305","-6.88650","11.69487"
"76"," 1.06370","-6.08524","13.70275"
"77"," 1.70453","-5.56892","14.40232"
"78"," 1.83883","-5.02067","14.33754"
"79"," 1.75350","-4.45731","14.54234"
"80"," 1.77719","-3.83569","14.32310"
"81"," 1.59256","-3.98061","14.64313"
"82"," 1.42947","-3.64922","14.03109"
"83"," 1.29113","-3.67143","13.96365"
"84"," 2.27286","-3.55740","14.38046"
"85"," 2.09919","-3.26673","14.50090"
"86"," 1.48866","-2.98600","14.62344"
"87"," 1.22665","-2.62692","14.18453"
"88"," 1.47447","-2.71431","13.95523"
"89"," 1.74127","-1.98912","14.08101"
"90"," 1.81123","-1.95926","14.47448"
"91"," 1.66281","-1.51160","14.13617"
"92"," 1.40290","-1.01219","14.18263"
"93"," 0.54803","-1.13187","13.21606"
"94","-1.11384","-1.85505"," 8.63364"
"95","-3.68750","-2.70063"," 1.31990"
"96","-5.66542","-5.61871"," 0.06478"
"97","-3.88381","-8.18328"," 1.33832"
"98","-1.93680","-7.60059"," 5.42047"
"99","-0.08243","-7.14641","11.76542"
"100"," 1.21536","-6.67197","13.98279"
