"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.1771","-2.4224","12.5921"
"3"," 0.4239","-2.6257","12.9996"
"4"," 0.9584","-2.7397","13.7228"
"5"," 1.5286","-2.3630","14.1454"
"6"," 1.6096","-2.1690","14.4148"
"7"," 1.5005","-1.6098","14.2674"
"8"," 0.9723","-1.8546","13.6491"
"9"," 1.0856","-1.9635","13.8442"
"10"," 0.9372","-2.0295","13.7690"
"11"," 0.9464","-2.1108","13.7115"
"12"," 1.1931","-1.9656","13.4320"
"13"," 1.2367","-2.0286","14.0872"
"14"," 1.1696","-2.1218","14.1293"
"15"," 1.1742","-1.9213","13.9133"
"16"," 1.1563","-1.3863","13.7141"
"17"," 0.7275","-1.2793","13.1346"
"18","-0.0747","-1.9780","11.2754"
"19","-0.5104","-2.4973","10.8498"
"20","-0.2062","-3.0764","11.6442"
"21"," 0.3898","-3.0515","12.7534"
"22"," 1.3361","-2.7117","14.0580"
"23"," 1.7916","-2.8998","14.6776"
"24"," 1.6244","-2.6839","14.5362"
"25"," 1.9595","-2.3043","14.7885"
"26"," 1.6130","-1.7941","14.1496"
"27"," 1.6771","-1.8737","14.2822"
"28"," 0.8518","-1.8666","13.4401"
"29"," 0.5669","-1.5007","12.7894"
"30"," 0.0688","-1.5626","12.3619"
"31","-0.6763","-1.8573","10.2982"
"32","-2.4390","-2.7485"," 3.9400"
"33","-3.6295","-4.1759"," 1.8022"
"34","-2.9629","-5.6057"," 2.5750"
"35","-0.9774","-5.4074"," 9.1626"
"36"," 0.5060","-5.0676","13.1392"
"37"," 1.4058","-4.8795","13.9121"
"38"," 1.7010","-4.3275","14.9840"
"39"," 1.8055","-3.6859","14.5282"
"40"," 1.6633","-2.9990","14.0829"
"41"," 1.5961","-2.8111","14.2179"
"42"," 1.9412","-2.8954","14.4467"
"43"," 1.6697","-2.4507","14.3314"
"44"," 1.1507","-2.2337","13.9608"
"45"," 1.7699","-2.0577","14.3102"
"46"," 1.5036","-2.0459","13.9884"
"47"," 1.5156","-2.0167","14.5541"
"48"," 1.1749","-1.6551","13.5856"
"49"," 1.0406","-1.6055","13.8141"
"50"," 0.4889","-1.6484","13.3191"
"51","-0.3736","-1.6209","11.4367"
"52","-2.3483","-2.7022"," 3.9203"
"53","-3.0796","-4.3278"," 2.2041"
"54","-1.7989","-4.8959"," 5.6797"
"55"," 0.0518","-4.5923","12.0526"
"56"," 1.0519","-4.1651","13.7493"
"57"," 1.7307","-3.6332","14.3313"
"58"," 1.6913","-3.2376","13.9902"
"59"," 1.4961","-2.7643","13.9790"
"60"," 1.6829","-2.7842","14.1048"
"61"," 1.8722","-2.7556","14.2343"
"62"," 1.5450","-2.3793","14.0956"
"63"," 1.5673","-1.7753","14.5266"
"64"," 1.0157","-1.5705","13.4012"
"65"," 0.6144","-1.5586","13.0718"
"66","-0.4798","-1.8945","10.6290"
"67","-1.9990","-2.9910"," 5.7672"
"68","-2.3146","-3.9489"," 3.9607"
"69","-0.8283","-4.4909"," 9.6005"
"70"," 0.5172","-4.2209","12.9938"
"71"," 1.6158","-4.0806","14.2908"
"72"," 2.1264","-3.7130","14.4730"
"73"," 1.5663","-3.0501","14.3023"
"74"," 1.6967","-2.8384","14.2243"
"75"," 1.2537","-2.3696","14.4569"
"76"," 1.3921","-2.0591","13.8411"
"77"," 1.2549","-2.2491","13.8828"
"78"," 1.2262","-2.3908","14.3271"
"79"," 1.4120","-2.1108","14.2846"
"80"," 1.3388","-2.1968","14.0826"
"81"," 1.8270","-1.8973","14.6073"
"82"," 1.5996","-1.5047","14.2842"
"83"," 1.4321","-1.4694","14.3384"
"84"," 0.8313","-1.4478","13.3698"
"85"," 0.6927","-1.9780","13.6554"
"86"," 0.8644","-2.2126","13.5339"
"87"," 0.9909","-1.8960","13.5056"
"88"," 0.9885","-1.8135","13.9574"
"89"," 0.7084","-1.6760","13.2904"
"90"," 0.1395","-1.7614","11.9778"
"91","-0.8687","-2.3334"," 9.5088"
"92","-1.3144","-2.6992"," 7.7497"
"93","-1.7807","-3.4869"," 5.5284"
"94","-0.9030","-4.0281"," 9.3670"
"95"," 0.5930","-3.4828","13.4380"
"96"," 1.4838","-3.1537","14.1477"
"97"," 1.5142","-2.6130","14.2388"
"98"," 1.7922","-2.5482","14.4979"
"99"," 2.1047","-2.4501","14.4100"
"100"," 2.0253","-1.9800","14.6253"
