"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2"," 0.07896","-2.54020","11.87881"
"3"," 0.38176","-2.71478","12.96750"
"4"," 0.92096","-2.30196","13.57181"
"5"," 1.00997","-2.30634","14.00677"
"6"," 0.78943","-1.96544","13.73591"
"7"," 0.70263","-1.84540","13.50754"
"8"," 0.58790","-1.74516","13.40887"
"9"," 0.19800","-1.23123","12.34019"
"10","-1.43408","-1.70547"," 7.35706"
"11","-5.30412","-3.04059"," 0.19344"
"12","-5.34460","-7.15819","-0.19886"
"13","-3.48332","-7.60848"," 1.59415"
"14","-1.58945","-7.56562"," 6.62773"
"15"," 0.03752","-7.14019","11.83578"
"16"," 1.38140","-6.40127","14.12906"
"17"," 1.76380","-6.05070","14.65446"
"18"," 1.84410","-5.55761","14.34473"
"19"," 1.96992","-5.01005","14.73881"
"20"," 2.54652","-4.64400","14.62893"
"21"," 2.16405","-4.02203","14.49091"
"22"," 1.87577","-3.64458","14.23428"
"23"," 1.91226","-2.69415","14.27727"
"24"," 1.65092","-2.67793","14.61403"
"25"," 1.47269","-2.63205","14.01979"
"26"," 1.33862","-2.09483","14.04219"
"27"," 1.55312","-2.00351","14.21754"
"28"," 1.28159","-1.81422","13.85581"
"29"," 1.13660","-1.94998","13.88903"
"30"," 1.16832","-1.78182","13.83645"
"31"," 1.20229","-1.23549","13.72281"
"32"," 0.50902","-1.71116","13.30608"
"33"," 0.24879","-1.97684","12.56253"
"34"," 0.04037","-2.24040","11.78634"
"35"," 0.37857","-2.58442","12.53010"
"36"," 0.93833","-2.61441","13.75156"
"37"," 1.13145","-2.52227","13.83130"
"38"," 0.72737","-2.45181","13.18566"
"39"," 1.43271","-2.18926","14.05416"
"40"," 1.65961","-1.53927","14.29439"
"41"," 1.19085","-1.23103","14.17192"
"42"," 0.30321","-1.22174","12.95061"
"43","-1.41222","-2.09092"," 7.01353"
"44","-2.83228","-3.46663"," 2.95739"
"45","-2.42837","-4.99740"," 4.13409"
"46","-0.74246","-5.09686"," 9.80624"
"47"," 0.65856","-4.51358","13.38392"
"48"," 1.64277","-4.18260","14.59676"
"49"," 1.75401","-3.62187","14.30199"
"50"," 1.75067","-2.92196","14.21538"
"51"," 1.62022","-2.72588","14.48192"
"52"," 1.39270","-2.71744","13.89548"
"53"," 1.35950","-2.03196","14.29471"
"54"," 0.96829","-1.72424","13.70614"
"55"," 0.82246","-1.75179","12.98174"
"56"," 0.47081","-1.50730","13.15143"
"57","-0.16554","-2.04772","11.34901"
"58","-0.30877","-2.72624","11.06075"
"59"," 0.14300","-2.70658","12.46640"
"60"," 0.44342","-2.37078","12.58123"
"61"," 0.56529","-2.62841","12.92612"
"62"," 0.90558","-2.29839","13.54604"
"63"," 0.97493","-2.34860","13.32370"
"64"," 0.97114","-1.75006","13.86532"
"65"," 0.58027","-1.72055","13.51160"
"66","-0.19121","-1.62934","11.73718"
"67","-1.83257","-2.18636"," 5.78818"
"68","-3.89088","-3.76145"," 1.31979"
"69","-3.63935","-5.46101"," 1.53083"
"70","-2.10168","-5.77506"," 4.59913"
"71","-0.40093","-5.39033","10.97282"
"72"," 0.84399","-4.91186","13.38539"
"73"," 1.46737","-4.52795","14.18186"
"74"," 1.93730","-3.74014","14.75160"
"75"," 1.85492","-2.97058","14.22580"
"76"," 1.46185","-2.82691","13.95270"
"77"," 1.21975","-2.14498","13.50310"
"78"," 1.44532","-1.88892","13.95584"
"79"," 1.50472","-1.63654","14.40539"
"80"," 1.42442","-1.29957","14.46273"
"81"," 1.32993","-0.77630","14.05101"
"82","-0.28513","-1.19971","11.23821"
"83","-3.26323","-2.22992"," 1.97974"
"84","-6.99880","-5.28222"," 0.13298"
"85","-5.82907","-9.11918","-0.00749"
"86","-3.81255","-9.11442"," 1.60597"
"87","-1.93234","-8.52436"," 5.16963"
"88","-0.29518","-8.03756","11.49502"
"89"," 1.03185","-7.27605","13.70663"
"90"," 1.56168","-6.63866","14.55830"
"91"," 1.58731","-6.40299","14.20379"
"92"," 1.80979","-5.79838","14.32090"
"93"," 1.77121","-5.80472","14.67967"
"94"," 1.36045","-5.69953","13.93064"
"95"," 2.29193","-5.20204","14.81573"
"96"," 2.09476","-4.87437","14.62785"
"97"," 1.85808","-4.43637","14.42286"
"98"," 2.27726","-3.81669","14.36666"
"99"," 1.80842","-3.26099","14.46164"
"100"," 1.97131","-2.86818","14.48355"
