"","","","FR"
"1"," 0.00000","-2.30259","12.00000"
"2"," 0.44651","-2.46346","12.56949"
"3"," 1.12720","-2.53193","14.53297"
"4"," 1.44187","-1.98581","13.94098"
"5"," 0.81994","-1.70974","13.47082"
"6"," 0.46931","-1.86587","12.92909"
"7"," 0.41287","-2.20941","12.97130"
"8"," 0.22646","-1.81574","12.36857"
"9","-0.31433","-2.20317","10.61870"
"10","-0.57242","-2.55054","10.68108"
"11","-0.20304","-2.68202","11.47562"
"12"," 0.23811","-2.68699","12.27629"
"13"," 0.55024","-2.77543","13.12716"
"14"," 1.34786","-2.44278","13.98689"
"15"," 1.77406","-2.54790","14.54477"
"16"," 1.20717","-1.92698","14.20888"
"17"," 1.32244","-1.60062","13.84107"
"18"," 1.06204","-1.52380","13.69301"
"19"," 0.80947","-1.52750","13.52972"
"20"," 0.34589","-1.24982","12.63196"
"21","-0.96122","-1.83752"," 8.73743"
"22","-2.85203","-3.24496"," 3.01664"
"23","-2.70536","-4.35106"," 3.05359"
"24","-1.62800","-4.76112"," 6.92867"
"25"," 0.10796","-4.32278","12.17404"
"26"," 1.06534","-3.70058","13.88597"
"27"," 1.85230","-3.49169","14.45766"
"28"," 1.52775","-2.91835","14.35761"
"29"," 1.44476","-2.32167","14.57485"
"30"," 1.90618","-2.37829","14.29914"
"31"," 1.84904","-2.07423","14.18257"
"32"," 1.58362","-1.82425","13.91673"
"33"," 1.03976","-1.69146","13.39789"
"34"," 1.15205","-1.48337","14.02440"
"35"," 0.72352","-1.42433","13.92690"
"36"," 0.12324","-1.84976","12.65417"
"37","-0.62771","-2.18154","10.12330"
"38","-0.75223","-3.11388"," 9.96692"
"39","-0.27630","-3.11129","11.38379"
"40"," 0.60552","-2.96690","13.01519"
"41"," 1.30782","-3.06048","13.66391"
"42"," 1.76778","-2.82733","14.51414"
"43"," 1.88665","-2.26792","14.58321"
"44"," 1.40334","-1.74005","14.29738"
"45"," 1.53541","-1.79110","14.01410"
"46"," 1.37030","-1.91332","14.30478"
"47"," 1.56127","-1.82383","14.23931"
"48"," 1.23349","-1.54993","13.52795"
"49"," 1.07530","-1.48559","13.41444"
"50"," 1.02498","-1.42205","13.61284"
"51"," 0.37917","-1.14712","12.53117"
"52","-1.45697","-1.78282"," 7.17766"
"53","-4.61025","-2.85191"," 0.53978"
"54","-5.40408","-6.03146"," 0.15411"
"55","-3.51927","-7.25349"," 1.87598"
"56","-1.61447","-7.00835"," 6.55451"
"57","-0.00229","-6.43044","12.07441"
"58"," 1.03362","-5.89144","13.68705"
"59"," 1.60849","-5.43596","14.10291"
"60"," 2.34291","-4.66862","14.78221"
"61"," 1.89098","-4.27321","14.59430"
"62"," 2.18988","-4.15110","14.51132"
"63"," 1.62587","-3.94285","14.26070"
"64"," 1.65439","-3.36254","14.50558"
"65"," 1.54684","-3.03665","14.06856"
"66"," 1.42766","-2.92793","14.14879"
"67"," 2.08931","-2.16812","14.40324"
"68"," 2.00869","-1.65259","14.29461"
"69"," 1.93125","-1.19865","14.44098"
"70"," 1.07666","-1.14411","13.60334"
"71"," 0.03600","-1.53861","12.28213"
"72","-1.18069","-1.89017"," 8.22560"
"73","-3.12235","-3.57619"," 2.05434"
"74","-2.57271","-4.90510"," 3.11439"
"75","-0.63152","-5.58475","10.42247"
"76"," 0.81901","-5.44339","13.53780"
"77"," 1.27373","-5.26334","13.94856"
"78"," 1.67164","-4.72534","14.30072"
"79"," 1.71071","-4.21237","14.29515"
"80"," 1.83084","-3.90259","14.46354"
"81"," 1.78232","-3.43722","14.67203"
"82"," 1.28727","-2.89380","13.99811"
"83"," 1.30385","-2.72396","14.00422"
"84"," 1.43743","-2.17946","14.32154"
"85"," 1.57834","-2.05198","14.57300"
"86"," 1.51434","-1.73307","14.45997"
"87"," 1.31755","-1.47702","14.04814"
"88"," 1.02264","-1.31360","14.15691"
"89"," 0.43841","-1.62621","12.69668"
"90","-0.26928","-1.89759","11.62502"
"91","-1.26103","-2.54895"," 8.00612"
"92","-1.71724","-3.19556"," 5.62156"
"93","-1.11229","-3.83723"," 8.11296"
"94"," 0.05183","-3.52032","12.10744"
"95"," 1.13773","-3.59886","14.07778"
"96"," 1.42859","-3.35232","14.14395"
"97"," 1.51602","-2.57879","14.02944"
"98"," 1.86978","-2.47168","13.95800"
"99"," 1.94779","-1.79122","14.63950"
"100"," 1.20621","-1.22898","14.09464"
