"","","","FR"
"1"," 0.0000","-2.3026","12.0000"
"2"," 0.1155","-2.6031","12.0274"
"3"," 0.6795","-2.4140","13.5095"
"4"," 0.7178","-2.0337","13.5820"
"5"," 1.1111","-2.1194","13.8174"
"6"," 1.4579","-2.0284","14.5335"
"7"," 1.5738","-1.5955","14.0204"
"8"," 0.9886","-1.4655","13.6286"
"9"," 0.5979","-1.5412","13.2588"
"10"," 0.1164","-1.9558","11.7782"
"11","-0.3648","-2.2264","10.9711"
"12","-1.0885","-3.0661"," 8.3865"
"13","-0.4800","-3.5055","10.5564"
"14"," 0.5541","-4.0941","13.4049"
"15"," 1.4829","-3.8079","14.3396"
"16"," 1.6381","-3.2281","14.3229"
"17"," 1.5193","-3.1653","14.1858"
"18"," 1.6443","-2.8366","14.5219"
"19"," 1.7855","-2.2291","14.1790"
"20"," 1.3211","-1.7296","13.9512"
"21"," 1.0173","-1.3078","13.3267"
"22"," 0.3828","-1.3302","12.9906"
"23","-0.7004","-1.6995"," 9.9524"
"24","-2.6582","-3.0542"," 3.2406"
"25","-3.0458","-4.3871"," 2.1097"
"26","-1.4282","-5.3277"," 7.5029"
"27"," 0.6160","-5.4317","12.8624"
"28"," 1.6667","-5.2815","14.5234"
"29"," 1.4410","-5.0165","14.3321"
"30"," 1.8970","-4.4287","14.2429"
"31"," 1.3901","-4.1305","13.8558"
"32"," 1.9538","-3.7459","14.4413"
"33"," 1.7366","-3.0915","14.1757"
"34"," 2.1127","-2.4270","14.7098"
"35"," 1.6094","-2.0403","14.5492"
"36"," 1.5719","-1.6660","14.6083"
"37"," 1.2632","-1.4112","14.2527"
"38"," 1.3889","-1.7920","13.9639"
"39"," 1.1388","-1.7416","13.7771"
"40"," 0.8857","-1.4157","13.8287"
"41"," 0.2212","-1.5711","12.1894"
"42","-0.7365","-2.0182"," 9.7135"
"43","-1.6419","-2.6812"," 6.5567"
"44","-2.0278","-3.6587"," 5.4940"
"45","-1.4086","-3.8786"," 7.5763"
"46","-0.4131","-3.8104","10.5307"
"47"," 0.7067","-3.2325","12.9930"
"48"," 1.4739","-2.8572","14.4818"
"49"," 1.2083","-2.4647","14.1511"
"50"," 1.9708","-1.9148","14.6366"
"51"," 1.5060","-1.6028","14.4337"
"52"," 1.2900","-1.4036","14.2043"
"53"," 1.1955","-1.6017","13.9694"
"54"," 1.2341","-1.5176","13.8173"
"55"," 0.7205","-1.8430","13.5008"
"56"," 0.3680","-1.8489","12.5200"
"57"," 0.2807","-2.1282","12.6317"
"58"," 0.1326","-2.1589","12.1071"
"59","-0.2546","-2.0696","11.1264"
"60","-0.7949","-2.7862"," 9.5784"
"61","-0.3742","-3.2950","10.9407"
"62"," 0.2531","-3.1330","12.3957"
"63"," 0.4776","-2.8322","13.3996"
"64"," 1.0634","-2.7851","14.0417"
"65"," 1.6077","-2.2747","14.8043"
"66"," 1.4012","-1.7479","14.4247"
"67"," 0.8642","-1.0220","13.3343"
"68","-0.0238","-1.6506","12.1048"
"69","-1.1114","-2.3942"," 8.6916"
"70","-2.0846","-2.9915"," 4.9624"
"71","-1.8256","-4.2954"," 6.0225"
"72","-0.1108","-4.2870","11.4825"
"73"," 0.9630","-4.1200","13.7458"
"74"," 1.9414","-4.1343","14.9224"
"75"," 1.8473","-3.6168","14.8409"
"76"," 1.5552","-3.5342","14.2662"
"77"," 1.1651","-3.0895","13.6679"
"78"," 2.0007","-2.6189","14.4218"
"79"," 1.7519","-2.0834","14.0914"
"80"," 1.8333","-1.5224","13.9086"
"81"," 1.1109","-1.3765","13.4905"
"82"," 1.0837","-1.4752","13.9896"
"83"," 1.0178","-1.8260","13.5142"
"84"," 1.0217","-1.6781","13.5943"
"85"," 0.8274","-1.7020","13.2404"
"86"," 0.6048","-2.0517","13.1514"
"87"," 0.8177","-2.0180","13.3412"
"88"," 0.9113","-2.0402","13.3407"
"89"," 1.2434","-1.7265","13.7673"
"90"," 1.2613","-1.8084","13.9282"
"91"," 0.8979","-1.4537","13.4918"
"92"," 0.2504","-1.7108","12.5844"
"93","-0.0726","-2.0214","11.9201"
"94","-0.4285","-2.4238","11.1757"
"95","-0.4477","-2.8082","10.5319"
"96"," 0.3155","-2.7830","12.3548"
"97"," 0.9302","-2.6793","13.6810"
"98"," 1.2108","-2.5076","13.9862"
"99"," 1.4597","-2.0444","13.9107"
"100"," 1.3832","-1.7649","14.3317"
